ID	sample_4C
NLANBGKA_01089	2
NLANBGKA_01090	22
NLANBGKA_01091	69
NLANBGKA_01092	39
NLANBGKA_01093	28
NLANBGKA_01094	227
NLANBGKA_01095	26
NLANBGKA_01096	2
NLANBGKA_01097	10
NLANBGKA_01098	544
NLANBGKA_01099	43
NLANBGKA_01100	16
NLANBGKA_01101	227
NLANBGKA_01102	124
NLANBGKA_01104	2
NLANBGKA_01105	0
NLANBGKA_01106	0
NLANBGKA_01107	20
NLANBGKA_01108	18
NLANBGKA_01109	21
NLANBGKA_01110	33
NLANBGKA_01111	7
NLANBGKA_01112	0
NLANBGKA_01113	7
NLANBGKA_01114	13
NLANBGKA_01115	34
NLANBGKA_01116	13
NLANBGKA_01117	1
NLANBGKA_01118	11
NLANBGKA_01119	18
NLANBGKA_01120	21
NLANBGKA_01121	0
NLANBGKA_01122	80
NLANBGKA_01123	13
NLANBGKA_01124	15
NLANBGKA_01125	35
NLANBGKA_01126	86
NLANBGKA_01127	10
NLANBGKA_01128	6
NLANBGKA_01129	3
NLANBGKA_01130	5
NLANBGKA_01131	16
NLANBGKA_01132	103
NLANBGKA_01133	52
NLANBGKA_01134	29
NLANBGKA_01135	0
NLANBGKA_01136	0
NLANBGKA_01137	0
NLANBGKA_01138	37
NLANBGKA_01139	175
NLANBGKA_01140	3
NLANBGKA_01141	0
NLANBGKA_01142	0
NLANBGKA_01143	47
NLANBGKA_01144	13
NLANBGKA_01145	31
NLANBGKA_01146	35
NLANBGKA_01147	75
NLANBGKA_01148	27
NLANBGKA_01149	19
NLANBGKA_01150	37
NLANBGKA_01151	49
NLANBGKA_01152	34
NLANBGKA_01153	10
NLANBGKA_01154	29
NLANBGKA_01155	37
NLANBGKA_01156	71
NLANBGKA_01157	3
NLANBGKA_01158	1
NLANBGKA_01159	26
NLANBGKA_01160	276
NLANBGKA_01161	16
NLANBGKA_01162	7
NLANBGKA_01163	25
NLANBGKA_01164	30
NLANBGKA_01165	35
NLANBGKA_01166	46
NLANBGKA_01167	63
NLANBGKA_01168	140
NLANBGKA_01169	120
NLANBGKA_01170	100
NLANBGKA_01171	171
NLANBGKA_01172	5
NLANBGKA_01173	2
NLANBGKA_01174	47
NLANBGKA_01175	0
NLANBGKA_01176	63
NLANBGKA_01177	99
NLANBGKA_01178	10
NLANBGKA_01179	10
NLANBGKA_01180	74
NLANBGKA_01181	84
NLANBGKA_01182	116
NLANBGKA_01183	104
NLANBGKA_01184	30
NLANBGKA_01185	211
NLANBGKA_01186	169
NLANBGKA_01187	11
NLANBGKA_01188	35
NLANBGKA_01189	7
NLANBGKA_01190	22
NLANBGKA_01191	56
NLANBGKA_01192	8
NLANBGKA_01194	30
NLANBGKA_01195	19
NLANBGKA_01196	1
NLANBGKA_01197	71
NLANBGKA_01198	11
NLANBGKA_01199	2
NLANBGKA_01200	12
NLANBGKA_01201	14
NLANBGKA_01202	108
NLANBGKA_01203	8
NLANBGKA_01204	19
NLANBGKA_01205	35
NLANBGKA_01206	14
NLANBGKA_01207	0
NLANBGKA_01208	0
NLANBGKA_01209	1
NLANBGKA_01210	0
NLANBGKA_01211	2
NLANBGKA_01212	2925
NLANBGKA_01214	0
NLANBGKA_01215	0
NLANBGKA_01216	0
NLANBGKA_01217	513
NLANBGKA_01218	2
NLANBGKA_01219	3
NLANBGKA_01220	112
NLANBGKA_01221	0
NLANBGKA_01222	2
NLANBGKA_01223	0
NLANBGKA_01224	4
NLANBGKA_01225	0
NLANBGKA_01226	6
NLANBGKA_01227	11
NLANBGKA_01228	1
NLANBGKA_01229	0
NLANBGKA_01230	15
NLANBGKA_01231	31
NLANBGKA_01232	5
NLANBGKA_01233	3
NLANBGKA_01234	4
NLANBGKA_01235	15
NLANBGKA_01236	0
NLANBGKA_01237	0
NLANBGKA_01238	0
NLANBGKA_01239	0
NLANBGKA_01240	10
NLANBGKA_01241	0
NLANBGKA_01242	0
NLANBGKA_01243	56
NLANBGKA_01244	24
NLANBGKA_01245	225
NLANBGKA_01246	27
NLANBGKA_01247	13
NLANBGKA_01248	72
NLANBGKA_01249	9
NLANBGKA_01250	2
NLANBGKA_01251	9
NLANBGKA_01252	22
NLANBGKA_01253	33
NLANBGKA_01254	43
NLANBGKA_01255	1
NLANBGKA_01256	43
NLANBGKA_01257	0
NLANBGKA_01258	2
NLANBGKA_01259	1
NLANBGKA_01260	23
NLANBGKA_01261	1
NLANBGKA_01262	1
NLANBGKA_01263	14
NLANBGKA_01264	17
NLANBGKA_01265	17
NLANBGKA_01266	1
NLANBGKA_01267	41
NLANBGKA_01268	8
NLANBGKA_01269	336
NLANBGKA_01270	27
NLANBGKA_01271	105
NLANBGKA_01272	53
NLANBGKA_01273	168
NLANBGKA_01274	152
NLANBGKA_01275	98
NLANBGKA_01276	1
NLANBGKA_01277	37
NLANBGKA_01278	36
NLANBGKA_01279	19
NLANBGKA_01280	1
NLANBGKA_01281	23
NLANBGKA_01282	12
NLANBGKA_01283	0
NLANBGKA_01284	1
NLANBGKA_01285	2
NLANBGKA_01286	0
NLANBGKA_01287	3
NLANBGKA_01288	7
NLANBGKA_01289	4
NLANBGKA_01290	48
NLANBGKA_01291	151
NLANBGKA_01301	8
NLANBGKA_01302	2
NLANBGKA_01303	0
NLANBGKA_01304	10
NLANBGKA_01305	5
NLANBGKA_01306	0
NLANBGKA_01307	77
NLANBGKA_01308	79
NLANBGKA_01309	89
NLANBGKA_01310	42
NLANBGKA_01311	28
NLANBGKA_01312	13
NLANBGKA_01313	16
NLANBGKA_01314	0
NLANBGKA_01315	2
NLANBGKA_01316	16
NLANBGKA_01317	2
NLANBGKA_01318	10
NLANBGKA_01319	0
NLANBGKA_01320	1
NLANBGKA_01321	0
NLANBGKA_01322	0
NLANBGKA_01323	107
NLANBGKA_01324	28
NLANBGKA_01325	12
NLANBGKA_01326	20
NLANBGKA_01327	0
NLANBGKA_01328	23
NLANBGKA_01329	45
NLANBGKA_01330	0
NLANBGKA_01331	16
NLANBGKA_01332	55
NLANBGKA_01333	7
NLANBGKA_01334	9
NLANBGKA_01335	28
NLANBGKA_01336	8
NLANBGKA_01337	64
NLANBGKA_01338	13
NLANBGKA_01339	25
NLANBGKA_01340	75
NLANBGKA_01341	12
NLANBGKA_01342	6
NLANBGKA_01343	13
NLANBGKA_01344	94
NLANBGKA_01345	10
NLANBGKA_01346	2
NLANBGKA_01347	6
NLANBGKA_01348	16
NLANBGKA_01349	12
NLANBGKA_01350	474
NLANBGKA_01351	121
NLANBGKA_01352	32
NLANBGKA_01353	5
NLANBGKA_01354	43
NLANBGKA_01355	10
NLANBGKA_01356	143
NLANBGKA_01357	23
NLANBGKA_01358	12
NLANBGKA_01359	7
NLANBGKA_01360	19
NLANBGKA_01361	9
NLANBGKA_01362	22
NLANBGKA_01363	19
NLANBGKA_01364	22
NLANBGKA_01365	55
NLANBGKA_01366	53
NLANBGKA_01367	214
NLANBGKA_01368	83
NLANBGKA_01369	88
NLANBGKA_01370	0
NLANBGKA_01371	3
NLANBGKA_01372	5
NLANBGKA_01373	0
NLANBGKA_01374	48
NLANBGKA_01375	120
NLANBGKA_01376	5
NLANBGKA_01377	23
NLANBGKA_01378	23
NLANBGKA_01379	15
NLANBGKA_01380	11
NLANBGKA_01381	1
NLANBGKA_01385	10
NLANBGKA_01386	4
NLANBGKA_01387	323
NLANBGKA_01388	61
NLANBGKA_01389	23
NLANBGKA_01390	22
NLANBGKA_01391	38
NLANBGKA_01392	2
NLANBGKA_01393	9
NLANBGKA_01394	125
NLANBGKA_01395	48
NLANBGKA_01396	59
NLANBGKA_01397	15
NLANBGKA_01398	59
NLANBGKA_01399	0
NLANBGKA_01400	1
NLANBGKA_01401	6
NLANBGKA_01402	3
NLANBGKA_01403	0
NLANBGKA_01404	6
NLANBGKA_01405	43
NLANBGKA_01406	7
NLANBGKA_01407	3
NLANBGKA_01408	12
NLANBGKA_01409	172
NLANBGKA_01410	8
NLANBGKA_01411	6
NLANBGKA_01412	0
NLANBGKA_01413	10
NLANBGKA_01414	86
NLANBGKA_01415	0
NLANBGKA_01416	595
NLANBGKA_01417	0
NLANBGKA_01418	0
NLANBGKA_01419	0
NLANBGKA_01420	13
NLANBGKA_01421	2
NLANBGKA_01422	0
NLANBGKA_01423	0
NLANBGKA_01424	6
NLANBGKA_01425	0
NLANBGKA_01426	76
NLANBGKA_01427	80
NLANBGKA_01428	75
NLANBGKA_01429	32
NLANBGKA_01430	27
NLANBGKA_01431	38
NLANBGKA_01432	21
NLANBGKA_01433	33
NLANBGKA_01434	60
NLANBGKA_01435	33
NLANBGKA_01436	1
NLANBGKA_01437	214
NLANBGKA_01438	6
NLANBGKA_01439	26
NLANBGKA_01440	3
NLANBGKA_01441	1
NLANBGKA_01442	16
NLANBGKA_01443	48
NLANBGKA_01444	51
NLANBGKA_01445	20
NLANBGKA_01446	82
NLANBGKA_01447	26
NLANBGKA_01448	68
NLANBGKA_01449	28
NLANBGKA_01450	14
NLANBGKA_01451	8
NLANBGKA_01452	17
NLANBGKA_01453	0
NLANBGKA_01454	0
NLANBGKA_01455	44
NLANBGKA_01456	15
NLANBGKA_01457	66
NLANBGKA_01458	29
NLANBGKA_01459	21
NLANBGKA_01460	12
NLANBGKA_01461	13
NLANBGKA_01462	167
NLANBGKA_01463	32
NLANBGKA_01464	2
NLANBGKA_01465	59
NLANBGKA_01466	0
NLANBGKA_01467	24
NLANBGKA_01468	0
NLANBGKA_01469	1
NLANBGKA_01470	0
NLANBGKA_01471	0
NLANBGKA_01472	0
NLANBGKA_01473	0
NLANBGKA_01474	6
NLANBGKA_01475	7
NLANBGKA_01476	5
NLANBGKA_01477	7
NLANBGKA_01478	35
NLANBGKA_01479	34
NLANBGKA_01480	1
NLANBGKA_01481	30
NLANBGKA_01482	26
NLANBGKA_01483	21
NLANBGKA_01484	51
NLANBGKA_01485	26
NLANBGKA_01486	35
NLANBGKA_01487	133
NLANBGKA_01488	85
NLANBGKA_01489	15
NLANBGKA_01490	0
NLANBGKA_01491	41
NLANBGKA_01492	0
NLANBGKA_01493	0
NLANBGKA_01494	261
NLANBGKA_01495	47
NLANBGKA_01496	135
NLANBGKA_01497	2
NLANBGKA_01498	20
NLANBGKA_01499	0
NLANBGKA_01500	54
NLANBGKA_01501	120
NLANBGKA_01502	4
NLANBGKA_01503	0
NLANBGKA_01504	89
NLANBGKA_01505	60
NLANBGKA_01506	354
NLANBGKA_01507	172
NLANBGKA_01508	65
NLANBGKA_01509	42
NLANBGKA_01510	2
NLANBGKA_01511	37
NLANBGKA_01512	78
NLANBGKA_01513	653
NLANBGKA_01514	10
NLANBGKA_01515	36
NLANBGKA_01516	49
NLANBGKA_01517	0
NLANBGKA_01518	0
NLANBGKA_01519	0
NLANBGKA_01520	1
NLANBGKA_01521	195
NLANBGKA_01522	0
NLANBGKA_01523	3
NLANBGKA_01524	3
NLANBGKA_01525	0
NLANBGKA_01526	8
NLANBGKA_01527	14
NLANBGKA_01528	2
NLANBGKA_01529	98
NLANBGKA_01530	0
NLANBGKA_01531	0
NLANBGKA_01532	0
NLANBGKA_01533	1
NLANBGKA_01534	1
NLANBGKA_01535	3
NLANBGKA_01536	1
NLANBGKA_01537	0
NLANBGKA_01538	0
NLANBGKA_01539	2
NLANBGKA_01540	13
NLANBGKA_01541	5
NLANBGKA_01542	82
NLANBGKA_01543	0
NLANBGKA_01544	3
NLANBGKA_01545	10
NLANBGKA_01546	0
NLANBGKA_01547	0
NLANBGKA_01548	0
NLANBGKA_01549	2
NLANBGKA_01550	0
NLANBGKA_01551	0
NLANBGKA_01552	1
NLANBGKA_01553	27
NLANBGKA_01554	17
NLANBGKA_01555	9
NLANBGKA_01556	0
NLANBGKA_01557	0
NLANBGKA_01558	0
NLANBGKA_01559	250
NLANBGKA_01560	4
NLANBGKA_01561	8
NLANBGKA_01562	6
NLANBGKA_01563	0
NLANBGKA_01564	2
NLANBGKA_01565	24
NLANBGKA_01566	0
NLANBGKA_01567	9
NLANBGKA_01568	4
NLANBGKA_01569	15
NLANBGKA_01570	0
NLANBGKA_01571	9
NLANBGKA_01572	17
NLANBGKA_01573	43
NLANBGKA_01574	8
NLANBGKA_01575	0
NLANBGKA_01576	47
NLANBGKA_01577	22
NLANBGKA_01578	5
NLANBGKA_01579	2
NLANBGKA_01580	1
NLANBGKA_01581	0
NLANBGKA_01582	0
NLANBGKA_01583	0
NLANBGKA_01584	6329
NLANBGKA_01585	694
NLANBGKA_01586	223
NLANBGKA_01587	65
NLANBGKA_01588	45
NLANBGKA_01589	75
NLANBGKA_01590	163
NLANBGKA_01591	39
NLANBGKA_01592	78
NLANBGKA_01593	104
NLANBGKA_01595	28
NLANBGKA_01596	21
NLANBGKA_01597	63
NLANBGKA_01598	209
NLANBGKA_01599	37
NLANBGKA_01600	40
NLANBGKA_01601	13
NLANBGKA_01602	0
NLANBGKA_01603	0
NLANBGKA_01604	7
NLANBGKA_01605	17
NLANBGKA_01606	0
NLANBGKA_01607	0
NLANBGKA_01608	0
NLANBGKA_01609	1
NLANBGKA_01610	50
NLANBGKA_01611	0
NLANBGKA_01612	0
NLANBGKA_01613	0
NLANBGKA_01614	566
NLANBGKA_01615	57
NLANBGKA_01616	54
NLANBGKA_01617	269
NLANBGKA_01618	0
NLANBGKA_01619	19
NLANBGKA_01620	40
NLANBGKA_01621	86
NLANBGKA_01622	4
NLANBGKA_01623	72
NLANBGKA_01624	3
NLANBGKA_01625	21
NLANBGKA_01626	40
NLANBGKA_01627	12
NLANBGKA_01628	271
NLANBGKA_01629	5
NLANBGKA_01630	14
NLANBGKA_01634	53
NLANBGKA_01635	203
NLANBGKA_01636	21
NLANBGKA_01637	35
NLANBGKA_01638	588
NLANBGKA_01639	26
NLANBGKA_01640	13
NLANBGKA_01641	34
NLANBGKA_01642	22
NLANBGKA_01643	132
NLANBGKA_01644	38
NLANBGKA_01645	50
NLANBGKA_01646	20
NLANBGKA_01647	21
NLANBGKA_01648	2
NLANBGKA_01649	0
NLANBGKA_01650	6
NLANBGKA_01651	22
NLANBGKA_01652	7
NLANBGKA_01653	104
NLANBGKA_01654	94
NLANBGKA_01655	93
NLANBGKA_01656	122
NLANBGKA_01657	22
NLANBGKA_01658	21
NLANBGKA_01659	0
NLANBGKA_01660	1
NLANBGKA_01661	5
NLANBGKA_01662	22
NLANBGKA_01663	2
NLANBGKA_01664	0
NLANBGKA_01665	0
NLANBGKA_01666	0
NLANBGKA_01667	0
NLANBGKA_01668	0
NLANBGKA_01669	2415
NLANBGKA_01670	2754
NLANBGKA_01671	32
NLANBGKA_01672	1662
NLANBGKA_01673	162
NLANBGKA_01674	0
NLANBGKA_01675	0
NLANBGKA_01676	6
NLANBGKA_01677	12
NLANBGKA_01678	6
NLANBGKA_01679	18
NLANBGKA_01680	2
NLANBGKA_01681	8
NLANBGKA_01682	10
NLANBGKA_01683	89
NLANBGKA_01684	19
NLANBGKA_01685	132
NLANBGKA_01686	98
NLANBGKA_01687	11
NLANBGKA_01688	30
NLANBGKA_01689	47
NLANBGKA_01690	3
NLANBGKA_01691	168
NLANBGKA_01692	26
NLANBGKA_01693	12
NLANBGKA_01694	103
NLANBGKA_01695	35
NLANBGKA_01696	3
NLANBGKA_01697	61
NLANBGKA_01699	2
NLANBGKA_01700	0
NLANBGKA_01701	1
NLANBGKA_01702	0
NLANBGKA_01703	12
NLANBGKA_01704	259
NLANBGKA_01705	92
NLANBGKA_01706	19
NLANBGKA_01707	0
NLANBGKA_01708	27
NLANBGKA_01709	2
NLANBGKA_01710	373
NLANBGKA_01711	25
NLANBGKA_01712	7
NLANBGKA_01713	122
NLANBGKA_01714	60
NLANBGKA_01715	67
NLANBGKA_01716	108
NLANBGKA_01717	76
NLANBGKA_01718	21
NLANBGKA_01719	273
NLANBGKA_01720	43
NLANBGKA_01721	83
NLANBGKA_01722	335
NLANBGKA_01723	66
NLANBGKA_01724	12
NLANBGKA_01725	35
NLANBGKA_01726	144
NLANBGKA_01727	82
NLANBGKA_01728	172
NLANBGKA_01729	11
NLANBGKA_01730	58
NLANBGKA_01731	65
NLANBGKA_01732	71
NLANBGKA_01733	99
NLANBGKA_01734	6
NLANBGKA_01735	220
NLANBGKA_01736	402
NLANBGKA_01737	62
NLANBGKA_01738	5
NLANBGKA_01739	2
NLANBGKA_01740	19
NLANBGKA_01741	94
NLANBGKA_01742	393
NLANBGKA_01743	121
NLANBGKA_01744	2
NLANBGKA_01745	0
NLANBGKA_01746	0
NLANBGKA_01747	1
NLANBGKA_01748	0
NLANBGKA_01749	160
NLANBGKA_01750	10
NLANBGKA_01751	287
NLANBGKA_01752	557
NLANBGKA_01753	477
NLANBGKA_01754	31
NLANBGKA_01755	10
NLANBGKA_01756	19
NLANBGKA_01757	1
NLANBGKA_01758	11
NLANBGKA_01759	59
NLANBGKA_01760	22
NLANBGKA_01761	33
NLANBGKA_01762	15
NLANBGKA_01763	5
NLANBGKA_01764	187
NLANBGKA_01765	4
NLANBGKA_01766	0
NLANBGKA_01767	11
NLANBGKA_01768	59
NLANBGKA_01769	49
NLANBGKA_01770	40
NLANBGKA_01771	1
NLANBGKA_01772	53
NLANBGKA_01773	19
NLANBGKA_01774	2
NLANBGKA_01775	2
NLANBGKA_01776	197
NLANBGKA_01777	275
NLANBGKA_01778	9
NLANBGKA_01779	1
NLANBGKA_01780	26
NLANBGKA_01781	36
NLANBGKA_01782	41
NLANBGKA_01783	34
NLANBGKA_01784	17
NLANBGKA_01785	6
NLANBGKA_01786	9
NLANBGKA_01787	22
NLANBGKA_01788	5
NLANBGKA_01789	3
NLANBGKA_01790	1
NLANBGKA_01791	87
NLANBGKA_01792	40
NLANBGKA_01793	125
NLANBGKA_01794	112
NLANBGKA_01795	4
NLANBGKA_01796	5
NLANBGKA_01797	15
NLANBGKA_01798	42
NLANBGKA_01799	4
NLANBGKA_01800	0
NLANBGKA_01801	0
NLANBGKA_01802	91
NLANBGKA_01803	0
NLANBGKA_01804	12
NLANBGKA_01805	103
NLANBGKA_01806	121
NLANBGKA_01807	33
NLANBGKA_01808	28
NLANBGKA_01809	5
NLANBGKA_01810	26
NLANBGKA_01811	1
NLANBGKA_01812	0
NLANBGKA_01813	31
NLANBGKA_01814	85
NLANBGKA_01815	61
NLANBGKA_01816	36
NLANBGKA_01817	144
NLANBGKA_01818	5
NLANBGKA_01819	63
NLANBGKA_01820	47
NLANBGKA_01821	73
NLANBGKA_01822	90
NLANBGKA_01823	20
NLANBGKA_01824	6
NLANBGKA_01825	8
NLANBGKA_01826	65
NLANBGKA_01827	16
NLANBGKA_01828	41
NLANBGKA_01829	2
NLANBGKA_01830	221
NLANBGKA_01831	3
NLANBGKA_01832	1
NLANBGKA_01833	0
NLANBGKA_01834	46
NLANBGKA_01835	0
NLANBGKA_01836	1
NLANBGKA_01837	124
NLANBGKA_01838	232
NLANBGKA_01839	43
NLANBGKA_01840	111
NLANBGKA_01841	0
NLANBGKA_01842	0
NLANBGKA_01843	0
NLANBGKA_01844	0
NLANBGKA_01845	11
NLANBGKA_01846	11
NLANBGKA_01847	18
NLANBGKA_01848	4
NLANBGKA_01849	3
NLANBGKA_01850	91
NLANBGKA_01851	85
NLANBGKA_01852	163
NLANBGKA_01853	180
NLANBGKA_01854	2
NLANBGKA_01855	3
NLANBGKA_01856	13
NLANBGKA_01857	3
NLANBGKA_01858	0
NLANBGKA_01859	0
NLANBGKA_01860	3
NLANBGKA_01861	1
NLANBGKA_01862	4
NLANBGKA_01863	1
NLANBGKA_01864	2
NLANBGKA_01865	0
NLANBGKA_01866	4
NLANBGKA_01867	0
NLANBGKA_01868	5
NLANBGKA_01869	623
NLANBGKA_01870	817
NLANBGKA_01871	0
NLANBGKA_01872	0
NLANBGKA_01873	41
NLANBGKA_01874	11
NLANBGKA_01875	96
NLANBGKA_01876	18
NLANBGKA_01877	11
NLANBGKA_01878	20
NLANBGKA_01879	26
NLANBGKA_01880	17
NLANBGKA_01881	67
NLANBGKA_01882	30
NLANBGKA_01883	31
NLANBGKA_01884	2
NLANBGKA_01885	41
NLANBGKA_01886	10
NLANBGKA_01887	14
NLANBGKA_01888	2
NLANBGKA_01889	1
NLANBGKA_01890	0
NLANBGKA_01891	19
NLANBGKA_01892	21
NLANBGKA_01893	0
NLANBGKA_01894	3
NLANBGKA_01895	1
NLANBGKA_01896	13
NLANBGKA_01897	15
NLANBGKA_01898	18
NLANBGKA_01899	2
NLANBGKA_01900	17
NLANBGKA_01901	3
NLANBGKA_01902	0
NLANBGKA_01903	0
NLANBGKA_01904	3
NLANBGKA_01905	18
NLANBGKA_01906	48
NLANBGKA_01907	0
NLANBGKA_01908	12
NLANBGKA_01909	11
NLANBGKA_01910	1
