ID	sample_1A
NLANBGKA_01077	15
NLANBGKA_01078	126
NLANBGKA_01079	27
NLANBGKA_01080	64
NLANBGKA_01081	739
NLANBGKA_01082	1027
NLANBGKA_01083	2383
NLANBGKA_01084	150
NLANBGKA_01085	1108
NLANBGKA_01086	58
NLANBGKA_01087	228
NLANBGKA_01088	0
NLANBGKA_01089	10
NLANBGKA_01090	188
NLANBGKA_01091	626
NLANBGKA_01092	415
NLANBGKA_01093	252
NLANBGKA_01094	2711
NLANBGKA_01095	109
NLANBGKA_01096	17
NLANBGKA_01097	85
NLANBGKA_01098	5941
NLANBGKA_01099	298
NLANBGKA_01100	258
NLANBGKA_01101	2163
NLANBGKA_01102	1247
NLANBGKA_01104	4
NLANBGKA_01105	0
NLANBGKA_01106	0
NLANBGKA_01107	217
NLANBGKA_01108	155
NLANBGKA_01109	212
NLANBGKA_01110	247
NLANBGKA_01111	55
NLANBGKA_01112	0
NLANBGKA_01113	89
NLANBGKA_01114	133
NLANBGKA_01115	342
NLANBGKA_01116	189
NLANBGKA_01117	24
NLANBGKA_01118	84
NLANBGKA_01119	208
NLANBGKA_01120	311
NLANBGKA_01121	5
NLANBGKA_01122	1252
NLANBGKA_01123	236
NLANBGKA_01124	130
NLANBGKA_01125	357
NLANBGKA_01126	1184
NLANBGKA_01127	137
NLANBGKA_01128	23
NLANBGKA_01129	39
NLANBGKA_01130	52
NLANBGKA_01131	136
NLANBGKA_01132	1209
NLANBGKA_01133	662
NLANBGKA_01134	444
NLANBGKA_01135	2
NLANBGKA_01136	1
NLANBGKA_01137	16
NLANBGKA_01138	544
NLANBGKA_01139	2230
NLANBGKA_01140	59
NLANBGKA_01141	1
NLANBGKA_01142	7
NLANBGKA_01143	428
NLANBGKA_01144	61
NLANBGKA_01145	359
NLANBGKA_01146	279
NLANBGKA_01147	747
NLANBGKA_01148	263
NLANBGKA_01149	188
NLANBGKA_01150	372
NLANBGKA_01151	607
NLANBGKA_01152	391
NLANBGKA_01153	140
NLANBGKA_01154	357
NLANBGKA_01155	459
NLANBGKA_01156	1100
NLANBGKA_01157	53
NLANBGKA_01158	22
NLANBGKA_01159	401
NLANBGKA_01160	3205
NLANBGKA_01161	178
NLANBGKA_01162	105
NLANBGKA_01163	254
NLANBGKA_01164	273
NLANBGKA_01165	371
NLANBGKA_01166	351
NLANBGKA_01167	561
NLANBGKA_01168	1640
NLANBGKA_01169	1712
NLANBGKA_01170	1164
NLANBGKA_01171	2187
NLANBGKA_01172	33
NLANBGKA_01173	14
NLANBGKA_01174	480
NLANBGKA_01175	18
NLANBGKA_01176	707
NLANBGKA_01177	1463
NLANBGKA_01178	145
NLANBGKA_01179	203
NLANBGKA_01180	896
NLANBGKA_01181	1158
NLANBGKA_01182	1389
NLANBGKA_01183	1292
NLANBGKA_01184	418
NLANBGKA_01185	2064
NLANBGKA_01186	2204
NLANBGKA_01187	73
NLANBGKA_01188	466
NLANBGKA_01189	89
NLANBGKA_01190	193
NLANBGKA_01191	434
NLANBGKA_01192	99
NLANBGKA_01194	239
NLANBGKA_01195	237
NLANBGKA_01196	10
NLANBGKA_01197	1098
NLANBGKA_01198	174
NLANBGKA_01199	16
NLANBGKA_01200	170
NLANBGKA_01201	150
NLANBGKA_01202	1270
NLANBGKA_01203	88
NLANBGKA_01204	218
NLANBGKA_01205	185
NLANBGKA_01206	83
NLANBGKA_01207	0
NLANBGKA_01208	0
NLANBGKA_01209	0
NLANBGKA_01210	1
NLANBGKA_01211	3
NLANBGKA_01212	29176
NLANBGKA_01214	0
NLANBGKA_01215	0
NLANBGKA_01216	0
NLANBGKA_01217	5557
NLANBGKA_01218	1
NLANBGKA_01219	0
NLANBGKA_01220	999
NLANBGKA_01221	7
NLANBGKA_01222	21
NLANBGKA_01223	1
NLANBGKA_01224	31
NLANBGKA_01225	20
NLANBGKA_01226	55
NLANBGKA_01227	72
NLANBGKA_01228	7
NLANBGKA_01229	0
NLANBGKA_01230	207
NLANBGKA_01231	296
NLANBGKA_01232	64
NLANBGKA_01233	22
NLANBGKA_01234	33
NLANBGKA_01235	104
NLANBGKA_01236	4
NLANBGKA_01237	4
NLANBGKA_01238	0
NLANBGKA_01239	0
NLANBGKA_01240	16
NLANBGKA_01241	8
NLANBGKA_01242	0
NLANBGKA_01243	330
NLANBGKA_01244	262
NLANBGKA_01245	2758
NLANBGKA_01246	279
NLANBGKA_01247	250
NLANBGKA_01248	725
NLANBGKA_01249	103
NLANBGKA_01250	50
NLANBGKA_01251	106
NLANBGKA_01252	267
NLANBGKA_01253	295
NLANBGKA_01254	393
NLANBGKA_01255	14
NLANBGKA_01256	446
NLANBGKA_01257	0
NLANBGKA_01258	13
NLANBGKA_01259	24
NLANBGKA_01260	245
NLANBGKA_01261	105
NLANBGKA_01262	0
NLANBGKA_01263	182
NLANBGKA_01264	136
NLANBGKA_01265	237
NLANBGKA_01266	20
NLANBGKA_01267	584
NLANBGKA_01268	134
NLANBGKA_01269	3567
NLANBGKA_01270	187
NLANBGKA_01271	767
NLANBGKA_01272	581
NLANBGKA_01273	1546
NLANBGKA_01274	1688
NLANBGKA_01275	983
NLANBGKA_01276	2
NLANBGKA_01277	292
NLANBGKA_01278	248
NLANBGKA_01279	174
NLANBGKA_01280	3
NLANBGKA_01281	160
NLANBGKA_01282	98
NLANBGKA_01283	2
NLANBGKA_01284	6
NLANBGKA_01285	6
NLANBGKA_01286	0
NLANBGKA_01287	47
NLANBGKA_01288	31
NLANBGKA_01289	36
NLANBGKA_01290	472
NLANBGKA_01291	1771
NLANBGKA_01301	54
NLANBGKA_01302	83
NLANBGKA_01303	19
NLANBGKA_01304	175
NLANBGKA_01305	34
NLANBGKA_01306	0
NLANBGKA_01307	955
NLANBGKA_01308	721
NLANBGKA_01309	1211
NLANBGKA_01310	380
NLANBGKA_01311	368
NLANBGKA_01312	120
NLANBGKA_01313	163
NLANBGKA_01314	0
NLANBGKA_01315	0
NLANBGKA_01316	56
NLANBGKA_01317	18
NLANBGKA_01318	40
NLANBGKA_01319	16
NLANBGKA_01320	0
NLANBGKA_01321	0
NLANBGKA_01322	0
NLANBGKA_01323	902
NLANBGKA_01324	353
NLANBGKA_01325	84
NLANBGKA_01326	173
NLANBGKA_01327	13
NLANBGKA_01328	165
NLANBGKA_01329	222
NLANBGKA_01330	1
NLANBGKA_01331	128
NLANBGKA_01332	332
NLANBGKA_01333	115
NLANBGKA_01334	82
NLANBGKA_01335	256
NLANBGKA_01336	59
NLANBGKA_01337	713
NLANBGKA_01338	128
NLANBGKA_01339	390
NLANBGKA_01340	891
NLANBGKA_01341	152
NLANBGKA_01342	18
NLANBGKA_01343	100
NLANBGKA_01344	702
NLANBGKA_01345	73
NLANBGKA_01346	5
NLANBGKA_01347	16
NLANBGKA_01348	105
NLANBGKA_01349	79
NLANBGKA_01350	4807
NLANBGKA_01351	823
NLANBGKA_01352	272
NLANBGKA_01353	79
NLANBGKA_01354	438
NLANBGKA_01355	76
NLANBGKA_01356	1361
NLANBGKA_01357	171
NLANBGKA_01358	135
NLANBGKA_01359	60
NLANBGKA_01360	182
NLANBGKA_01361	89
NLANBGKA_01362	155
NLANBGKA_01363	164
NLANBGKA_01364	244
NLANBGKA_01365	372
NLANBGKA_01366	499
NLANBGKA_01367	2328
NLANBGKA_01368	947
NLANBGKA_01369	975
NLANBGKA_01370	8
NLANBGKA_01371	67
NLANBGKA_01372	32
NLANBGKA_01373	23
NLANBGKA_01374	444
NLANBGKA_01375	934
NLANBGKA_01376	46
NLANBGKA_01377	166
NLANBGKA_01378	248
NLANBGKA_01379	251
NLANBGKA_01380	146
NLANBGKA_01381	15
NLANBGKA_01385	84
NLANBGKA_01386	38
NLANBGKA_01387	3643
NLANBGKA_01388	971
NLANBGKA_01389	161
NLANBGKA_01390	182
NLANBGKA_01391	401
NLANBGKA_01392	33
NLANBGKA_01393	55
NLANBGKA_01394	992
NLANBGKA_01395	407
NLANBGKA_01396	553
NLANBGKA_01397	117
NLANBGKA_01398	451
NLANBGKA_01399	0
NLANBGKA_01400	7
NLANBGKA_01401	15
NLANBGKA_01402	18
NLANBGKA_01403	24
NLANBGKA_01404	58
NLANBGKA_01405	361
NLANBGKA_01406	110
NLANBGKA_01407	37
NLANBGKA_01408	181
NLANBGKA_01409	1523
NLANBGKA_01410	168
NLANBGKA_01411	665
NLANBGKA_01412	11
NLANBGKA_01413	67
NLANBGKA_01414	982
NLANBGKA_01415	5
NLANBGKA_01416	4719
NLANBGKA_01417	4
NLANBGKA_01418	4
NLANBGKA_01419	7
NLANBGKA_01420	70
NLANBGKA_01421	7
NLANBGKA_01422	3
NLANBGKA_01423	2
NLANBGKA_01424	38
NLANBGKA_01425	5
NLANBGKA_01426	443
NLANBGKA_01427	610
NLANBGKA_01428	641
NLANBGKA_01429	228
NLANBGKA_01430	182
NLANBGKA_01431	420
NLANBGKA_01432	212
NLANBGKA_01433	264
NLANBGKA_01434	427
NLANBGKA_01435	249
NLANBGKA_01436	11
NLANBGKA_01437	2379
NLANBGKA_01438	51
NLANBGKA_01439	176
NLANBGKA_01440	22
NLANBGKA_01441	40
NLANBGKA_01442	235
NLANBGKA_01443	661
NLANBGKA_01444	633
NLANBGKA_01445	436
NLANBGKA_01446	1360
NLANBGKA_01447	477
NLANBGKA_01448	1100
NLANBGKA_01449	219
NLANBGKA_01450	101
NLANBGKA_01451	91
NLANBGKA_01452	186
NLANBGKA_01453	4
NLANBGKA_01454	0
NLANBGKA_01455	406
NLANBGKA_01456	228
NLANBGKA_01457	831
NLANBGKA_01458	474
NLANBGKA_01459	168
NLANBGKA_01460	172
NLANBGKA_01461	84
NLANBGKA_01462	1770
NLANBGKA_01463	164
NLANBGKA_01464	37
NLANBGKA_01465	524
NLANBGKA_01466	0
NLANBGKA_01467	146
NLANBGKA_01468	2
NLANBGKA_01469	6
NLANBGKA_01470	0
NLANBGKA_01471	0
NLANBGKA_01472	1
NLANBGKA_01473	0
NLANBGKA_01474	56
NLANBGKA_01475	40
NLANBGKA_01476	31
NLANBGKA_01477	58
NLANBGKA_01478	234
NLANBGKA_01479	339
NLANBGKA_01480	1
NLANBGKA_01481	323
NLANBGKA_01482	228
NLANBGKA_01483	371
NLANBGKA_01484	746
NLANBGKA_01485	274
NLANBGKA_01486	302
NLANBGKA_01487	1641
NLANBGKA_01488	837
NLANBGKA_01489	173
NLANBGKA_01490	0
NLANBGKA_01491	347
NLANBGKA_01492	2
NLANBGKA_01493	3
NLANBGKA_01494	2107
NLANBGKA_01495	321
NLANBGKA_01496	1357
NLANBGKA_01497	8
NLANBGKA_01498	207
NLANBGKA_01499	0
NLANBGKA_01500	545
NLANBGKA_01501	1075
NLANBGKA_01502	28
NLANBGKA_01503	21
NLANBGKA_01504	713
NLANBGKA_01505	658
NLANBGKA_01506	3319
NLANBGKA_01507	1648
NLANBGKA_01508	676
NLANBGKA_01509	383
NLANBGKA_01510	10
NLANBGKA_01511	522
NLANBGKA_01512	722
NLANBGKA_01513	4979
NLANBGKA_01514	124
NLANBGKA_01515	300
NLANBGKA_01516	466
NLANBGKA_01517	4
NLANBGKA_01518	2
NLANBGKA_01519	0
NLANBGKA_01520	1
NLANBGKA_01521	1581
NLANBGKA_01522	2
NLANBGKA_01523	2
NLANBGKA_01524	4
NLANBGKA_01525	2
NLANBGKA_01526	30
NLANBGKA_01527	101
NLANBGKA_01528	18
NLANBGKA_01529	775
NLANBGKA_01530	20
NLANBGKA_01531	0
NLANBGKA_01532	2
NLANBGKA_01533	4
NLANBGKA_01534	7
NLANBGKA_01535	57
NLANBGKA_01536	12
NLANBGKA_01537	0
NLANBGKA_01538	10
NLANBGKA_01539	18
NLANBGKA_01540	229
NLANBGKA_01541	107
NLANBGKA_01542	1013
NLANBGKA_01543	24
NLANBGKA_01544	15
NLANBGKA_01545	148
NLANBGKA_01546	0
NLANBGKA_01547	0
NLANBGKA_01548	8
NLANBGKA_01549	6
NLANBGKA_01550	0
NLANBGKA_01551	0
NLANBGKA_01552	2
NLANBGKA_01553	242
NLANBGKA_01554	298
NLANBGKA_01555	79
NLANBGKA_01556	3
NLANBGKA_01557	1
NLANBGKA_01558	17
NLANBGKA_01559	2745
NLANBGKA_01560	73
NLANBGKA_01561	96
NLANBGKA_01562	127
NLANBGKA_01563	8
NLANBGKA_01564	39
NLANBGKA_01565	314
NLANBGKA_01566	9
NLANBGKA_01567	142
NLANBGKA_01568	77
NLANBGKA_01569	166
NLANBGKA_01570	2
NLANBGKA_01571	139
NLANBGKA_01572	265
NLANBGKA_01573	308
NLANBGKA_01574	14
NLANBGKA_01575	0
NLANBGKA_01576	458
NLANBGKA_01577	341
NLANBGKA_01578	47
NLANBGKA_01579	4
NLANBGKA_01580	2
NLANBGKA_01581	11
NLANBGKA_01582	1
NLANBGKA_01583	1
NLANBGKA_01584	70915
NLANBGKA_01585	6404
NLANBGKA_01586	1850
NLANBGKA_01587	574
NLANBGKA_01588	456
NLANBGKA_01589	842
NLANBGKA_01590	1328
NLANBGKA_01591	524
NLANBGKA_01592	660
NLANBGKA_01593	1111
NLANBGKA_01595	329
NLANBGKA_01596	296
NLANBGKA_01597	748
NLANBGKA_01598	1893
NLANBGKA_01599	486
NLANBGKA_01600	291
NLANBGKA_01601	94
NLANBGKA_01602	20
NLANBGKA_01603	7
NLANBGKA_01604	15
NLANBGKA_01605	147
NLANBGKA_01606	3
NLANBGKA_01607	2
NLANBGKA_01608	6
NLANBGKA_01609	5
NLANBGKA_01610	930
NLANBGKA_01611	0
NLANBGKA_01612	11
NLANBGKA_01613	3
NLANBGKA_01614	4502
NLANBGKA_01615	412
NLANBGKA_01616	348
NLANBGKA_01617	2262
NLANBGKA_01618	1
NLANBGKA_01619	142
NLANBGKA_01620	357
NLANBGKA_01621	1162
NLANBGKA_01622	48
NLANBGKA_01623	749
NLANBGKA_01624	21
NLANBGKA_01625	184
NLANBGKA_01626	348
NLANBGKA_01627	87
NLANBGKA_01628	2772
NLANBGKA_01629	22
NLANBGKA_01630	104
NLANBGKA_01634	547
NLANBGKA_01635	2323
NLANBGKA_01636	313
NLANBGKA_01637	399
NLANBGKA_01638	5003
NLANBGKA_01639	163
NLANBGKA_01640	108
NLANBGKA_01641	355
NLANBGKA_01642	185
NLANBGKA_01643	1428
NLANBGKA_01644	319
NLANBGKA_01645	428
NLANBGKA_01646	153
NLANBGKA_01647	169
NLANBGKA_01648	26
NLANBGKA_01649	1
NLANBGKA_01650	55
NLANBGKA_01651	276
NLANBGKA_01652	57
NLANBGKA_01653	798
NLANBGKA_01654	754
NLANBGKA_01655	583
NLANBGKA_01656	1014
NLANBGKA_01657	150
NLANBGKA_01658	306
NLANBGKA_01659	2
NLANBGKA_01660	4
NLANBGKA_01661	78
NLANBGKA_01662	188
NLANBGKA_01663	0
NLANBGKA_01664	0
NLANBGKA_01665	0
NLANBGKA_01666	0
NLANBGKA_01667	0
NLANBGKA_01668	0
NLANBGKA_01669	20720
NLANBGKA_01670	29702
NLANBGKA_01671	255
NLANBGKA_01672	15375
NLANBGKA_01673	965
NLANBGKA_01674	2
NLANBGKA_01675	1
NLANBGKA_01676	53
NLANBGKA_01677	43
NLANBGKA_01678	85
NLANBGKA_01679	90
NLANBGKA_01680	60
NLANBGKA_01681	91
NLANBGKA_01682	150
NLANBGKA_01683	924
NLANBGKA_01684	227
NLANBGKA_01685	1739
NLANBGKA_01686	727
NLANBGKA_01687	134
NLANBGKA_01688	331
NLANBGKA_01689	561
NLANBGKA_01690	9
NLANBGKA_01691	1567
NLANBGKA_01692	152
NLANBGKA_01693	142
NLANBGKA_01694	1006
NLANBGKA_01695	393
NLANBGKA_01696	26
NLANBGKA_01697	447
NLANBGKA_01699	3
NLANBGKA_01700	0
NLANBGKA_01701	0
NLANBGKA_01702	1
NLANBGKA_01703	48
NLANBGKA_01704	1527
NLANBGKA_01705	516
NLANBGKA_01706	120
NLANBGKA_01707	4
NLANBGKA_01708	170
NLANBGKA_01709	12
NLANBGKA_01710	3734
NLANBGKA_01711	233
NLANBGKA_01712	60
NLANBGKA_01713	1165
NLANBGKA_01714	612
NLANBGKA_01715	491
NLANBGKA_01716	800
NLANBGKA_01717	818
NLANBGKA_01718	165
NLANBGKA_01719	2120
NLANBGKA_01720	466
NLANBGKA_01721	936
NLANBGKA_01722	2417
NLANBGKA_01723	434
NLANBGKA_01724	131
NLANBGKA_01725	146
NLANBGKA_01726	1160
NLANBGKA_01727	517
NLANBGKA_01728	1636
NLANBGKA_01729	60
NLANBGKA_01730	467
NLANBGKA_01731	501
NLANBGKA_01732	542
NLANBGKA_01733	856
NLANBGKA_01734	73
NLANBGKA_01735	2071
NLANBGKA_01736	3336
NLANBGKA_01737	701
NLANBGKA_01738	33
NLANBGKA_01739	9
NLANBGKA_01740	182
NLANBGKA_01741	831
NLANBGKA_01742	4116
NLANBGKA_01743	1329
NLANBGKA_01744	10
NLANBGKA_01745	0
NLANBGKA_01746	0
NLANBGKA_01747	32
NLANBGKA_01748	0
NLANBGKA_01749	1853
NLANBGKA_01750	114
NLANBGKA_01751	2506
NLANBGKA_01752	5803
NLANBGKA_01753	5246
NLANBGKA_01754	478
NLANBGKA_01755	119
NLANBGKA_01756	105
NLANBGKA_01757	24
NLANBGKA_01758	81
NLANBGKA_01759	425
NLANBGKA_01760	213
NLANBGKA_01761	194
NLANBGKA_01762	69
NLANBGKA_01763	36
NLANBGKA_01764	1385
NLANBGKA_01765	20
NLANBGKA_01766	4
NLANBGKA_01767	61
NLANBGKA_01768	779
NLANBGKA_01769	486
NLANBGKA_01770	502
NLANBGKA_01771	24
NLANBGKA_01772	909
NLANBGKA_01773	551
NLANBGKA_01774	28
NLANBGKA_01775	23
NLANBGKA_01776	1578
NLANBGKA_01777	2950
NLANBGKA_01778	75
NLANBGKA_01779	9
NLANBGKA_01780	391
NLANBGKA_01781	466
NLANBGKA_01782	399
NLANBGKA_01783	392
NLANBGKA_01784	149
NLANBGKA_01785	68
NLANBGKA_01786	104
NLANBGKA_01787	334
NLANBGKA_01788	57
NLANBGKA_01789	81
NLANBGKA_01790	25
NLANBGKA_01791	749
NLANBGKA_01792	207
NLANBGKA_01793	872
NLANBGKA_01794	464
NLANBGKA_01795	57
NLANBGKA_01796	112
NLANBGKA_01797	125
NLANBGKA_01798	498
NLANBGKA_01799	29
NLANBGKA_01800	1
NLANBGKA_01801	1
NLANBGKA_01802	1062
NLANBGKA_01803	19
NLANBGKA_01804	127
NLANBGKA_01805	1163
NLANBGKA_01806	1158
NLANBGKA_01807	348
NLANBGKA_01808	197
NLANBGKA_01809	72
NLANBGKA_01810	260
NLANBGKA_01811	5
NLANBGKA_01812	2
NLANBGKA_01813	250
NLANBGKA_01814	1215
NLANBGKA_01815	616
NLANBGKA_01816	364
NLANBGKA_01817	1479
NLANBGKA_01818	34
NLANBGKA_01819	742
NLANBGKA_01820	370
NLANBGKA_01821	746
NLANBGKA_01822	696
NLANBGKA_01823	115
NLANBGKA_01824	113
NLANBGKA_01825	54
NLANBGKA_01826	593
NLANBGKA_01827	150
NLANBGKA_01828	388
NLANBGKA_01829	39
NLANBGKA_01830	2032
NLANBGKA_01831	36
NLANBGKA_01832	3
NLANBGKA_01833	8
NLANBGKA_01834	498
NLANBGKA_01835	6
NLANBGKA_01836	25
NLANBGKA_01837	1342
NLANBGKA_01838	2759
NLANBGKA_01839	484
NLANBGKA_01840	1379
NLANBGKA_01841	1
NLANBGKA_01842	0
NLANBGKA_01843	0
NLANBGKA_01844	1
NLANBGKA_01845	182
NLANBGKA_01846	76
NLANBGKA_01847	199
NLANBGKA_01848	114
NLANBGKA_01849	52
NLANBGKA_01850	955
NLANBGKA_01851	718
NLANBGKA_01852	1519
NLANBGKA_01853	1749
NLANBGKA_01854	42
NLANBGKA_01855	22
NLANBGKA_01856	132
NLANBGKA_01857	53
NLANBGKA_01858	47
NLANBGKA_01859	31
NLANBGKA_01860	18
NLANBGKA_01861	16
NLANBGKA_01862	31
NLANBGKA_01863	4
NLANBGKA_01864	30
NLANBGKA_01865	24
NLANBGKA_01866	42
NLANBGKA_01867	1
NLANBGKA_01868	63
NLANBGKA_01869	6945
NLANBGKA_01870	7664
NLANBGKA_01871	3
NLANBGKA_01872	19
NLANBGKA_01873	628
NLANBGKA_01874	121
NLANBGKA_01875	1087
NLANBGKA_01876	131
NLANBGKA_01877	211
NLANBGKA_01878	155
NLANBGKA_01879	294
NLANBGKA_01880	268
NLANBGKA_01881	723
NLANBGKA_01882	509
NLANBGKA_01883	397
NLANBGKA_01884	46
NLANBGKA_01885	461
NLANBGKA_01886	148
NLANBGKA_01887	155
NLANBGKA_01888	7
NLANBGKA_01889	18
NLANBGKA_01890	0
NLANBGKA_01891	112
NLANBGKA_01892	313
NLANBGKA_01893	20
NLANBGKA_01894	39
NLANBGKA_01895	45
NLANBGKA_01896	160
NLANBGKA_01897	270
NLANBGKA_01898	214
NLANBGKA_01899	28
NLANBGKA_01900	126
NLANBGKA_01901	36
NLANBGKA_01902	15
NLANBGKA_01903	0
NLANBGKA_01904	27
NLANBGKA_01905	98
NLANBGKA_01906	269
NLANBGKA_01907	11
NLANBGKA_01908	70
NLANBGKA_01909	67
NLANBGKA_01910	2
