ID	sample_5A
NLANBGKA_01070	5
NLANBGKA_01071	89
NLANBGKA_01072	327
NLANBGKA_01073	8
NLANBGKA_01074	52
NLANBGKA_01075	484
NLANBGKA_01076	661
NLANBGKA_01077	30
NLANBGKA_01078	188
NLANBGKA_01079	25
NLANBGKA_01080	134
NLANBGKA_01081	2564
NLANBGKA_01082	3181
NLANBGKA_01083	4393
NLANBGKA_01084	326
NLANBGKA_01085	1672
NLANBGKA_01086	155
NLANBGKA_01087	345
NLANBGKA_01088	2
NLANBGKA_01089	16
NLANBGKA_01090	261
NLANBGKA_01091	632
NLANBGKA_01092	419
NLANBGKA_01093	298
NLANBGKA_01094	2462
NLANBGKA_01095	159
NLANBGKA_01096	38
NLANBGKA_01097	139
NLANBGKA_01098	6731
NLANBGKA_01099	596
NLANBGKA_01100	587
NLANBGKA_01101	4007
NLANBGKA_01102	2848
NLANBGKA_01104	12
NLANBGKA_01105	11
NLANBGKA_01106	1
NLANBGKA_01107	314
NLANBGKA_01108	341
NLANBGKA_01109	394
NLANBGKA_01110	424
NLANBGKA_01111	96
NLANBGKA_01112	0
NLANBGKA_01113	130
NLANBGKA_01114	161
NLANBGKA_01115	365
NLANBGKA_01116	218
NLANBGKA_01117	42
NLANBGKA_01118	119
NLANBGKA_01119	318
NLANBGKA_01120	411
NLANBGKA_01121	9
NLANBGKA_01122	1709
NLANBGKA_01123	424
NLANBGKA_01124	265
NLANBGKA_01125	780
NLANBGKA_01126	2275
NLANBGKA_01127	149
NLANBGKA_01128	15
NLANBGKA_01129	43
NLANBGKA_01130	112
NLANBGKA_01131	189
NLANBGKA_01132	1692
NLANBGKA_01133	901
NLANBGKA_01134	698
NLANBGKA_01135	8
NLANBGKA_01136	2
NLANBGKA_01137	21
NLANBGKA_01138	981
NLANBGKA_01139	2760
NLANBGKA_01140	112
NLANBGKA_01141	5
NLANBGKA_01142	28
NLANBGKA_01143	1270
NLANBGKA_01144	186
NLANBGKA_01145	729
NLANBGKA_01146	429
NLANBGKA_01147	1261
NLANBGKA_01148	586
NLANBGKA_01149	359
NLANBGKA_01150	559
NLANBGKA_01151	707
NLANBGKA_01152	663
NLANBGKA_01153	291
NLANBGKA_01154	746
NLANBGKA_01155	1040
NLANBGKA_01156	1885
NLANBGKA_01157	72
NLANBGKA_01158	41
NLANBGKA_01159	418
NLANBGKA_01160	4458
NLANBGKA_01161	192
NLANBGKA_01162	116
NLANBGKA_01163	440
NLANBGKA_01164	527
NLANBGKA_01165	559
NLANBGKA_01166	558
NLANBGKA_01167	1047
NLANBGKA_01168	1500
NLANBGKA_01169	1487
NLANBGKA_01170	952
NLANBGKA_01171	1737
NLANBGKA_01172	83
NLANBGKA_01173	25
NLANBGKA_01174	1113
NLANBGKA_01175	24
NLANBGKA_01176	903
NLANBGKA_01177	1386
NLANBGKA_01178	118
NLANBGKA_01179	153
NLANBGKA_01180	772
NLANBGKA_01181	1180
NLANBGKA_01182	1822
NLANBGKA_01183	1567
NLANBGKA_01184	521
NLANBGKA_01185	3368
NLANBGKA_01186	3177
NLANBGKA_01187	169
NLANBGKA_01188	540
NLANBGKA_01189	127
NLANBGKA_01190	307
NLANBGKA_01191	810
NLANBGKA_01192	550
NLANBGKA_01194	1002
NLANBGKA_01195	493
NLANBGKA_01196	25
NLANBGKA_01197	1286
NLANBGKA_01198	272
NLANBGKA_01199	29
NLANBGKA_01200	236
NLANBGKA_01201	212
NLANBGKA_01202	2078
NLANBGKA_01203	184
NLANBGKA_01204	374
NLANBGKA_01205	611
NLANBGKA_01206	191
NLANBGKA_01207	0
NLANBGKA_01208	1
NLANBGKA_01209	7
NLANBGKA_01210	2
NLANBGKA_01211	16
NLANBGKA_01212	79354
NLANBGKA_01214	4
NLANBGKA_01215	0
NLANBGKA_01216	0
NLANBGKA_01217	4627
NLANBGKA_01218	3
NLANBGKA_01219	0
NLANBGKA_01220	1081
NLANBGKA_01221	20
NLANBGKA_01222	42
NLANBGKA_01223	1
NLANBGKA_01224	146
NLANBGKA_01225	40
NLANBGKA_01226	96
NLANBGKA_01227	178
NLANBGKA_01228	7
NLANBGKA_01229	0
NLANBGKA_01230	247
NLANBGKA_01231	445
NLANBGKA_01232	123
NLANBGKA_01233	36
NLANBGKA_01234	93
NLANBGKA_01235	178
NLANBGKA_01236	22
NLANBGKA_01237	16
NLANBGKA_01238	1
NLANBGKA_01239	0
NLANBGKA_01240	17
NLANBGKA_01241	8
NLANBGKA_01242	1
NLANBGKA_01243	510
NLANBGKA_01244	368
NLANBGKA_01245	4143
NLANBGKA_01246	725
NLANBGKA_01247	441
NLANBGKA_01248	990
NLANBGKA_01249	43
NLANBGKA_01250	26
NLANBGKA_01251	218
NLANBGKA_01252	447
NLANBGKA_01253	390
NLANBGKA_01254	424
NLANBGKA_01255	1
NLANBGKA_01256	854
NLANBGKA_01257	4
NLANBGKA_01258	29
NLANBGKA_01259	29
NLANBGKA_01260	498
NLANBGKA_01261	65
NLANBGKA_01262	1
NLANBGKA_01263	405
NLANBGKA_01264	377
NLANBGKA_01265	329
NLANBGKA_01266	30
NLANBGKA_01267	772
NLANBGKA_01268	159
NLANBGKA_01269	11635
NLANBGKA_01270	813
NLANBGKA_01271	3303
NLANBGKA_01272	2002
NLANBGKA_01273	6603
NLANBGKA_01274	3284
NLANBGKA_01275	1556
NLANBGKA_01276	5
NLANBGKA_01277	508
NLANBGKA_01278	437
NLANBGKA_01279	352
NLANBGKA_01280	14
NLANBGKA_01281	344
NLANBGKA_01282	87
NLANBGKA_01283	2
NLANBGKA_01284	6
NLANBGKA_01285	48
NLANBGKA_01286	1
NLANBGKA_01287	75
NLANBGKA_01288	78
NLANBGKA_01289	78
NLANBGKA_01290	1042
NLANBGKA_01291	1988
NLANBGKA_01301	282
NLANBGKA_01302	173
NLANBGKA_01303	52
NLANBGKA_01304	502
NLANBGKA_01305	94
NLANBGKA_01306	4
NLANBGKA_01307	1837
NLANBGKA_01308	1487
NLANBGKA_01309	2114
NLANBGKA_01310	768
NLANBGKA_01311	679
NLANBGKA_01312	303
NLANBGKA_01313	443
NLANBGKA_01314	1
NLANBGKA_01315	5
NLANBGKA_01316	55
NLANBGKA_01317	24
NLANBGKA_01318	40
NLANBGKA_01319	48
NLANBGKA_01320	5
NLANBGKA_01321	0
NLANBGKA_01322	0
NLANBGKA_01323	2927
NLANBGKA_01324	997
NLANBGKA_01325	299
NLANBGKA_01326	607
NLANBGKA_01327	19
NLANBGKA_01328	221
NLANBGKA_01329	493
NLANBGKA_01330	1
NLANBGKA_01331	141
NLANBGKA_01332	699
NLANBGKA_01333	150
NLANBGKA_01334	135
NLANBGKA_01335	328
NLANBGKA_01336	281
NLANBGKA_01337	2797
NLANBGKA_01338	390
NLANBGKA_01339	383
NLANBGKA_01340	966
NLANBGKA_01341	246
NLANBGKA_01342	38
NLANBGKA_01343	164
NLANBGKA_01344	842
NLANBGKA_01345	95
NLANBGKA_01346	21
NLANBGKA_01347	61
NLANBGKA_01348	182
NLANBGKA_01349	274
NLANBGKA_01350	15717
NLANBGKA_01351	1087
NLANBGKA_01352	320
NLANBGKA_01353	108
NLANBGKA_01354	457
NLANBGKA_01355	76
NLANBGKA_01356	2757
NLANBGKA_01357	169
NLANBGKA_01358	198
NLANBGKA_01359	75
NLANBGKA_01360	246
NLANBGKA_01361	125
NLANBGKA_01362	203
NLANBGKA_01363	331
NLANBGKA_01364	396
NLANBGKA_01365	556
NLANBGKA_01366	606
NLANBGKA_01367	2610
NLANBGKA_01368	1078
NLANBGKA_01369	1189
NLANBGKA_01370	9
NLANBGKA_01371	177
NLANBGKA_01372	114
NLANBGKA_01373	46
NLANBGKA_01374	997
NLANBGKA_01375	2183
NLANBGKA_01376	228
NLANBGKA_01377	349
NLANBGKA_01378	422
NLANBGKA_01379	393
NLANBGKA_01380	296
NLANBGKA_01381	26
NLANBGKA_01385	86
NLANBGKA_01386	40
NLANBGKA_01387	7527
NLANBGKA_01388	1911
NLANBGKA_01389	410
NLANBGKA_01390	394
NLANBGKA_01391	563
NLANBGKA_01392	55
NLANBGKA_01393	122
NLANBGKA_01394	1353
NLANBGKA_01395	613
NLANBGKA_01396	775
NLANBGKA_01397	197
NLANBGKA_01398	764
NLANBGKA_01399	5
NLANBGKA_01400	14
NLANBGKA_01401	28
NLANBGKA_01402	20
NLANBGKA_01403	23
NLANBGKA_01404	83
NLANBGKA_01405	643
NLANBGKA_01406	172
NLANBGKA_01407	46
NLANBGKA_01408	170
NLANBGKA_01409	2664
NLANBGKA_01410	182
NLANBGKA_01411	497
NLANBGKA_01412	18
NLANBGKA_01413	114
NLANBGKA_01414	1730
NLANBGKA_01415	2
NLANBGKA_01416	24646
NLANBGKA_01417	5
NLANBGKA_01418	8
NLANBGKA_01419	3
NLANBGKA_01420	243
NLANBGKA_01421	12
NLANBGKA_01422	6
NLANBGKA_01423	7
NLANBGKA_01424	72
NLANBGKA_01425	5
NLANBGKA_01426	729
NLANBGKA_01427	1072
NLANBGKA_01428	1358
NLANBGKA_01429	608
NLANBGKA_01430	441
NLANBGKA_01431	802
NLANBGKA_01432	434
NLANBGKA_01433	419
NLANBGKA_01434	572
NLANBGKA_01435	299
NLANBGKA_01436	12
NLANBGKA_01437	5381
NLANBGKA_01438	76
NLANBGKA_01439	216
NLANBGKA_01440	30
NLANBGKA_01441	63
NLANBGKA_01442	464
NLANBGKA_01443	1014
NLANBGKA_01444	865
NLANBGKA_01445	421
NLANBGKA_01446	1596
NLANBGKA_01447	585
NLANBGKA_01448	2213
NLANBGKA_01449	900
NLANBGKA_01450	183
NLANBGKA_01451	254
NLANBGKA_01452	413
NLANBGKA_01453	18
NLANBGKA_01454	16
NLANBGKA_01455	839
NLANBGKA_01456	432
NLANBGKA_01457	1435
NLANBGKA_01458	697
NLANBGKA_01459	377
NLANBGKA_01460	350
NLANBGKA_01461	184
NLANBGKA_01462	4387
NLANBGKA_01463	466
NLANBGKA_01464	61
NLANBGKA_01465	1320
NLANBGKA_01466	7
NLANBGKA_01467	219
NLANBGKA_01468	9
NLANBGKA_01469	4
NLANBGKA_01470	4
NLANBGKA_01471	10
NLANBGKA_01472	5
NLANBGKA_01473	2
NLANBGKA_01474	71
NLANBGKA_01475	41
NLANBGKA_01476	64
NLANBGKA_01477	100
NLANBGKA_01478	603
NLANBGKA_01479	523
NLANBGKA_01480	8
NLANBGKA_01481	362
NLANBGKA_01482	240
NLANBGKA_01483	353
NLANBGKA_01484	652
NLANBGKA_01485	267
NLANBGKA_01486	345
NLANBGKA_01487	2011
NLANBGKA_01488	1799
NLANBGKA_01489	314
NLANBGKA_01490	2
NLANBGKA_01491	690
NLANBGKA_01492	0
NLANBGKA_01493	1
NLANBGKA_01494	2670
NLANBGKA_01495	491
NLANBGKA_01496	2010
NLANBGKA_01497	10
NLANBGKA_01498	325
NLANBGKA_01499	1
NLANBGKA_01500	707
NLANBGKA_01501	1428
NLANBGKA_01502	41
NLANBGKA_01503	31
NLANBGKA_01504	995
NLANBGKA_01505	823
NLANBGKA_01506	3325
NLANBGKA_01507	2664
NLANBGKA_01508	1019
NLANBGKA_01509	804
NLANBGKA_01510	12
NLANBGKA_01511	563
NLANBGKA_01512	1081
NLANBGKA_01513	14235
NLANBGKA_01514	277
NLANBGKA_01515	879
NLANBGKA_01516	1268
NLANBGKA_01517	4
NLANBGKA_01518	7
NLANBGKA_01519	0
NLANBGKA_01520	0
NLANBGKA_01521	3659
NLANBGKA_01522	10
NLANBGKA_01523	28
NLANBGKA_01524	15
NLANBGKA_01525	12
NLANBGKA_01526	85
NLANBGKA_01527	228
NLANBGKA_01528	44
NLANBGKA_01529	1291
NLANBGKA_01530	36
NLANBGKA_01531	3
NLANBGKA_01532	2
NLANBGKA_01533	7
NLANBGKA_01534	45
NLANBGKA_01535	70
NLANBGKA_01536	10
NLANBGKA_01537	0
NLANBGKA_01538	5
NLANBGKA_01539	41
NLANBGKA_01540	73
NLANBGKA_01541	122
NLANBGKA_01542	1011
NLANBGKA_01543	25
NLANBGKA_01544	47
NLANBGKA_01545	158
NLANBGKA_01546	2
NLANBGKA_01547	2
NLANBGKA_01548	118
NLANBGKA_01549	11
NLANBGKA_01550	1
NLANBGKA_01551	2
NLANBGKA_01552	7
NLANBGKA_01553	757
NLANBGKA_01554	516
NLANBGKA_01555	101
NLANBGKA_01556	5
NLANBGKA_01557	2
NLANBGKA_01558	21
NLANBGKA_01559	3719
NLANBGKA_01560	1099
NLANBGKA_01561	1243
NLANBGKA_01562	275
NLANBGKA_01563	23
NLANBGKA_01564	67
NLANBGKA_01565	538
NLANBGKA_01566	18
NLANBGKA_01567	197
NLANBGKA_01568	133
NLANBGKA_01569	295
NLANBGKA_01570	5
NLANBGKA_01571	277
NLANBGKA_01572	6465
NLANBGKA_01573	3625
NLANBGKA_01574	194
NLANBGKA_01575	0
NLANBGKA_01576	547
NLANBGKA_01577	421
NLANBGKA_01578	60
NLANBGKA_01579	6
NLANBGKA_01580	2
NLANBGKA_01581	13
NLANBGKA_01582	0
NLANBGKA_01583	2
NLANBGKA_01584	136317
NLANBGKA_01585	10840
NLANBGKA_01586	4892
NLANBGKA_01587	1261
NLANBGKA_01588	725
NLANBGKA_01589	787
NLANBGKA_01590	1091
NLANBGKA_01591	401
NLANBGKA_01592	909
NLANBGKA_01593	1528
NLANBGKA_01595	456
NLANBGKA_01596	336
NLANBGKA_01597	1178
NLANBGKA_01598	3058
NLANBGKA_01599	665
NLANBGKA_01600	575
NLANBGKA_01601	114
NLANBGKA_01602	35
NLANBGKA_01603	12
NLANBGKA_01604	80
NLANBGKA_01605	795
NLANBGKA_01606	3
NLANBGKA_01607	1
NLANBGKA_01608	7
NLANBGKA_01609	8
NLANBGKA_01610	2459
NLANBGKA_01611	0
NLANBGKA_01612	7
NLANBGKA_01613	1
NLANBGKA_01614	5193
NLANBGKA_01615	524
NLANBGKA_01616	516
NLANBGKA_01617	3982
NLANBGKA_01618	2
NLANBGKA_01619	250
NLANBGKA_01620	729
NLANBGKA_01621	1382
NLANBGKA_01622	67
NLANBGKA_01623	1183
NLANBGKA_01624	44
NLANBGKA_01625	327
NLANBGKA_01626	623
NLANBGKA_01627	283
NLANBGKA_01628	5662
NLANBGKA_01629	26
NLANBGKA_01630	130
NLANBGKA_01634	587
NLANBGKA_01635	3025
NLANBGKA_01636	370
NLANBGKA_01637	787
NLANBGKA_01638	9455
NLANBGKA_01639	672
NLANBGKA_01640	536
NLANBGKA_01641	426
NLANBGKA_01642	210
NLANBGKA_01643	1875
NLANBGKA_01644	360
NLANBGKA_01645	389
NLANBGKA_01646	149
NLANBGKA_01647	192
NLANBGKA_01648	83
NLANBGKA_01649	10
NLANBGKA_01650	65
NLANBGKA_01651	703
NLANBGKA_01652	110
NLANBGKA_01653	1984
NLANBGKA_01654	958
NLANBGKA_01655	772
NLANBGKA_01656	1224
NLANBGKA_01657	164
NLANBGKA_01658	751
NLANBGKA_01659	14
NLANBGKA_01660	9
NLANBGKA_01661	141
NLANBGKA_01662	436
NLANBGKA_01663	4
NLANBGKA_01664	2
NLANBGKA_01665	0
NLANBGKA_01666	0
NLANBGKA_01667	0
NLANBGKA_01668	0
NLANBGKA_01669	27827
NLANBGKA_01670	31384
NLANBGKA_01671	255
NLANBGKA_01672	20469
NLANBGKA_01673	1385
NLANBGKA_01674	1
NLANBGKA_01675	2
NLANBGKA_01676	81
NLANBGKA_01677	56
NLANBGKA_01678	198
NLANBGKA_01679	230
NLANBGKA_01680	32
NLANBGKA_01681	44
NLANBGKA_01682	85
NLANBGKA_01683	1569
NLANBGKA_01684	445
NLANBGKA_01685	2670
NLANBGKA_01686	1396
NLANBGKA_01687	179
NLANBGKA_01688	393
NLANBGKA_01689	840
NLANBGKA_01690	24
NLANBGKA_01691	2663
NLANBGKA_01692	413
NLANBGKA_01693	260
NLANBGKA_01694	1863
NLANBGKA_01695	894
NLANBGKA_01696	51
NLANBGKA_01697	942
NLANBGKA_01699	6
NLANBGKA_01700	0
NLANBGKA_01701	0
NLANBGKA_01702	0
NLANBGKA_01703	144
NLANBGKA_01704	6790
NLANBGKA_01705	2664
NLANBGKA_01706	604
NLANBGKA_01707	15
NLANBGKA_01708	240
NLANBGKA_01709	35
NLANBGKA_01710	7757
NLANBGKA_01711	318
NLANBGKA_01712	76
NLANBGKA_01713	1378
NLANBGKA_01714	548
NLANBGKA_01715	1038
NLANBGKA_01716	2003
NLANBGKA_01717	1537
NLANBGKA_01718	347
NLANBGKA_01719	4543
NLANBGKA_01720	1049
NLANBGKA_01721	1926
NLANBGKA_01722	5472
NLANBGKA_01723	950
NLANBGKA_01724	274
NLANBGKA_01725	494
NLANBGKA_01726	2741
NLANBGKA_01727	1658
NLANBGKA_01728	3523
NLANBGKA_01729	273
NLANBGKA_01730	1260
NLANBGKA_01731	1203
NLANBGKA_01732	1235
NLANBGKA_01733	2231
NLANBGKA_01734	182
NLANBGKA_01735	5802
NLANBGKA_01736	10437
NLANBGKA_01737	978
NLANBGKA_01738	77
NLANBGKA_01739	43
NLANBGKA_01740	503
NLANBGKA_01741	2283
NLANBGKA_01742	9303
NLANBGKA_01743	3358
NLANBGKA_01744	31
NLANBGKA_01745	2
NLANBGKA_01746	1
NLANBGKA_01747	36
NLANBGKA_01748	0
NLANBGKA_01749	3421
NLANBGKA_01750	311
NLANBGKA_01751	3069
NLANBGKA_01752	6615
NLANBGKA_01753	6772
NLANBGKA_01754	416
NLANBGKA_01755	228
NLANBGKA_01756	191
NLANBGKA_01757	40
NLANBGKA_01758	215
NLANBGKA_01759	784
NLANBGKA_01760	300
NLANBGKA_01761	396
NLANBGKA_01762	151
NLANBGKA_01763	102
NLANBGKA_01764	2729
NLANBGKA_01765	46
NLANBGKA_01766	3
NLANBGKA_01767	83
NLANBGKA_01768	397
NLANBGKA_01769	679
NLANBGKA_01770	979
NLANBGKA_01771	43
NLANBGKA_01772	483
NLANBGKA_01773	298
NLANBGKA_01774	14
NLANBGKA_01775	10
NLANBGKA_01776	2857
NLANBGKA_01777	5531
NLANBGKA_01778	84
NLANBGKA_01779	20
NLANBGKA_01780	1363
NLANBGKA_01781	1281
NLANBGKA_01782	1162
NLANBGKA_01783	1033
NLANBGKA_01784	476
NLANBGKA_01785	221
NLANBGKA_01786	224
NLANBGKA_01787	819
NLANBGKA_01788	112
NLANBGKA_01789	88
NLANBGKA_01790	36
NLANBGKA_01791	1433
NLANBGKA_01792	469
NLANBGKA_01793	1076
NLANBGKA_01794	719
NLANBGKA_01795	109
NLANBGKA_01796	190
NLANBGKA_01797	183
NLANBGKA_01798	829
NLANBGKA_01799	46
NLANBGKA_01800	3
NLANBGKA_01801	2
NLANBGKA_01802	1382
NLANBGKA_01803	18
NLANBGKA_01804	232
NLANBGKA_01805	1600
NLANBGKA_01806	2133
NLANBGKA_01807	692
NLANBGKA_01808	367
NLANBGKA_01809	107
NLANBGKA_01810	509
NLANBGKA_01811	15
NLANBGKA_01812	2
NLANBGKA_01813	328
NLANBGKA_01814	1436
NLANBGKA_01815	950
NLANBGKA_01816	635
NLANBGKA_01817	2672
NLANBGKA_01818	76
NLANBGKA_01819	692
NLANBGKA_01820	410
NLANBGKA_01821	945
NLANBGKA_01822	1685
NLANBGKA_01823	141
NLANBGKA_01824	108
NLANBGKA_01825	52
NLANBGKA_01826	859
NLANBGKA_01827	316
NLANBGKA_01828	825
NLANBGKA_01829	61
NLANBGKA_01830	5279
NLANBGKA_01831	67
NLANBGKA_01832	8
NLANBGKA_01833	22
NLANBGKA_01834	766
NLANBGKA_01835	11
NLANBGKA_01836	31
NLANBGKA_01837	2104
NLANBGKA_01838	4627
NLANBGKA_01839	506
NLANBGKA_01840	1506
NLANBGKA_01841	7
NLANBGKA_01842	0
NLANBGKA_01843	0
NLANBGKA_01844	3
NLANBGKA_01845	203
NLANBGKA_01846	216
NLANBGKA_01847	591
NLANBGKA_01848	258
NLANBGKA_01849	107
NLANBGKA_01850	694
NLANBGKA_01851	604
NLANBGKA_01852	1280
NLANBGKA_01853	1538
NLANBGKA_01854	23
NLANBGKA_01855	13
NLANBGKA_01856	60
NLANBGKA_01857	30
NLANBGKA_01858	20
NLANBGKA_01859	24
NLANBGKA_01860	8
NLANBGKA_01861	7
NLANBGKA_01862	8
NLANBGKA_01863	9
NLANBGKA_01864	37
NLANBGKA_01865	50
NLANBGKA_01866	49
NLANBGKA_01867	3
NLANBGKA_01868	110
NLANBGKA_01869	9576
NLANBGKA_01870	10519
NLANBGKA_01871	10
NLANBGKA_01872	32
NLANBGKA_01873	980
NLANBGKA_01874	161
NLANBGKA_01875	2238
NLANBGKA_01876	265
NLANBGKA_01877	320
NLANBGKA_01878	271
NLANBGKA_01879	417
NLANBGKA_01880	400
NLANBGKA_01881	916
NLANBGKA_01882	656
NLANBGKA_01883	563
NLANBGKA_01884	53
NLANBGKA_01885	902
NLANBGKA_01886	240
NLANBGKA_01887	201
NLANBGKA_01888	12
NLANBGKA_01889	31
NLANBGKA_01890	0
NLANBGKA_01891	255
NLANBGKA_01892	565
NLANBGKA_01893	33
NLANBGKA_01894	74
NLANBGKA_01895	190
NLANBGKA_01896	357
NLANBGKA_01897	682
NLANBGKA_01898	183
NLANBGKA_01899	37
NLANBGKA_01900	204
NLANBGKA_01901	58
NLANBGKA_01902	11
NLANBGKA_01903	1
NLANBGKA_01904	65
NLANBGKA_01905	116
NLANBGKA_01906	316
NLANBGKA_01907	9
NLANBGKA_01908	133
NLANBGKA_01909	58
NLANBGKA_01910	21
