ID	sample_4A
NLANBGKA_01083	1254
NLANBGKA_01084	66
NLANBGKA_01085	545
NLANBGKA_01086	39
NLANBGKA_01087	100
NLANBGKA_01088	0
NLANBGKA_01089	5
NLANBGKA_01090	117
NLANBGKA_01091	348
NLANBGKA_01092	219
NLANBGKA_01093	147
NLANBGKA_01094	1322
NLANBGKA_01095	82
NLANBGKA_01096	16
NLANBGKA_01097	55
NLANBGKA_01098	2644
NLANBGKA_01099	170
NLANBGKA_01100	137
NLANBGKA_01101	1242
NLANBGKA_01102	751
NLANBGKA_01104	3
NLANBGKA_01105	3
NLANBGKA_01106	0
NLANBGKA_01107	94
NLANBGKA_01108	95
NLANBGKA_01109	115
NLANBGKA_01110	128
NLANBGKA_01111	24
NLANBGKA_01112	0
NLANBGKA_01113	47
NLANBGKA_01114	66
NLANBGKA_01115	199
NLANBGKA_01116	87
NLANBGKA_01117	7
NLANBGKA_01118	52
NLANBGKA_01119	98
NLANBGKA_01120	139
NLANBGKA_01121	3
NLANBGKA_01122	588
NLANBGKA_01123	118
NLANBGKA_01124	73
NLANBGKA_01125	194
NLANBGKA_01126	620
NLANBGKA_01127	67
NLANBGKA_01128	4
NLANBGKA_01129	17
NLANBGKA_01130	33
NLANBGKA_01131	80
NLANBGKA_01132	572
NLANBGKA_01133	306
NLANBGKA_01134	188
NLANBGKA_01135	0
NLANBGKA_01136	3
NLANBGKA_01137	19
NLANBGKA_01138	240
NLANBGKA_01139	1086
NLANBGKA_01140	15
NLANBGKA_01141	1
NLANBGKA_01142	2
NLANBGKA_01143	270
NLANBGKA_01144	52
NLANBGKA_01145	193
NLANBGKA_01146	152
NLANBGKA_01147	407
NLANBGKA_01148	129
NLANBGKA_01149	95
NLANBGKA_01150	194
NLANBGKA_01151	273
NLANBGKA_01152	178
NLANBGKA_01153	62
NLANBGKA_01154	203
NLANBGKA_01155	224
NLANBGKA_01156	472
NLANBGKA_01157	19
NLANBGKA_01158	11
NLANBGKA_01159	149
NLANBGKA_01160	1509
NLANBGKA_01161	97
NLANBGKA_01162	58
NLANBGKA_01163	120
NLANBGKA_01164	147
NLANBGKA_01165	183
NLANBGKA_01166	196
NLANBGKA_01167	262
NLANBGKA_01168	660
NLANBGKA_01169	730
NLANBGKA_01170	492
NLANBGKA_01171	901
NLANBGKA_01172	18
NLANBGKA_01173	8
NLANBGKA_01174	272
NLANBGKA_01175	5
NLANBGKA_01176	343
NLANBGKA_01177	664
NLANBGKA_01178	59
NLANBGKA_01179	78
NLANBGKA_01180	340
NLANBGKA_01181	521
NLANBGKA_01182	665
NLANBGKA_01183	598
NLANBGKA_01184	188
NLANBGKA_01185	1055
NLANBGKA_01186	1124
NLANBGKA_01187	35
NLANBGKA_01188	261
NLANBGKA_01189	34
NLANBGKA_01190	95
NLANBGKA_01191	276
NLANBGKA_01192	52
NLANBGKA_01194	168
NLANBGKA_01195	107
NLANBGKA_01196	5
NLANBGKA_01197	458
NLANBGKA_01198	86
NLANBGKA_01199	6
NLANBGKA_01200	111
NLANBGKA_01201	97
NLANBGKA_01202	646
NLANBGKA_01203	52
NLANBGKA_01204	101
NLANBGKA_01205	131
NLANBGKA_01206	34
NLANBGKA_01207	0
NLANBGKA_01208	0
NLANBGKA_01209	0
NLANBGKA_01210	0
NLANBGKA_01211	4
NLANBGKA_01212	15712
NLANBGKA_01214	0
NLANBGKA_01215	0
NLANBGKA_01216	0
NLANBGKA_01217	2510
NLANBGKA_01218	0
NLANBGKA_01219	0
NLANBGKA_01220	646
NLANBGKA_01221	6
NLANBGKA_01222	10
NLANBGKA_01223	0
NLANBGKA_01224	27
NLANBGKA_01225	6
NLANBGKA_01226	18
NLANBGKA_01227	39
NLANBGKA_01228	6
NLANBGKA_01229	0
NLANBGKA_01230	117
NLANBGKA_01231	197
NLANBGKA_01232	35
NLANBGKA_01233	14
NLANBGKA_01234	29
NLANBGKA_01235	44
NLANBGKA_01236	2
NLANBGKA_01237	4
NLANBGKA_01238	1
NLANBGKA_01239	0
NLANBGKA_01240	5
NLANBGKA_01241	2
NLANBGKA_01242	0
NLANBGKA_01243	163
NLANBGKA_01244	129
NLANBGKA_01245	1241
NLANBGKA_01246	106
NLANBGKA_01247	114
NLANBGKA_01248	355
NLANBGKA_01249	62
NLANBGKA_01250	28
NLANBGKA_01251	40
NLANBGKA_01252	132
NLANBGKA_01253	168
NLANBGKA_01254	168
NLANBGKA_01255	3
NLANBGKA_01256	278
NLANBGKA_01257	0
NLANBGKA_01258	15
NLANBGKA_01259	13
NLANBGKA_01260	152
NLANBGKA_01261	47
NLANBGKA_01262	0
NLANBGKA_01263	74
NLANBGKA_01264	53
NLANBGKA_01265	81
NLANBGKA_01266	9
NLANBGKA_01267	312
NLANBGKA_01268	68
NLANBGKA_01269	2238
NLANBGKA_01270	130
NLANBGKA_01271	569
NLANBGKA_01272	349
NLANBGKA_01273	1031
NLANBGKA_01274	819
NLANBGKA_01275	486
NLANBGKA_01276	1
NLANBGKA_01277	183
NLANBGKA_01278	136
NLANBGKA_01279	118
NLANBGKA_01280	4
NLANBGKA_01281	104
NLANBGKA_01282	46
NLANBGKA_01283	0
NLANBGKA_01284	2
NLANBGKA_01285	17
NLANBGKA_01286	1
NLANBGKA_01287	21
NLANBGKA_01288	25
NLANBGKA_01289	23
NLANBGKA_01290	253
NLANBGKA_01291	956
NLANBGKA_01301	44
NLANBGKA_01302	38
NLANBGKA_01303	12
NLANBGKA_01304	92
NLANBGKA_01305	16
NLANBGKA_01306	0
NLANBGKA_01307	451
NLANBGKA_01308	377
NLANBGKA_01309	585
NLANBGKA_01310	188
NLANBGKA_01311	177
NLANBGKA_01312	78
NLANBGKA_01313	116
NLANBGKA_01314	3
NLANBGKA_01315	8
NLANBGKA_01316	33
NLANBGKA_01317	19
NLANBGKA_01318	16
NLANBGKA_01319	14
NLANBGKA_01320	0
NLANBGKA_01321	4
NLANBGKA_01322	1
NLANBGKA_01323	709
NLANBGKA_01324	265
NLANBGKA_01325	59
NLANBGKA_01326	123
NLANBGKA_01327	7
NLANBGKA_01328	111
NLANBGKA_01329	150
NLANBGKA_01330	0
NLANBGKA_01331	65
NLANBGKA_01332	224
NLANBGKA_01333	48
NLANBGKA_01334	41
NLANBGKA_01335	119
NLANBGKA_01336	23
NLANBGKA_01337	362
NLANBGKA_01338	51
NLANBGKA_01339	190
NLANBGKA_01340	509
NLANBGKA_01341	94
NLANBGKA_01342	11
NLANBGKA_01343	64
NLANBGKA_01344	401
NLANBGKA_01345	51
NLANBGKA_01346	4
NLANBGKA_01347	6
NLANBGKA_01348	54
NLANBGKA_01349	72
NLANBGKA_01350	3016
NLANBGKA_01351	462
NLANBGKA_01352	158
NLANBGKA_01353	62
NLANBGKA_01354	212
NLANBGKA_01355	48
NLANBGKA_01356	737
NLANBGKA_01357	86
NLANBGKA_01358	73
NLANBGKA_01359	41
NLANBGKA_01360	109
NLANBGKA_01361	48
NLANBGKA_01362	98
NLANBGKA_01363	114
NLANBGKA_01364	160
NLANBGKA_01365	197
NLANBGKA_01366	263
NLANBGKA_01367	1188
NLANBGKA_01368	505
NLANBGKA_01369	551
NLANBGKA_01370	0
NLANBGKA_01371	39
NLANBGKA_01372	13
NLANBGKA_01373	8
NLANBGKA_01374	284
NLANBGKA_01375	591
NLANBGKA_01376	30
NLANBGKA_01377	98
NLANBGKA_01378	154
NLANBGKA_01379	123
NLANBGKA_01380	111
NLANBGKA_01381	3
NLANBGKA_01385	40
NLANBGKA_01386	19
NLANBGKA_01387	2254
NLANBGKA_01388	465
NLANBGKA_01389	105
NLANBGKA_01390	104
NLANBGKA_01391	183
NLANBGKA_01392	15
NLANBGKA_01393	43
NLANBGKA_01394	523
NLANBGKA_01395	198
NLANBGKA_01396	257
NLANBGKA_01397	57
NLANBGKA_01398	260
NLANBGKA_01399	0
NLANBGKA_01400	3
NLANBGKA_01401	12
NLANBGKA_01402	7
NLANBGKA_01403	10
NLANBGKA_01404	25
NLANBGKA_01405	206
NLANBGKA_01406	68
NLANBGKA_01407	26
NLANBGKA_01408	92
NLANBGKA_01409	712
NLANBGKA_01410	71
NLANBGKA_01411	194
NLANBGKA_01412	3
NLANBGKA_01413	34
NLANBGKA_01414	503
NLANBGKA_01415	1
NLANBGKA_01416	3619
NLANBGKA_01417	2
NLANBGKA_01418	2
NLANBGKA_01419	1
NLANBGKA_01420	54
NLANBGKA_01421	6
NLANBGKA_01422	2
NLANBGKA_01423	3
NLANBGKA_01424	29
NLANBGKA_01425	0
NLANBGKA_01426	301
NLANBGKA_01427	327
NLANBGKA_01428	491
NLANBGKA_01429	162
NLANBGKA_01430	148
NLANBGKA_01431	211
NLANBGKA_01432	122
NLANBGKA_01433	151
NLANBGKA_01434	281
NLANBGKA_01435	149
NLANBGKA_01436	2
NLANBGKA_01437	1440
NLANBGKA_01438	28
NLANBGKA_01439	80
NLANBGKA_01440	15
NLANBGKA_01441	20
NLANBGKA_01442	113
NLANBGKA_01443	310
NLANBGKA_01444	290
NLANBGKA_01445	141
NLANBGKA_01446	561
NLANBGKA_01447	198
NLANBGKA_01448	511
NLANBGKA_01449	122
NLANBGKA_01450	58
NLANBGKA_01451	70
NLANBGKA_01452	95
NLANBGKA_01453	12
NLANBGKA_01454	2
NLANBGKA_01455	183
NLANBGKA_01456	123
NLANBGKA_01457	413
NLANBGKA_01458	198
NLANBGKA_01459	96
NLANBGKA_01460	119
NLANBGKA_01461	44
NLANBGKA_01462	999
NLANBGKA_01463	100
NLANBGKA_01464	8
NLANBGKA_01465	307
NLANBGKA_01466	1
NLANBGKA_01467	62
NLANBGKA_01468	2
NLANBGKA_01469	0
NLANBGKA_01470	0
NLANBGKA_01471	1
NLANBGKA_01472	0
NLANBGKA_01473	0
NLANBGKA_01474	30
NLANBGKA_01475	21
NLANBGKA_01476	26
NLANBGKA_01477	38
NLANBGKA_01478	166
NLANBGKA_01479	214
NLANBGKA_01480	2
NLANBGKA_01481	199
NLANBGKA_01482	112
NLANBGKA_01483	161
NLANBGKA_01484	322
NLANBGKA_01485	111
NLANBGKA_01486	115
NLANBGKA_01487	718
NLANBGKA_01488	418
NLANBGKA_01489	78
NLANBGKA_01490	1
NLANBGKA_01491	196
NLANBGKA_01492	0
NLANBGKA_01493	1
NLANBGKA_01494	1127
NLANBGKA_01495	199
NLANBGKA_01496	626
NLANBGKA_01497	5
NLANBGKA_01498	122
NLANBGKA_01499	0
NLANBGKA_01500	291
NLANBGKA_01501	611
NLANBGKA_01502	9
NLANBGKA_01503	10
NLANBGKA_01504	394
NLANBGKA_01505	354
NLANBGKA_01506	1824
NLANBGKA_01507	933
NLANBGKA_01508	350
NLANBGKA_01509	221
NLANBGKA_01510	3
NLANBGKA_01511	220
NLANBGKA_01512	405
NLANBGKA_01513	3106
NLANBGKA_01514	82
NLANBGKA_01515	188
NLANBGKA_01516	306
NLANBGKA_01517	0
NLANBGKA_01518	0
NLANBGKA_01519	0
NLANBGKA_01520	2
NLANBGKA_01521	963
NLANBGKA_01522	2
NLANBGKA_01523	0
NLANBGKA_01524	4
NLANBGKA_01525	3
NLANBGKA_01526	20
NLANBGKA_01527	58
NLANBGKA_01528	8
NLANBGKA_01529	471
NLANBGKA_01530	5
NLANBGKA_01531	1
NLANBGKA_01532	0
NLANBGKA_01533	4
NLANBGKA_01534	9
NLANBGKA_01535	17
NLANBGKA_01536	3
NLANBGKA_01537	1
NLANBGKA_01538	5
NLANBGKA_01539	16
NLANBGKA_01540	72
NLANBGKA_01541	34
NLANBGKA_01542	393
NLANBGKA_01543	6
NLANBGKA_01544	16
NLANBGKA_01545	72
NLANBGKA_01546	1
NLANBGKA_01547	0
NLANBGKA_01548	23
NLANBGKA_01549	6
NLANBGKA_01550	0
NLANBGKA_01551	1
NLANBGKA_01552	1
NLANBGKA_01553	118
NLANBGKA_01554	128
NLANBGKA_01555	53
NLANBGKA_01556	4
NLANBGKA_01557	0
NLANBGKA_01558	1
NLANBGKA_01559	1245
NLANBGKA_01560	40
NLANBGKA_01561	42
NLANBGKA_01562	51
NLANBGKA_01563	4
NLANBGKA_01564	19
NLANBGKA_01565	134
NLANBGKA_01566	6
NLANBGKA_01567	50
NLANBGKA_01568	35
NLANBGKA_01569	94
NLANBGKA_01570	2
NLANBGKA_01571	67
NLANBGKA_01572	90
NLANBGKA_01573	156
NLANBGKA_01574	6
NLANBGKA_01575	0
NLANBGKA_01576	320
NLANBGKA_01577	119
NLANBGKA_01578	39
NLANBGKA_01579	8
NLANBGKA_01580	2
NLANBGKA_01581	3
NLANBGKA_01582	0
NLANBGKA_01583	1
NLANBGKA_01584	34991
NLANBGKA_01585	3393
NLANBGKA_01586	1154
NLANBGKA_01587	311
NLANBGKA_01588	255
NLANBGKA_01589	458
NLANBGKA_01590	676
NLANBGKA_01591	244
NLANBGKA_01592	392
NLANBGKA_01593	529
NLANBGKA_01595	194
NLANBGKA_01596	146
NLANBGKA_01597	385
NLANBGKA_01598	1107
NLANBGKA_01599	259
NLANBGKA_01600	171
NLANBGKA_01601	56
NLANBGKA_01602	18
NLANBGKA_01603	5
NLANBGKA_01604	22
NLANBGKA_01605	114
NLANBGKA_01606	1
NLANBGKA_01607	0
NLANBGKA_01608	5
NLANBGKA_01609	2
NLANBGKA_01610	504
NLANBGKA_01611	0
NLANBGKA_01612	9
NLANBGKA_01613	2
NLANBGKA_01614	2516
NLANBGKA_01615	248
NLANBGKA_01616	181
NLANBGKA_01617	1166
NLANBGKA_01618	0
NLANBGKA_01619	52
NLANBGKA_01620	217
NLANBGKA_01621	470
NLANBGKA_01622	20
NLANBGKA_01623	368
NLANBGKA_01624	5
NLANBGKA_01625	98
NLANBGKA_01626	178
NLANBGKA_01627	41
NLANBGKA_01628	1423
NLANBGKA_01629	17
NLANBGKA_01630	67
NLANBGKA_01634	242
NLANBGKA_01635	1244
NLANBGKA_01636	188
NLANBGKA_01637	204
NLANBGKA_01638	3035
NLANBGKA_01639	66
NLANBGKA_01640	77
NLANBGKA_01641	176
NLANBGKA_01642	101
NLANBGKA_01643	756
NLANBGKA_01644	173
NLANBGKA_01645	212
NLANBGKA_01646	76
NLANBGKA_01647	90
NLANBGKA_01648	26
NLANBGKA_01649	3
NLANBGKA_01650	33
NLANBGKA_01651	119
NLANBGKA_01652	29
NLANBGKA_01653	478
NLANBGKA_01654	373
NLANBGKA_01655	327
NLANBGKA_01656	580
NLANBGKA_01657	82
NLANBGKA_01658	161
NLANBGKA_01659	2
NLANBGKA_01660	4
NLANBGKA_01661	30
NLANBGKA_01662	164
NLANBGKA_01663	3
NLANBGKA_01664	0
NLANBGKA_01665	0
NLANBGKA_01666	0
NLANBGKA_01667	0
NLANBGKA_01668	3
NLANBGKA_01669	11151
NLANBGKA_01670	13381
NLANBGKA_01671	112
NLANBGKA_01672	8146
NLANBGKA_01673	510
NLANBGKA_01674	0
NLANBGKA_01675	2
NLANBGKA_01676	28
NLANBGKA_01677	28
NLANBGKA_01678	47
NLANBGKA_01679	59
NLANBGKA_01680	20
NLANBGKA_01681	22
NLANBGKA_01682	55
NLANBGKA_01683	479
NLANBGKA_01684	147
NLANBGKA_01685	789
NLANBGKA_01686	446
NLANBGKA_01687	86
NLANBGKA_01688	187
NLANBGKA_01689	299
NLANBGKA_01690	6
NLANBGKA_01691	895
NLANBGKA_01692	115
NLANBGKA_01693	74
NLANBGKA_01694	461
NLANBGKA_01695	229
NLANBGKA_01696	6
NLANBGKA_01697	220
NLANBGKA_01699	2
NLANBGKA_01700	0
NLANBGKA_01701	1
NLANBGKA_01702	0
NLANBGKA_01703	33
NLANBGKA_01704	1430
NLANBGKA_01705	450
NLANBGKA_01706	114
NLANBGKA_01707	0
NLANBGKA_01708	77
NLANBGKA_01709	9
NLANBGKA_01710	1933
NLANBGKA_01711	97
NLANBGKA_01712	35
NLANBGKA_01713	606
NLANBGKA_01714	268
NLANBGKA_01715	303
NLANBGKA_01716	516
NLANBGKA_01717	478
NLANBGKA_01718	99
NLANBGKA_01719	1134
NLANBGKA_01720	276
NLANBGKA_01721	495
NLANBGKA_01722	1313
NLANBGKA_01723	258
NLANBGKA_01724	73
NLANBGKA_01725	91
NLANBGKA_01726	603
NLANBGKA_01727	376
NLANBGKA_01728	774
NLANBGKA_01729	45
NLANBGKA_01730	298
NLANBGKA_01731	306
NLANBGKA_01732	303
NLANBGKA_01733	508
NLANBGKA_01734	32
NLANBGKA_01735	1214
NLANBGKA_01736	2023
NLANBGKA_01737	339
NLANBGKA_01738	24
NLANBGKA_01739	2
NLANBGKA_01740	104
NLANBGKA_01741	479
NLANBGKA_01742	2332
NLANBGKA_01743	710
NLANBGKA_01744	3
NLANBGKA_01745	0
NLANBGKA_01746	2
NLANBGKA_01747	13
NLANBGKA_01748	0
NLANBGKA_01749	902
NLANBGKA_01750	62
NLANBGKA_01751	1318
NLANBGKA_01752	2841
NLANBGKA_01753	2423
NLANBGKA_01754	199
NLANBGKA_01755	76
NLANBGKA_01756	72
NLANBGKA_01757	9
NLANBGKA_01758	42
NLANBGKA_01759	246
NLANBGKA_01760	118
NLANBGKA_01761	137
NLANBGKA_01762	57
NLANBGKA_01763	31
NLANBGKA_01764	850
NLANBGKA_01765	6
NLANBGKA_01766	0
NLANBGKA_01767	43
NLANBGKA_01768	382
NLANBGKA_01769	260
NLANBGKA_01770	311
NLANBGKA_01771	2
NLANBGKA_01772	371
NLANBGKA_01773	184
NLANBGKA_01774	8
NLANBGKA_01775	7
NLANBGKA_01776	899
NLANBGKA_01777	1418
NLANBGKA_01778	36
NLANBGKA_01779	8
NLANBGKA_01780	266
NLANBGKA_01781	292
NLANBGKA_01782	275
NLANBGKA_01783	204
NLANBGKA_01784	98
NLANBGKA_01785	48
NLANBGKA_01786	48
NLANBGKA_01787	147
NLANBGKA_01788	37
NLANBGKA_01789	43
NLANBGKA_01790	17
NLANBGKA_01791	405
NLANBGKA_01792	137
NLANBGKA_01793	476
NLANBGKA_01794	286
NLANBGKA_01795	26
NLANBGKA_01796	53
NLANBGKA_01797	71
NLANBGKA_01798	292
NLANBGKA_01799	11
NLANBGKA_01800	0
NLANBGKA_01801	0
NLANBGKA_01802	472
NLANBGKA_01803	15
NLANBGKA_01804	76
NLANBGKA_01805	585
NLANBGKA_01806	593
NLANBGKA_01807	182
NLANBGKA_01808	95
NLANBGKA_01809	43
NLANBGKA_01810	136
NLANBGKA_01811	1
NLANBGKA_01812	1
NLANBGKA_01813	155
NLANBGKA_01814	540
NLANBGKA_01815	338
NLANBGKA_01816	163
NLANBGKA_01817	705
NLANBGKA_01818	17
NLANBGKA_01819	319
NLANBGKA_01820	236
NLANBGKA_01821	353
NLANBGKA_01822	381
NLANBGKA_01823	75
NLANBGKA_01824	44
NLANBGKA_01825	30
NLANBGKA_01826	283
NLANBGKA_01827	92
NLANBGKA_01828	218
NLANBGKA_01829	20
NLANBGKA_01830	1052
NLANBGKA_01831	24
NLANBGKA_01832	2
NLANBGKA_01833	9
NLANBGKA_01834	284
NLANBGKA_01835	2
NLANBGKA_01836	6
NLANBGKA_01837	531
NLANBGKA_01838	1101
NLANBGKA_01839	180
NLANBGKA_01840	563
NLANBGKA_01841	1
NLANBGKA_01842	0
NLANBGKA_01843	0
NLANBGKA_01844	0
NLANBGKA_01845	117
NLANBGKA_01846	30
NLANBGKA_01847	123
NLANBGKA_01848	54
NLANBGKA_01849	27
NLANBGKA_01850	488
NLANBGKA_01851	398
NLANBGKA_01852	740
NLANBGKA_01853	871
NLANBGKA_01854	17
NLANBGKA_01855	12
NLANBGKA_01856	54
NLANBGKA_01857	20
NLANBGKA_01858	14
NLANBGKA_01859	17
NLANBGKA_01860	8
NLANBGKA_01861	6
NLANBGKA_01862	5
NLANBGKA_01863	4
NLANBGKA_01864	24
NLANBGKA_01865	16
NLANBGKA_01866	16
NLANBGKA_01867	3
NLANBGKA_01868	33
NLANBGKA_01869	3262
NLANBGKA_01870	4073
NLANBGKA_01871	0
NLANBGKA_01872	6
NLANBGKA_01873	290
NLANBGKA_01874	33
NLANBGKA_01875	634
NLANBGKA_01876	73
NLANBGKA_01877	130
NLANBGKA_01878	90
NLANBGKA_01879	162
NLANBGKA_01880	123
NLANBGKA_01881	335
NLANBGKA_01882	231
NLANBGKA_01883	213
NLANBGKA_01884	24
NLANBGKA_01885	208
NLANBGKA_01886	78
NLANBGKA_01887	72
NLANBGKA_01888	2
NLANBGKA_01889	7
NLANBGKA_01890	0
NLANBGKA_01891	63
NLANBGKA_01892	179
NLANBGKA_01893	11
NLANBGKA_01894	22
NLANBGKA_01895	27
NLANBGKA_01896	109
NLANBGKA_01897	159
NLANBGKA_01898	97
NLANBGKA_01899	15
NLANBGKA_01900	99
NLANBGKA_01901	13
NLANBGKA_01902	5
NLANBGKA_01903	2
NLANBGKA_01904	11
NLANBGKA_01905	75
NLANBGKA_01906	125
NLANBGKA_01907	9
NLANBGKA_01908	31
NLANBGKA_01909	37
NLANBGKA_01910	5
