ID	sample_3C
NLANBGKA_01089	0
NLANBGKA_01090	20
NLANBGKA_01091	72
NLANBGKA_01092	43
NLANBGKA_01093	31
NLANBGKA_01094	283
NLANBGKA_01095	22
NLANBGKA_01096	2
NLANBGKA_01097	12
NLANBGKA_01098	562
NLANBGKA_01099	36
NLANBGKA_01100	31
NLANBGKA_01101	266
NLANBGKA_01102	150
NLANBGKA_01104	0
NLANBGKA_01105	0
NLANBGKA_01106	0
NLANBGKA_01107	32
NLANBGKA_01108	15
NLANBGKA_01109	21
NLANBGKA_01110	27
NLANBGKA_01111	8
NLANBGKA_01112	0
NLANBGKA_01113	15
NLANBGKA_01114	18
NLANBGKA_01115	33
NLANBGKA_01116	19
NLANBGKA_01117	3
NLANBGKA_01118	13
NLANBGKA_01119	15
NLANBGKA_01120	25
NLANBGKA_01121	1
NLANBGKA_01122	130
NLANBGKA_01123	34
NLANBGKA_01124	14
NLANBGKA_01125	33
NLANBGKA_01126	104
NLANBGKA_01127	14
NLANBGKA_01128	3
NLANBGKA_01129	2
NLANBGKA_01130	5
NLANBGKA_01131	15
NLANBGKA_01132	130
NLANBGKA_01133	72
NLANBGKA_01134	42
NLANBGKA_01135	0
NLANBGKA_01136	1
NLANBGKA_01137	1
NLANBGKA_01138	37
NLANBGKA_01139	199
NLANBGKA_01140	7
NLANBGKA_01141	1
NLANBGKA_01142	4
NLANBGKA_01143	55
NLANBGKA_01144	14
NLANBGKA_01145	50
NLANBGKA_01146	38
NLANBGKA_01147	73
NLANBGKA_01148	37
NLANBGKA_01149	24
NLANBGKA_01150	37
NLANBGKA_01151	62
NLANBGKA_01152	71
NLANBGKA_01153	15
NLANBGKA_01154	52
NLANBGKA_01155	55
NLANBGKA_01156	85
NLANBGKA_01157	4
NLANBGKA_01158	4
NLANBGKA_01159	23
NLANBGKA_01160	337
NLANBGKA_01161	5
NLANBGKA_01162	6
NLANBGKA_01163	30
NLANBGKA_01164	55
NLANBGKA_01165	47
NLANBGKA_01166	36
NLANBGKA_01167	53
NLANBGKA_01168	187
NLANBGKA_01169	155
NLANBGKA_01170	140
NLANBGKA_01171	155
NLANBGKA_01172	5
NLANBGKA_01173	5
NLANBGKA_01174	59
NLANBGKA_01175	1
NLANBGKA_01176	85
NLANBGKA_01177	121
NLANBGKA_01178	13
NLANBGKA_01179	19
NLANBGKA_01180	79
NLANBGKA_01181	124
NLANBGKA_01182	116
NLANBGKA_01183	133
NLANBGKA_01184	36
NLANBGKA_01185	161
NLANBGKA_01186	210
NLANBGKA_01187	13
NLANBGKA_01188	55
NLANBGKA_01189	9
NLANBGKA_01190	33
NLANBGKA_01191	39
NLANBGKA_01192	11
NLANBGKA_01194	59
NLANBGKA_01195	29
NLANBGKA_01196	0
NLANBGKA_01197	94
NLANBGKA_01198	19
NLANBGKA_01199	1
NLANBGKA_01200	20
NLANBGKA_01201	10
NLANBGKA_01202	142
NLANBGKA_01203	15
NLANBGKA_01204	24
NLANBGKA_01205	17
NLANBGKA_01206	9
NLANBGKA_01207	0
NLANBGKA_01208	0
NLANBGKA_01209	0
NLANBGKA_01210	1
NLANBGKA_01211	3
NLANBGKA_01212	3350
NLANBGKA_01214	0
NLANBGKA_01215	0
NLANBGKA_01216	0
NLANBGKA_01217	766
NLANBGKA_01218	0
NLANBGKA_01219	2
NLANBGKA_01220	99
NLANBGKA_01221	2
NLANBGKA_01222	2
NLANBGKA_01223	1
NLANBGKA_01224	7
NLANBGKA_01225	2
NLANBGKA_01226	7
NLANBGKA_01227	13
NLANBGKA_01228	0
NLANBGKA_01229	1
NLANBGKA_01230	30
NLANBGKA_01231	50
NLANBGKA_01232	12
NLANBGKA_01233	4
NLANBGKA_01234	8
NLANBGKA_01235	17
NLANBGKA_01236	0
NLANBGKA_01237	1
NLANBGKA_01238	0
NLANBGKA_01239	0
NLANBGKA_01240	5
NLANBGKA_01241	0
NLANBGKA_01242	0
NLANBGKA_01243	89
NLANBGKA_01244	22
NLANBGKA_01245	297
NLANBGKA_01246	35
NLANBGKA_01247	33
NLANBGKA_01248	80
NLANBGKA_01249	15
NLANBGKA_01250	3
NLANBGKA_01251	20
NLANBGKA_01252	30
NLANBGKA_01253	30
NLANBGKA_01254	33
NLANBGKA_01255	0
NLANBGKA_01256	53
NLANBGKA_01257	0
NLANBGKA_01258	1
NLANBGKA_01259	2
NLANBGKA_01260	41
NLANBGKA_01261	7
NLANBGKA_01262	0
NLANBGKA_01263	14
NLANBGKA_01264	12
NLANBGKA_01265	20
NLANBGKA_01266	2
NLANBGKA_01267	69
NLANBGKA_01268	10
NLANBGKA_01269	585
NLANBGKA_01270	54
NLANBGKA_01271	206
NLANBGKA_01272	133
NLANBGKA_01273	321
NLANBGKA_01274	170
NLANBGKA_01275	112
NLANBGKA_01276	1
NLANBGKA_01277	46
NLANBGKA_01278	41
NLANBGKA_01279	21
NLANBGKA_01280	2
NLANBGKA_01281	20
NLANBGKA_01282	15
NLANBGKA_01283	0
NLANBGKA_01284	0
NLANBGKA_01285	4
NLANBGKA_01286	0
NLANBGKA_01287	10
NLANBGKA_01288	7
NLANBGKA_01289	7
NLANBGKA_01290	64
NLANBGKA_01291	206
NLANBGKA_01301	13
NLANBGKA_01302	13
NLANBGKA_01303	1
NLANBGKA_01304	24
NLANBGKA_01305	4
NLANBGKA_01306	0
NLANBGKA_01307	80
NLANBGKA_01308	80
NLANBGKA_01309	125
NLANBGKA_01310	58
NLANBGKA_01311	58
NLANBGKA_01312	11
NLANBGKA_01313	19
NLANBGKA_01314	0
NLANBGKA_01315	1
NLANBGKA_01316	13
NLANBGKA_01317	5
NLANBGKA_01318	6
NLANBGKA_01319	3
NLANBGKA_01320	0
NLANBGKA_01321	1
NLANBGKA_01322	0
NLANBGKA_01323	164
NLANBGKA_01324	57
NLANBGKA_01325	13
NLANBGKA_01326	31
NLANBGKA_01327	0
NLANBGKA_01328	14
NLANBGKA_01329	40
NLANBGKA_01330	0
NLANBGKA_01331	18
NLANBGKA_01332	50
NLANBGKA_01333	11
NLANBGKA_01334	4
NLANBGKA_01335	23
NLANBGKA_01336	7
NLANBGKA_01337	94
NLANBGKA_01338	13
NLANBGKA_01339	36
NLANBGKA_01340	121
NLANBGKA_01341	14
NLANBGKA_01342	4
NLANBGKA_01343	17
NLANBGKA_01344	79
NLANBGKA_01345	9
NLANBGKA_01346	3
NLANBGKA_01347	4
NLANBGKA_01348	18
NLANBGKA_01349	9
NLANBGKA_01350	567
NLANBGKA_01351	107
NLANBGKA_01352	39
NLANBGKA_01353	13
NLANBGKA_01354	47
NLANBGKA_01355	15
NLANBGKA_01356	127
NLANBGKA_01357	26
NLANBGKA_01358	25
NLANBGKA_01359	12
NLANBGKA_01360	22
NLANBGKA_01361	12
NLANBGKA_01362	20
NLANBGKA_01363	22
NLANBGKA_01364	42
NLANBGKA_01365	40
NLANBGKA_01366	53
NLANBGKA_01367	225
NLANBGKA_01368	87
NLANBGKA_01369	118
NLANBGKA_01370	0
NLANBGKA_01371	10
NLANBGKA_01372	6
NLANBGKA_01373	2
NLANBGKA_01374	87
NLANBGKA_01375	128
NLANBGKA_01376	15
NLANBGKA_01377	19
NLANBGKA_01378	32
NLANBGKA_01379	26
NLANBGKA_01380	41
NLANBGKA_01381	2
NLANBGKA_01385	4
NLANBGKA_01386	4
NLANBGKA_01387	379
NLANBGKA_01388	82
NLANBGKA_01389	26
NLANBGKA_01390	20
NLANBGKA_01391	56
NLANBGKA_01392	6
NLANBGKA_01393	6
NLANBGKA_01394	114
NLANBGKA_01395	43
NLANBGKA_01396	58
NLANBGKA_01397	13
NLANBGKA_01398	67
NLANBGKA_01399	0
NLANBGKA_01400	0
NLANBGKA_01401	3
NLANBGKA_01402	3
NLANBGKA_01403	2
NLANBGKA_01404	8
NLANBGKA_01405	33
NLANBGKA_01406	16
NLANBGKA_01407	4
NLANBGKA_01408	15
NLANBGKA_01409	204
NLANBGKA_01410	18
NLANBGKA_01411	57
NLANBGKA_01412	1
NLANBGKA_01413	13
NLANBGKA_01414	143
NLANBGKA_01415	0
NLANBGKA_01416	1053
NLANBGKA_01417	1
NLANBGKA_01418	0
NLANBGKA_01419	1
NLANBGKA_01420	12
NLANBGKA_01421	0
NLANBGKA_01422	0
NLANBGKA_01423	2
NLANBGKA_01424	8
NLANBGKA_01425	0
NLANBGKA_01426	65
NLANBGKA_01427	73
NLANBGKA_01428	112
NLANBGKA_01429	27
NLANBGKA_01430	31
NLANBGKA_01431	41
NLANBGKA_01432	20
NLANBGKA_01433	46
NLANBGKA_01434	55
NLANBGKA_01435	43
NLANBGKA_01436	1
NLANBGKA_01437	293
NLANBGKA_01438	2
NLANBGKA_01439	28
NLANBGKA_01440	7
NLANBGKA_01441	6
NLANBGKA_01442	27
NLANBGKA_01443	62
NLANBGKA_01444	61
NLANBGKA_01445	27
NLANBGKA_01446	75
NLANBGKA_01447	22
NLANBGKA_01448	93
NLANBGKA_01449	24
NLANBGKA_01450	8
NLANBGKA_01451	14
NLANBGKA_01452	24
NLANBGKA_01453	2
NLANBGKA_01454	0
NLANBGKA_01455	58
NLANBGKA_01456	19
NLANBGKA_01457	110
NLANBGKA_01458	50
NLANBGKA_01459	38
NLANBGKA_01460	29
NLANBGKA_01461	15
NLANBGKA_01462	313
NLANBGKA_01463	35
NLANBGKA_01464	7
NLANBGKA_01465	80
NLANBGKA_01466	0
NLANBGKA_01467	22
NLANBGKA_01468	2
NLANBGKA_01469	0
NLANBGKA_01470	0
NLANBGKA_01471	1
NLANBGKA_01472	1
NLANBGKA_01473	2
NLANBGKA_01474	4
NLANBGKA_01475	0
NLANBGKA_01476	5
NLANBGKA_01477	9
NLANBGKA_01478	25
NLANBGKA_01479	33
NLANBGKA_01480	1
NLANBGKA_01481	31
NLANBGKA_01482	14
NLANBGKA_01483	33
NLANBGKA_01484	55
NLANBGKA_01485	23
NLANBGKA_01486	24
NLANBGKA_01487	120
NLANBGKA_01488	77
NLANBGKA_01489	34
NLANBGKA_01490	0
NLANBGKA_01491	38
NLANBGKA_01492	0
NLANBGKA_01493	0
NLANBGKA_01494	243
NLANBGKA_01495	47
NLANBGKA_01496	107
NLANBGKA_01497	1
NLANBGKA_01498	36
NLANBGKA_01499	0
NLANBGKA_01500	64
NLANBGKA_01501	116
NLANBGKA_01502	0
NLANBGKA_01503	0
NLANBGKA_01504	88
NLANBGKA_01505	82
NLANBGKA_01506	317
NLANBGKA_01507	187
NLANBGKA_01508	74
NLANBGKA_01509	37
NLANBGKA_01510	0
NLANBGKA_01511	62
NLANBGKA_01512	92
NLANBGKA_01513	755
NLANBGKA_01514	19
NLANBGKA_01515	61
NLANBGKA_01516	99
NLANBGKA_01517	0
NLANBGKA_01518	1
NLANBGKA_01519	0
NLANBGKA_01520	1
NLANBGKA_01521	234
NLANBGKA_01522	1
NLANBGKA_01523	1
NLANBGKA_01524	1
NLANBGKA_01525	1
NLANBGKA_01526	7
NLANBGKA_01527	20
NLANBGKA_01528	4
NLANBGKA_01529	91
NLANBGKA_01530	3
NLANBGKA_01531	0
NLANBGKA_01532	0
NLANBGKA_01533	0
NLANBGKA_01534	3
NLANBGKA_01535	8
NLANBGKA_01536	1
NLANBGKA_01537	0
NLANBGKA_01538	3
NLANBGKA_01539	3
NLANBGKA_01540	9
NLANBGKA_01541	3
NLANBGKA_01542	84
NLANBGKA_01543	1
NLANBGKA_01544	2
NLANBGKA_01545	4
NLANBGKA_01546	0
NLANBGKA_01547	0
NLANBGKA_01548	1
NLANBGKA_01549	2
NLANBGKA_01550	0
NLANBGKA_01551	0
NLANBGKA_01552	2
NLANBGKA_01553	35
NLANBGKA_01554	41
NLANBGKA_01555	6
NLANBGKA_01556	1
NLANBGKA_01557	1
NLANBGKA_01558	0
NLANBGKA_01559	219
NLANBGKA_01560	6
NLANBGKA_01561	7
NLANBGKA_01562	10
NLANBGKA_01563	1
NLANBGKA_01564	6
NLANBGKA_01565	43
NLANBGKA_01566	1
NLANBGKA_01567	20
NLANBGKA_01568	9
NLANBGKA_01569	21
NLANBGKA_01570	0
NLANBGKA_01571	18
NLANBGKA_01572	18
NLANBGKA_01573	34
NLANBGKA_01574	1
NLANBGKA_01575	0
NLANBGKA_01576	82
NLANBGKA_01577	28
NLANBGKA_01578	4
NLANBGKA_01579	3
NLANBGKA_01580	1
NLANBGKA_01581	0
NLANBGKA_01582	0
NLANBGKA_01583	2
NLANBGKA_01584	8012
NLANBGKA_01585	804
NLANBGKA_01586	229
NLANBGKA_01587	77
NLANBGKA_01588	36
NLANBGKA_01589	86
NLANBGKA_01590	145
NLANBGKA_01591	42
NLANBGKA_01592	77
NLANBGKA_01593	109
NLANBGKA_01595	45
NLANBGKA_01596	30
NLANBGKA_01597	75
NLANBGKA_01598	207
NLANBGKA_01599	61
NLANBGKA_01600	38
NLANBGKA_01601	5
NLANBGKA_01602	7
NLANBGKA_01603	2
NLANBGKA_01604	9
NLANBGKA_01605	35
NLANBGKA_01606	0
NLANBGKA_01607	0
NLANBGKA_01608	1
NLANBGKA_01609	2
NLANBGKA_01610	151
NLANBGKA_01611	0
NLANBGKA_01612	0
NLANBGKA_01613	1
NLANBGKA_01614	537
NLANBGKA_01615	61
NLANBGKA_01616	41
NLANBGKA_01617	273
NLANBGKA_01618	0
NLANBGKA_01619	12
NLANBGKA_01620	39
NLANBGKA_01621	90
NLANBGKA_01622	3
NLANBGKA_01623	87
NLANBGKA_01624	2
NLANBGKA_01625	29
NLANBGKA_01626	51
NLANBGKA_01627	7
NLANBGKA_01628	300
NLANBGKA_01629	3
NLANBGKA_01630	10
NLANBGKA_01634	48
NLANBGKA_01635	244
NLANBGKA_01636	34
NLANBGKA_01637	46
NLANBGKA_01638	516
NLANBGKA_01639	21
NLANBGKA_01640	12
NLANBGKA_01641	47
NLANBGKA_01642	13
NLANBGKA_01643	134
NLANBGKA_01644	39
NLANBGKA_01645	48
NLANBGKA_01646	8
NLANBGKA_01647	32
NLANBGKA_01648	5
NLANBGKA_01649	0
NLANBGKA_01650	12
NLANBGKA_01651	33
NLANBGKA_01652	3
NLANBGKA_01653	121
NLANBGKA_01654	99
NLANBGKA_01655	62
NLANBGKA_01656	114
NLANBGKA_01657	19
NLANBGKA_01658	40
NLANBGKA_01659	0
NLANBGKA_01660	0
NLANBGKA_01661	9
NLANBGKA_01662	39
NLANBGKA_01663	3
NLANBGKA_01664	0
NLANBGKA_01665	0
NLANBGKA_01666	0
NLANBGKA_01667	1
NLANBGKA_01668	0
NLANBGKA_01669	1703
NLANBGKA_01670	2149
NLANBGKA_01671	18
NLANBGKA_01672	1553
NLANBGKA_01673	130
NLANBGKA_01674	0
NLANBGKA_01675	0
NLANBGKA_01676	5
NLANBGKA_01677	5
NLANBGKA_01678	9
NLANBGKA_01679	13
NLANBGKA_01680	7
NLANBGKA_01681	4
NLANBGKA_01682	11
NLANBGKA_01683	103
NLANBGKA_01684	28
NLANBGKA_01685	155
NLANBGKA_01686	93
NLANBGKA_01687	25
NLANBGKA_01688	56
NLANBGKA_01689	57
NLANBGKA_01690	4
NLANBGKA_01691	185
NLANBGKA_01692	33
NLANBGKA_01693	16
NLANBGKA_01694	91
NLANBGKA_01695	40
NLANBGKA_01696	2
NLANBGKA_01697	59
NLANBGKA_01699	1
NLANBGKA_01700	0
NLANBGKA_01701	0
NLANBGKA_01702	0
NLANBGKA_01703	7
NLANBGKA_01704	503
NLANBGKA_01705	156
NLANBGKA_01706	39
NLANBGKA_01707	0
NLANBGKA_01708	12
NLANBGKA_01709	2
NLANBGKA_01710	400
NLANBGKA_01711	14
NLANBGKA_01712	6
NLANBGKA_01713	102
NLANBGKA_01714	75
NLANBGKA_01715	67
NLANBGKA_01716	143
NLANBGKA_01717	132
NLANBGKA_01718	20
NLANBGKA_01719	324
NLANBGKA_01720	72
NLANBGKA_01721	115
NLANBGKA_01722	337
NLANBGKA_01723	64
NLANBGKA_01724	19
NLANBGKA_01725	26
NLANBGKA_01726	171
NLANBGKA_01727	93
NLANBGKA_01728	226
NLANBGKA_01729	20
NLANBGKA_01730	80
NLANBGKA_01731	86
NLANBGKA_01732	120
NLANBGKA_01733	126
NLANBGKA_01734	13
NLANBGKA_01735	289
NLANBGKA_01736	472
NLANBGKA_01737	84
NLANBGKA_01738	9
NLANBGKA_01739	4
NLANBGKA_01740	22
NLANBGKA_01741	119
NLANBGKA_01742	521
NLANBGKA_01743	143
NLANBGKA_01744	3
NLANBGKA_01745	1
NLANBGKA_01746	1
NLANBGKA_01747	4
NLANBGKA_01748	0
NLANBGKA_01749	215
NLANBGKA_01750	9
NLANBGKA_01751	361
NLANBGKA_01752	602
NLANBGKA_01753	584
NLANBGKA_01754	59
NLANBGKA_01755	17
NLANBGKA_01756	10
NLANBGKA_01757	5
NLANBGKA_01758	11
NLANBGKA_01759	43
NLANBGKA_01760	14
NLANBGKA_01761	27
NLANBGKA_01762	14
NLANBGKA_01763	9
NLANBGKA_01764	200
NLANBGKA_01765	6
NLANBGKA_01766	1
NLANBGKA_01767	6
NLANBGKA_01768	76
NLANBGKA_01769	59
NLANBGKA_01770	86
NLANBGKA_01771	1
NLANBGKA_01772	62
NLANBGKA_01773	48
NLANBGKA_01774	1
NLANBGKA_01775	2
NLANBGKA_01776	168
NLANBGKA_01777	322
NLANBGKA_01778	7
NLANBGKA_01779	3
NLANBGKA_01780	80
NLANBGKA_01781	83
NLANBGKA_01782	89
NLANBGKA_01783	71
NLANBGKA_01784	56
NLANBGKA_01785	13
NLANBGKA_01786	6
NLANBGKA_01787	28
NLANBGKA_01788	6
NLANBGKA_01789	8
NLANBGKA_01790	3
NLANBGKA_01791	67
NLANBGKA_01792	29
NLANBGKA_01793	116
NLANBGKA_01794	100
NLANBGKA_01795	12
NLANBGKA_01796	14
NLANBGKA_01797	11
NLANBGKA_01798	54
NLANBGKA_01799	2
NLANBGKA_01800	0
NLANBGKA_01801	0
NLANBGKA_01802	115
NLANBGKA_01803	3
NLANBGKA_01804	21
NLANBGKA_01805	116
NLANBGKA_01806	122
NLANBGKA_01807	40
NLANBGKA_01808	29
NLANBGKA_01809	7
NLANBGKA_01810	45
NLANBGKA_01811	2
NLANBGKA_01812	0
NLANBGKA_01813	20
NLANBGKA_01814	137
NLANBGKA_01815	67
NLANBGKA_01816	36
NLANBGKA_01817	161
NLANBGKA_01818	4
NLANBGKA_01819	56
NLANBGKA_01820	53
NLANBGKA_01821	79
NLANBGKA_01822	96
NLANBGKA_01823	12
NLANBGKA_01824	10
NLANBGKA_01825	4
NLANBGKA_01826	63
NLANBGKA_01827	16
NLANBGKA_01828	54
NLANBGKA_01829	2
NLANBGKA_01830	169
NLANBGKA_01831	4
NLANBGKA_01832	0
NLANBGKA_01833	2
NLANBGKA_01834	47
NLANBGKA_01835	0
NLANBGKA_01836	3
NLANBGKA_01837	95
NLANBGKA_01838	246
NLANBGKA_01839	48
NLANBGKA_01840	111
NLANBGKA_01841	0
NLANBGKA_01842	0
NLANBGKA_01843	0
NLANBGKA_01844	0
NLANBGKA_01845	11
NLANBGKA_01846	19
NLANBGKA_01847	37
NLANBGKA_01848	21
NLANBGKA_01849	9
NLANBGKA_01850	94
NLANBGKA_01851	90
NLANBGKA_01852	183
NLANBGKA_01853	172
NLANBGKA_01854	5
NLANBGKA_01855	1
NLANBGKA_01856	8
NLANBGKA_01857	0
NLANBGKA_01858	2
NLANBGKA_01859	3
NLANBGKA_01860	1
NLANBGKA_01861	0
NLANBGKA_01862	2
NLANBGKA_01863	2
NLANBGKA_01864	4
NLANBGKA_01865	4
NLANBGKA_01866	3
NLANBGKA_01867	0
NLANBGKA_01868	9
NLANBGKA_01869	857
NLANBGKA_01870	968
NLANBGKA_01871	1
NLANBGKA_01872	4
NLANBGKA_01873	64
NLANBGKA_01874	7
NLANBGKA_01875	148
NLANBGKA_01876	29
NLANBGKA_01877	37
NLANBGKA_01878	23
NLANBGKA_01879	38
NLANBGKA_01880	40
NLANBGKA_01881	73
NLANBGKA_01882	57
NLANBGKA_01883	45
NLANBGKA_01884	5
NLANBGKA_01885	50
NLANBGKA_01886	11
NLANBGKA_01887	21
NLANBGKA_01888	2
NLANBGKA_01889	3
NLANBGKA_01890	0
NLANBGKA_01891	20
NLANBGKA_01892	30
NLANBGKA_01893	5
NLANBGKA_01894	7
NLANBGKA_01895	3
NLANBGKA_01896	21
NLANBGKA_01897	53
NLANBGKA_01898	25
NLANBGKA_01899	4
NLANBGKA_01900	11
NLANBGKA_01901	8
NLANBGKA_01902	3
NLANBGKA_01903	1
NLANBGKA_01904	7
NLANBGKA_01905	8
NLANBGKA_01906	26
NLANBGKA_01907	2
NLANBGKA_01908	13
NLANBGKA_01909	6
NLANBGKA_01910	0
