ID	sample_6C
NLANBGKA_01089	0
NLANBGKA_01090	12
NLANBGKA_01091	35
NLANBGKA_01092	37
NLANBGKA_01093	18
NLANBGKA_01094	172
NLANBGKA_01095	14
NLANBGKA_01096	6
NLANBGKA_01097	19
NLANBGKA_01098	276
NLANBGKA_01099	12
NLANBGKA_01100	22
NLANBGKA_01101	205
NLANBGKA_01102	146
NLANBGKA_01104	0
NLANBGKA_01105	1
NLANBGKA_01106	0
NLANBGKA_01107	20
NLANBGKA_01108	17
NLANBGKA_01109	20
NLANBGKA_01110	18
NLANBGKA_01111	1
NLANBGKA_01112	0
NLANBGKA_01113	5
NLANBGKA_01114	9
NLANBGKA_01115	24
NLANBGKA_01116	11
NLANBGKA_01117	4
NLANBGKA_01118	3
NLANBGKA_01119	13
NLANBGKA_01120	17
NLANBGKA_01121	0
NLANBGKA_01122	64
NLANBGKA_01123	8
NLANBGKA_01124	5
NLANBGKA_01125	13
NLANBGKA_01126	52
NLANBGKA_01127	9
NLANBGKA_01128	2
NLANBGKA_01129	1
NLANBGKA_01130	4
NLANBGKA_01131	8
NLANBGKA_01132	63
NLANBGKA_01133	47
NLANBGKA_01134	17
NLANBGKA_01135	0
NLANBGKA_01136	1
NLANBGKA_01137	1
NLANBGKA_01138	11
NLANBGKA_01139	126
NLANBGKA_01140	3
NLANBGKA_01141	0
NLANBGKA_01142	0
NLANBGKA_01143	48
NLANBGKA_01144	13
NLANBGKA_01145	57
NLANBGKA_01146	16
NLANBGKA_01147	42
NLANBGKA_01148	17
NLANBGKA_01149	15
NLANBGKA_01150	19
NLANBGKA_01151	42
NLANBGKA_01152	21
NLANBGKA_01153	5
NLANBGKA_01154	25
NLANBGKA_01155	28
NLANBGKA_01156	44
NLANBGKA_01157	6
NLANBGKA_01158	4
NLANBGKA_01159	5
NLANBGKA_01160	207
NLANBGKA_01161	12
NLANBGKA_01162	2
NLANBGKA_01163	15
NLANBGKA_01164	24
NLANBGKA_01165	20
NLANBGKA_01166	21
NLANBGKA_01167	40
NLANBGKA_01168	101
NLANBGKA_01169	80
NLANBGKA_01170	76
NLANBGKA_01171	96
NLANBGKA_01172	6
NLANBGKA_01173	1
NLANBGKA_01174	50
NLANBGKA_01175	0
NLANBGKA_01176	45
NLANBGKA_01177	66
NLANBGKA_01178	12
NLANBGKA_01179	2
NLANBGKA_01180	65
NLANBGKA_01181	45
NLANBGKA_01182	74
NLANBGKA_01183	53
NLANBGKA_01184	14
NLANBGKA_01185	82
NLANBGKA_01186	154
NLANBGKA_01187	10
NLANBGKA_01188	29
NLANBGKA_01189	4
NLANBGKA_01190	10
NLANBGKA_01191	18
NLANBGKA_01192	4
NLANBGKA_01194	37
NLANBGKA_01195	17
NLANBGKA_01196	2
NLANBGKA_01197	47
NLANBGKA_01198	10
NLANBGKA_01199	1
NLANBGKA_01200	8
NLANBGKA_01201	9
NLANBGKA_01202	102
NLANBGKA_01203	10
NLANBGKA_01204	12
NLANBGKA_01205	15
NLANBGKA_01206	4
NLANBGKA_01207	0
NLANBGKA_01208	0
NLANBGKA_01209	2
NLANBGKA_01210	0
NLANBGKA_01211	0
NLANBGKA_01212	2462
NLANBGKA_01214	0
NLANBGKA_01215	0
NLANBGKA_01216	0
NLANBGKA_01217	267
NLANBGKA_01218	0
NLANBGKA_01219	1
NLANBGKA_01220	36
NLANBGKA_01221	0
NLANBGKA_01222	3
NLANBGKA_01223	0
NLANBGKA_01224	2
NLANBGKA_01225	1
NLANBGKA_01226	0
NLANBGKA_01227	9
NLANBGKA_01228	0
NLANBGKA_01229	0
NLANBGKA_01230	21
NLANBGKA_01231	34
NLANBGKA_01232	7
NLANBGKA_01233	3
NLANBGKA_01234	9
NLANBGKA_01235	11
NLANBGKA_01236	3
NLANBGKA_01237	1
NLANBGKA_01238	1
NLANBGKA_01239	0
NLANBGKA_01240	7
NLANBGKA_01241	0
NLANBGKA_01242	0
NLANBGKA_01243	49
NLANBGKA_01244	11
NLANBGKA_01245	174
NLANBGKA_01246	12
NLANBGKA_01247	16
NLANBGKA_01248	39
NLANBGKA_01249	2
NLANBGKA_01250	2
NLANBGKA_01251	10
NLANBGKA_01252	19
NLANBGKA_01253	19
NLANBGKA_01254	10
NLANBGKA_01255	0
NLANBGKA_01256	35
NLANBGKA_01257	0
NLANBGKA_01258	2
NLANBGKA_01259	1
NLANBGKA_01260	26
NLANBGKA_01261	6
NLANBGKA_01262	0
NLANBGKA_01263	10
NLANBGKA_01264	6
NLANBGKA_01265	6
NLANBGKA_01266	1
NLANBGKA_01267	58
NLANBGKA_01268	0
NLANBGKA_01269	222
NLANBGKA_01270	15
NLANBGKA_01271	49
NLANBGKA_01272	27
NLANBGKA_01273	89
NLANBGKA_01274	82
NLANBGKA_01275	53
NLANBGKA_01276	3
NLANBGKA_01277	40
NLANBGKA_01278	25
NLANBGKA_01279	22
NLANBGKA_01280	0
NLANBGKA_01281	20
NLANBGKA_01282	4
NLANBGKA_01283	0
NLANBGKA_01284	0
NLANBGKA_01285	2
NLANBGKA_01286	1
NLANBGKA_01287	3
NLANBGKA_01288	4
NLANBGKA_01289	2
NLANBGKA_01290	46
NLANBGKA_01291	127
NLANBGKA_01301	16
NLANBGKA_01302	4
NLANBGKA_01303	0
NLANBGKA_01304	12
NLANBGKA_01305	4
NLANBGKA_01306	0
NLANBGKA_01307	40
NLANBGKA_01308	27
NLANBGKA_01309	69
NLANBGKA_01310	16
NLANBGKA_01311	25
NLANBGKA_01312	7
NLANBGKA_01313	30
NLANBGKA_01314	1
NLANBGKA_01315	1
NLANBGKA_01316	10
NLANBGKA_01317	7
NLANBGKA_01318	4
NLANBGKA_01319	3
NLANBGKA_01320	3
NLANBGKA_01321	1
NLANBGKA_01322	0
NLANBGKA_01323	133
NLANBGKA_01324	48
NLANBGKA_01325	9
NLANBGKA_01326	24
NLANBGKA_01327	2
NLANBGKA_01328	13
NLANBGKA_01329	24
NLANBGKA_01330	0
NLANBGKA_01331	17
NLANBGKA_01332	33
NLANBGKA_01333	9
NLANBGKA_01334	9
NLANBGKA_01335	16
NLANBGKA_01336	3
NLANBGKA_01337	75
NLANBGKA_01338	15
NLANBGKA_01339	37
NLANBGKA_01340	90
NLANBGKA_01341	16
NLANBGKA_01342	2
NLANBGKA_01343	4
NLANBGKA_01344	63
NLANBGKA_01345	7
NLANBGKA_01346	1
NLANBGKA_01347	8
NLANBGKA_01348	7
NLANBGKA_01349	28
NLANBGKA_01350	250
NLANBGKA_01351	88
NLANBGKA_01352	33
NLANBGKA_01353	12
NLANBGKA_01354	46
NLANBGKA_01355	8
NLANBGKA_01356	111
NLANBGKA_01357	11
NLANBGKA_01358	12
NLANBGKA_01359	7
NLANBGKA_01360	11
NLANBGKA_01361	13
NLANBGKA_01362	16
NLANBGKA_01363	22
NLANBGKA_01364	33
NLANBGKA_01365	28
NLANBGKA_01366	29
NLANBGKA_01367	135
NLANBGKA_01368	83
NLANBGKA_01369	55
NLANBGKA_01370	0
NLANBGKA_01371	6
NLANBGKA_01372	6
NLANBGKA_01373	2
NLANBGKA_01374	100
NLANBGKA_01375	97
NLANBGKA_01376	10
NLANBGKA_01377	12
NLANBGKA_01378	25
NLANBGKA_01379	22
NLANBGKA_01380	9
NLANBGKA_01381	4
NLANBGKA_01385	3
NLANBGKA_01386	6
NLANBGKA_01387	337
NLANBGKA_01388	59
NLANBGKA_01389	14
NLANBGKA_01390	14
NLANBGKA_01391	35
NLANBGKA_01392	1
NLANBGKA_01393	3
NLANBGKA_01394	96
NLANBGKA_01395	43
NLANBGKA_01396	68
NLANBGKA_01397	13
NLANBGKA_01398	62
NLANBGKA_01399	0
NLANBGKA_01400	1
NLANBGKA_01401	3
NLANBGKA_01402	1
NLANBGKA_01403	0
NLANBGKA_01404	4
NLANBGKA_01405	35
NLANBGKA_01406	10
NLANBGKA_01407	3
NLANBGKA_01408	8
NLANBGKA_01409	122
NLANBGKA_01410	12
NLANBGKA_01411	33
NLANBGKA_01412	0
NLANBGKA_01413	4
NLANBGKA_01414	53
NLANBGKA_01415	0
NLANBGKA_01416	904
NLANBGKA_01417	0
NLANBGKA_01418	2
NLANBGKA_01419	4
NLANBGKA_01420	14
NLANBGKA_01421	1
NLANBGKA_01422	2
NLANBGKA_01423	3
NLANBGKA_01424	0
NLANBGKA_01425	1
NLANBGKA_01426	59
NLANBGKA_01427	57
NLANBGKA_01428	48
NLANBGKA_01429	20
NLANBGKA_01430	16
NLANBGKA_01431	39
NLANBGKA_01432	19
NLANBGKA_01433	28
NLANBGKA_01434	34
NLANBGKA_01435	14
NLANBGKA_01436	0
NLANBGKA_01437	241
NLANBGKA_01438	6
NLANBGKA_01439	9
NLANBGKA_01440	1
NLANBGKA_01441	9
NLANBGKA_01442	23
NLANBGKA_01443	57
NLANBGKA_01444	77
NLANBGKA_01445	25
NLANBGKA_01446	81
NLANBGKA_01447	37
NLANBGKA_01448	95
NLANBGKA_01449	18
NLANBGKA_01450	8
NLANBGKA_01451	7
NLANBGKA_01452	14
NLANBGKA_01453	0
NLANBGKA_01454	1
NLANBGKA_01455	37
NLANBGKA_01456	20
NLANBGKA_01457	85
NLANBGKA_01458	48
NLANBGKA_01459	19
NLANBGKA_01460	23
NLANBGKA_01461	8
NLANBGKA_01462	230
NLANBGKA_01463	23
NLANBGKA_01464	5
NLANBGKA_01465	53
NLANBGKA_01466	0
NLANBGKA_01467	13
NLANBGKA_01468	1
NLANBGKA_01469	0
NLANBGKA_01470	0
NLANBGKA_01471	0
NLANBGKA_01472	0
NLANBGKA_01473	0
NLANBGKA_01474	1
NLANBGKA_01475	4
NLANBGKA_01476	5
NLANBGKA_01477	10
NLANBGKA_01478	23
NLANBGKA_01479	21
NLANBGKA_01480	0
NLANBGKA_01481	12
NLANBGKA_01482	14
NLANBGKA_01483	18
NLANBGKA_01484	26
NLANBGKA_01485	4
NLANBGKA_01486	8
NLANBGKA_01487	60
NLANBGKA_01488	45
NLANBGKA_01489	15
NLANBGKA_01490	0
NLANBGKA_01491	33
NLANBGKA_01492	0
NLANBGKA_01493	1
NLANBGKA_01494	129
NLANBGKA_01495	24
NLANBGKA_01496	84
NLANBGKA_01497	0
NLANBGKA_01498	37
NLANBGKA_01499	3
NLANBGKA_01500	41
NLANBGKA_01501	90
NLANBGKA_01502	0
NLANBGKA_01503	0
NLANBGKA_01504	63
NLANBGKA_01505	66
NLANBGKA_01506	192
NLANBGKA_01507	125
NLANBGKA_01508	39
NLANBGKA_01509	33
NLANBGKA_01510	2
NLANBGKA_01511	34
NLANBGKA_01512	77
NLANBGKA_01513	450
NLANBGKA_01514	4
NLANBGKA_01515	48
NLANBGKA_01516	89
NLANBGKA_01517	1
NLANBGKA_01518	0
NLANBGKA_01519	0
NLANBGKA_01520	1
NLANBGKA_01521	235
NLANBGKA_01522	0
NLANBGKA_01523	0
NLANBGKA_01524	0
NLANBGKA_01525	1
NLANBGKA_01526	4
NLANBGKA_01527	5
NLANBGKA_01528	4
NLANBGKA_01529	83
NLANBGKA_01530	1
NLANBGKA_01531	2
NLANBGKA_01532	0
NLANBGKA_01533	1
NLANBGKA_01534	5
NLANBGKA_01535	2
NLANBGKA_01536	0
NLANBGKA_01537	2
NLANBGKA_01538	0
NLANBGKA_01539	2
NLANBGKA_01540	7
NLANBGKA_01541	0
NLANBGKA_01542	46
NLANBGKA_01543	0
NLANBGKA_01544	0
NLANBGKA_01545	6
NLANBGKA_01546	0
NLANBGKA_01547	0
NLANBGKA_01548	1
NLANBGKA_01549	0
NLANBGKA_01550	0
NLANBGKA_01551	0
NLANBGKA_01552	0
NLANBGKA_01553	36
NLANBGKA_01554	9
NLANBGKA_01555	9
NLANBGKA_01556	1
NLANBGKA_01557	0
NLANBGKA_01558	0
NLANBGKA_01559	86
NLANBGKA_01560	4
NLANBGKA_01561	4
NLANBGKA_01562	11
NLANBGKA_01563	0
NLANBGKA_01564	1
NLANBGKA_01565	18
NLANBGKA_01566	1
NLANBGKA_01567	11
NLANBGKA_01568	4
NLANBGKA_01569	16
NLANBGKA_01570	0
NLANBGKA_01571	10
NLANBGKA_01572	9
NLANBGKA_01573	20
NLANBGKA_01574	0
NLANBGKA_01575	0
NLANBGKA_01576	54
NLANBGKA_01577	14
NLANBGKA_01578	1
NLANBGKA_01579	1
NLANBGKA_01580	0
NLANBGKA_01581	0
NLANBGKA_01582	0
NLANBGKA_01583	0
NLANBGKA_01584	5327
NLANBGKA_01585	720
NLANBGKA_01586	163
NLANBGKA_01587	70
NLANBGKA_01588	35
NLANBGKA_01589	42
NLANBGKA_01590	67
NLANBGKA_01591	16
NLANBGKA_01592	23
NLANBGKA_01593	81
NLANBGKA_01595	24
NLANBGKA_01596	11
NLANBGKA_01597	51
NLANBGKA_01598	103
NLANBGKA_01599	35
NLANBGKA_01600	24
NLANBGKA_01601	3
NLANBGKA_01602	2
NLANBGKA_01603	1
NLANBGKA_01604	8
NLANBGKA_01605	28
NLANBGKA_01606	0
NLANBGKA_01607	0
NLANBGKA_01608	1
NLANBGKA_01609	0
NLANBGKA_01610	125
NLANBGKA_01611	0
NLANBGKA_01612	1
NLANBGKA_01613	0
NLANBGKA_01614	461
NLANBGKA_01615	27
NLANBGKA_01616	25
NLANBGKA_01617	134
NLANBGKA_01618	0
NLANBGKA_01619	10
NLANBGKA_01620	14
NLANBGKA_01621	37
NLANBGKA_01622	4
NLANBGKA_01623	35
NLANBGKA_01624	0
NLANBGKA_01625	16
NLANBGKA_01626	32
NLANBGKA_01627	5
NLANBGKA_01628	234
NLANBGKA_01629	2
NLANBGKA_01630	11
NLANBGKA_01634	27
NLANBGKA_01635	132
NLANBGKA_01636	23
NLANBGKA_01637	18
NLANBGKA_01638	420
NLANBGKA_01639	23
NLANBGKA_01640	9
NLANBGKA_01641	20
NLANBGKA_01642	9
NLANBGKA_01643	67
NLANBGKA_01644	8
NLANBGKA_01645	26
NLANBGKA_01646	18
NLANBGKA_01647	6
NLANBGKA_01648	6
NLANBGKA_01649	1
NLANBGKA_01650	5
NLANBGKA_01651	35
NLANBGKA_01652	6
NLANBGKA_01653	89
NLANBGKA_01654	52
NLANBGKA_01655	40
NLANBGKA_01656	51
NLANBGKA_01657	6
NLANBGKA_01658	46
NLANBGKA_01659	0
NLANBGKA_01660	2
NLANBGKA_01661	5
NLANBGKA_01662	15
NLANBGKA_01663	1
NLANBGKA_01664	0
NLANBGKA_01665	0
NLANBGKA_01666	0
NLANBGKA_01667	0
NLANBGKA_01668	0
NLANBGKA_01669	803
NLANBGKA_01670	883
NLANBGKA_01671	11
NLANBGKA_01672	445
NLANBGKA_01673	40
NLANBGKA_01674	0
NLANBGKA_01675	0
NLANBGKA_01676	2
NLANBGKA_01677	1
NLANBGKA_01678	6
NLANBGKA_01679	10
NLANBGKA_01680	3
NLANBGKA_01681	8
NLANBGKA_01682	7
NLANBGKA_01683	103
NLANBGKA_01684	16
NLANBGKA_01685	89
NLANBGKA_01686	72
NLANBGKA_01687	15
NLANBGKA_01688	23
NLANBGKA_01689	25
NLANBGKA_01690	0
NLANBGKA_01691	131
NLANBGKA_01692	22
NLANBGKA_01693	14
NLANBGKA_01694	75
NLANBGKA_01695	30
NLANBGKA_01696	0
NLANBGKA_01697	34
NLANBGKA_01699	2
NLANBGKA_01700	0
NLANBGKA_01701	0
NLANBGKA_01702	0
NLANBGKA_01703	18
NLANBGKA_01704	186
NLANBGKA_01705	38
NLANBGKA_01706	6
NLANBGKA_01707	0
NLANBGKA_01708	8
NLANBGKA_01709	1
NLANBGKA_01710	409
NLANBGKA_01711	10
NLANBGKA_01712	5
NLANBGKA_01713	64
NLANBGKA_01714	49
NLANBGKA_01715	106
NLANBGKA_01716	120
NLANBGKA_01717	136
NLANBGKA_01718	13
NLANBGKA_01719	273
NLANBGKA_01720	50
NLANBGKA_01721	84
NLANBGKA_01722	328
NLANBGKA_01723	57
NLANBGKA_01724	7
NLANBGKA_01725	25
NLANBGKA_01726	102
NLANBGKA_01727	61
NLANBGKA_01728	140
NLANBGKA_01729	13
NLANBGKA_01730	51
NLANBGKA_01731	75
NLANBGKA_01732	173
NLANBGKA_01733	145
NLANBGKA_01734	11
NLANBGKA_01735	182
NLANBGKA_01736	325
NLANBGKA_01737	41
NLANBGKA_01738	4
NLANBGKA_01739	0
NLANBGKA_01740	22
NLANBGKA_01741	94
NLANBGKA_01742	589
NLANBGKA_01743	168
NLANBGKA_01744	1
NLANBGKA_01745	1
NLANBGKA_01746	0
NLANBGKA_01747	3
NLANBGKA_01748	0
NLANBGKA_01749	126
NLANBGKA_01750	1
NLANBGKA_01751	164
NLANBGKA_01752	400
NLANBGKA_01753	384
NLANBGKA_01754	34
NLANBGKA_01755	13
NLANBGKA_01756	11
NLANBGKA_01757	0
NLANBGKA_01758	7
NLANBGKA_01759	43
NLANBGKA_01760	27
NLANBGKA_01761	30
NLANBGKA_01762	13
NLANBGKA_01763	4
NLANBGKA_01764	175
NLANBGKA_01765	4
NLANBGKA_01766	0
NLANBGKA_01767	3
NLANBGKA_01768	30
NLANBGKA_01769	47
NLANBGKA_01770	58
NLANBGKA_01771	0
NLANBGKA_01772	61
NLANBGKA_01773	24
NLANBGKA_01774	2
NLANBGKA_01775	3
NLANBGKA_01776	137
NLANBGKA_01777	194
NLANBGKA_01778	5
NLANBGKA_01779	1
NLANBGKA_01780	57
NLANBGKA_01781	57
NLANBGKA_01782	53
NLANBGKA_01783	61
NLANBGKA_01784	39
NLANBGKA_01785	4
NLANBGKA_01786	4
NLANBGKA_01787	40
NLANBGKA_01788	2
NLANBGKA_01789	3
NLANBGKA_01790	0
NLANBGKA_01791	51
NLANBGKA_01792	33
NLANBGKA_01793	108
NLANBGKA_01794	79
NLANBGKA_01795	9
NLANBGKA_01796	4
NLANBGKA_01797	9
NLANBGKA_01798	38
NLANBGKA_01799	0
NLANBGKA_01800	0
NLANBGKA_01801	0
NLANBGKA_01802	76
NLANBGKA_01803	1
NLANBGKA_01804	10
NLANBGKA_01805	117
NLANBGKA_01806	129
NLANBGKA_01807	36
NLANBGKA_01808	30
NLANBGKA_01809	8
NLANBGKA_01810	41
NLANBGKA_01811	0
NLANBGKA_01812	0
NLANBGKA_01813	21
NLANBGKA_01814	85
NLANBGKA_01815	27
NLANBGKA_01816	22
NLANBGKA_01817	88
NLANBGKA_01818	5
NLANBGKA_01819	47
NLANBGKA_01820	39
NLANBGKA_01821	46
NLANBGKA_01822	49
NLANBGKA_01823	9
NLANBGKA_01824	6
NLANBGKA_01825	4
NLANBGKA_01826	19
NLANBGKA_01827	3
NLANBGKA_01828	24
NLANBGKA_01829	6
NLANBGKA_01830	133
NLANBGKA_01831	4
NLANBGKA_01832	1
NLANBGKA_01833	5
NLANBGKA_01834	31
NLANBGKA_01835	0
NLANBGKA_01836	0
NLANBGKA_01837	45
NLANBGKA_01838	83
NLANBGKA_01839	7
NLANBGKA_01840	35
NLANBGKA_01841	0
NLANBGKA_01842	0
NLANBGKA_01843	0
NLANBGKA_01844	0
NLANBGKA_01845	22
NLANBGKA_01846	10
NLANBGKA_01847	29
NLANBGKA_01848	12
NLANBGKA_01849	2
NLANBGKA_01850	28
NLANBGKA_01851	37
NLANBGKA_01852	72
NLANBGKA_01853	96
NLANBGKA_01854	3
NLANBGKA_01855	1
NLANBGKA_01856	2
NLANBGKA_01857	0
NLANBGKA_01858	0
NLANBGKA_01859	1
NLANBGKA_01860	1
NLANBGKA_01861	1
NLANBGKA_01862	1
NLANBGKA_01863	2
NLANBGKA_01864	1
NLANBGKA_01865	2
NLANBGKA_01866	1
NLANBGKA_01867	0
NLANBGKA_01868	4
NLANBGKA_01869	399
NLANBGKA_01870	498
NLANBGKA_01871	0
NLANBGKA_01872	0
NLANBGKA_01873	33
NLANBGKA_01874	7
NLANBGKA_01875	123
NLANBGKA_01876	8
NLANBGKA_01877	28
NLANBGKA_01878	12
NLANBGKA_01879	24
NLANBGKA_01880	27
NLANBGKA_01881	43
NLANBGKA_01882	38
NLANBGKA_01883	17
NLANBGKA_01884	2
NLANBGKA_01885	22
NLANBGKA_01886	9
NLANBGKA_01887	12
NLANBGKA_01888	0
NLANBGKA_01889	1
NLANBGKA_01890	0
NLANBGKA_01891	8
NLANBGKA_01892	19
NLANBGKA_01893	1
NLANBGKA_01894	4
NLANBGKA_01895	8
NLANBGKA_01896	19
NLANBGKA_01897	39
NLANBGKA_01898	20
NLANBGKA_01899	3
NLANBGKA_01900	18
NLANBGKA_01901	4
NLANBGKA_01902	0
NLANBGKA_01903	2
NLANBGKA_01904	1
NLANBGKA_01905	4
NLANBGKA_01906	9
NLANBGKA_01907	0
NLANBGKA_01908	22
NLANBGKA_01909	5
NLANBGKA_01910	0
