ID	sample_4B
NLANBGKA_01089	1
NLANBGKA_01090	27
NLANBGKA_01091	86
NLANBGKA_01092	40
NLANBGKA_01093	23
NLANBGKA_01094	203
NLANBGKA_01095	15
NLANBGKA_01096	0
NLANBGKA_01097	10
NLANBGKA_01098	411
NLANBGKA_01099	29
NLANBGKA_01100	32
NLANBGKA_01101	221
NLANBGKA_01102	148
NLANBGKA_01104	0
NLANBGKA_01105	1
NLANBGKA_01106	0
NLANBGKA_01107	16
NLANBGKA_01108	15
NLANBGKA_01109	22
NLANBGKA_01110	31
NLANBGKA_01111	6
NLANBGKA_01112	0
NLANBGKA_01113	6
NLANBGKA_01114	12
NLANBGKA_01115	36
NLANBGKA_01116	19
NLANBGKA_01117	2
NLANBGKA_01118	5
NLANBGKA_01119	13
NLANBGKA_01120	16
NLANBGKA_01121	0
NLANBGKA_01122	113
NLANBGKA_01123	25
NLANBGKA_01124	11
NLANBGKA_01125	47
NLANBGKA_01126	135
NLANBGKA_01127	13
NLANBGKA_01128	1
NLANBGKA_01129	1
NLANBGKA_01130	11
NLANBGKA_01131	14
NLANBGKA_01132	114
NLANBGKA_01133	62
NLANBGKA_01134	32
NLANBGKA_01135	0
NLANBGKA_01136	1
NLANBGKA_01137	4
NLANBGKA_01138	42
NLANBGKA_01139	165
NLANBGKA_01140	5
NLANBGKA_01141	0
NLANBGKA_01142	0
NLANBGKA_01143	41
NLANBGKA_01144	7
NLANBGKA_01145	21
NLANBGKA_01146	39
NLANBGKA_01147	100
NLANBGKA_01148	22
NLANBGKA_01149	12
NLANBGKA_01150	36
NLANBGKA_01151	47
NLANBGKA_01152	31
NLANBGKA_01153	10
NLANBGKA_01154	39
NLANBGKA_01155	54
NLANBGKA_01156	77
NLANBGKA_01157	4
NLANBGKA_01158	2
NLANBGKA_01159	32
NLANBGKA_01160	287
NLANBGKA_01161	13
NLANBGKA_01162	4
NLANBGKA_01163	41
NLANBGKA_01164	21
NLANBGKA_01165	29
NLANBGKA_01166	44
NLANBGKA_01167	49
NLANBGKA_01168	87
NLANBGKA_01169	93
NLANBGKA_01170	107
NLANBGKA_01171	211
NLANBGKA_01172	10
NLANBGKA_01173	6
NLANBGKA_01174	52
NLANBGKA_01175	0
NLANBGKA_01176	48
NLANBGKA_01177	115
NLANBGKA_01178	7
NLANBGKA_01179	8
NLANBGKA_01180	44
NLANBGKA_01181	103
NLANBGKA_01182	179
NLANBGKA_01183	108
NLANBGKA_01184	26
NLANBGKA_01185	211
NLANBGKA_01186	305
NLANBGKA_01187	10
NLANBGKA_01188	36
NLANBGKA_01189	2
NLANBGKA_01190	15
NLANBGKA_01191	76
NLANBGKA_01192	14
NLANBGKA_01194	30
NLANBGKA_01195	28
NLANBGKA_01196	0
NLANBGKA_01197	88
NLANBGKA_01198	20
NLANBGKA_01199	0
NLANBGKA_01200	17
NLANBGKA_01201	14
NLANBGKA_01202	114
NLANBGKA_01203	7
NLANBGKA_01204	22
NLANBGKA_01205	22
NLANBGKA_01206	10
NLANBGKA_01207	0
NLANBGKA_01208	0
NLANBGKA_01209	0
NLANBGKA_01210	0
NLANBGKA_01211	1
NLANBGKA_01212	2795
NLANBGKA_01214	0
NLANBGKA_01215	0
NLANBGKA_01216	0
NLANBGKA_01217	373
NLANBGKA_01218	1
NLANBGKA_01219	0
NLANBGKA_01220	124
NLANBGKA_01221	0
NLANBGKA_01222	1
NLANBGKA_01223	0
NLANBGKA_01224	4
NLANBGKA_01225	2
NLANBGKA_01226	3
NLANBGKA_01227	10
NLANBGKA_01228	0
NLANBGKA_01229	0
NLANBGKA_01230	16
NLANBGKA_01231	35
NLANBGKA_01232	10
NLANBGKA_01233	1
NLANBGKA_01234	6
NLANBGKA_01235	5
NLANBGKA_01236	1
NLANBGKA_01237	1
NLANBGKA_01238	0
NLANBGKA_01239	0
NLANBGKA_01240	4
NLANBGKA_01241	0
NLANBGKA_01242	0
NLANBGKA_01243	39
NLANBGKA_01244	15
NLANBGKA_01245	225
NLANBGKA_01246	32
NLANBGKA_01247	42
NLANBGKA_01248	60
NLANBGKA_01249	17
NLANBGKA_01250	3
NLANBGKA_01251	11
NLANBGKA_01252	32
NLANBGKA_01253	36
NLANBGKA_01254	33
NLANBGKA_01255	1
NLANBGKA_01256	49
NLANBGKA_01257	1
NLANBGKA_01258	1
NLANBGKA_01259	1
NLANBGKA_01260	26
NLANBGKA_01261	12
NLANBGKA_01262	0
NLANBGKA_01263	16
NLANBGKA_01264	19
NLANBGKA_01265	24
NLANBGKA_01266	1
NLANBGKA_01267	55
NLANBGKA_01268	6
NLANBGKA_01269	409
NLANBGKA_01270	25
NLANBGKA_01271	113
NLANBGKA_01272	75
NLANBGKA_01273	210
NLANBGKA_01274	147
NLANBGKA_01275	98
NLANBGKA_01276	1
NLANBGKA_01277	27
NLANBGKA_01278	26
NLANBGKA_01279	17
NLANBGKA_01280	0
NLANBGKA_01281	18
NLANBGKA_01282	4
NLANBGKA_01283	0
NLANBGKA_01284	0
NLANBGKA_01285	5
NLANBGKA_01286	0
NLANBGKA_01287	4
NLANBGKA_01288	3
NLANBGKA_01289	4
NLANBGKA_01290	40
NLANBGKA_01291	146
NLANBGKA_01301	6
NLANBGKA_01302	5
NLANBGKA_01303	1
NLANBGKA_01304	16
NLANBGKA_01305	3
NLANBGKA_01306	0
NLANBGKA_01307	103
NLANBGKA_01308	69
NLANBGKA_01309	124
NLANBGKA_01310	32
NLANBGKA_01311	31
NLANBGKA_01312	8
NLANBGKA_01313	21
NLANBGKA_01314	1
NLANBGKA_01315	1
NLANBGKA_01316	4
NLANBGKA_01317	3
NLANBGKA_01318	7
NLANBGKA_01319	4
NLANBGKA_01320	1
NLANBGKA_01321	0
NLANBGKA_01322	2
NLANBGKA_01323	156
NLANBGKA_01324	50
NLANBGKA_01325	14
NLANBGKA_01326	43
NLANBGKA_01327	1
NLANBGKA_01328	42
NLANBGKA_01329	42
NLANBGKA_01330	0
NLANBGKA_01331	29
NLANBGKA_01332	50
NLANBGKA_01333	17
NLANBGKA_01334	16
NLANBGKA_01335	18
NLANBGKA_01336	7
NLANBGKA_01337	70
NLANBGKA_01338	16
NLANBGKA_01339	36
NLANBGKA_01340	75
NLANBGKA_01341	15
NLANBGKA_01342	0
NLANBGKA_01343	17
NLANBGKA_01344	66
NLANBGKA_01345	12
NLANBGKA_01346	3
NLANBGKA_01347	8
NLANBGKA_01348	16
NLANBGKA_01349	22
NLANBGKA_01350	1170
NLANBGKA_01351	95
NLANBGKA_01352	23
NLANBGKA_01353	13
NLANBGKA_01354	36
NLANBGKA_01355	16
NLANBGKA_01356	133
NLANBGKA_01357	17
NLANBGKA_01358	22
NLANBGKA_01359	9
NLANBGKA_01360	23
NLANBGKA_01361	19
NLANBGKA_01362	10
NLANBGKA_01363	10
NLANBGKA_01364	34
NLANBGKA_01365	42
NLANBGKA_01366	41
NLANBGKA_01367	173
NLANBGKA_01368	84
NLANBGKA_01369	139
NLANBGKA_01370	1
NLANBGKA_01371	5
NLANBGKA_01372	2
NLANBGKA_01373	4
NLANBGKA_01374	54
NLANBGKA_01375	135
NLANBGKA_01376	4
NLANBGKA_01377	16
NLANBGKA_01378	24
NLANBGKA_01379	18
NLANBGKA_01380	17
NLANBGKA_01381	0
NLANBGKA_01385	14
NLANBGKA_01386	1
NLANBGKA_01387	473
NLANBGKA_01388	67
NLANBGKA_01389	25
NLANBGKA_01390	25
NLANBGKA_01391	23
NLANBGKA_01392	3
NLANBGKA_01393	12
NLANBGKA_01394	93
NLANBGKA_01395	44
NLANBGKA_01396	68
NLANBGKA_01397	8
NLANBGKA_01398	50
NLANBGKA_01399	1
NLANBGKA_01400	1
NLANBGKA_01401	6
NLANBGKA_01402	6
NLANBGKA_01403	1
NLANBGKA_01404	6
NLANBGKA_01405	36
NLANBGKA_01406	14
NLANBGKA_01407	3
NLANBGKA_01408	31
NLANBGKA_01409	124
NLANBGKA_01410	11
NLANBGKA_01411	34
NLANBGKA_01412	1
NLANBGKA_01413	10
NLANBGKA_01414	94
NLANBGKA_01415	0
NLANBGKA_01416	888
NLANBGKA_01417	0
NLANBGKA_01418	0
NLANBGKA_01419	1
NLANBGKA_01420	19
NLANBGKA_01421	1
NLANBGKA_01422	0
NLANBGKA_01423	0
NLANBGKA_01424	2
NLANBGKA_01425	0
NLANBGKA_01426	59
NLANBGKA_01427	53
NLANBGKA_01428	91
NLANBGKA_01429	33
NLANBGKA_01430	34
NLANBGKA_01431	39
NLANBGKA_01432	18
NLANBGKA_01433	21
NLANBGKA_01434	58
NLANBGKA_01435	23
NLANBGKA_01436	1
NLANBGKA_01437	295
NLANBGKA_01438	9
NLANBGKA_01439	30
NLANBGKA_01440	4
NLANBGKA_01441	5
NLANBGKA_01442	26
NLANBGKA_01443	76
NLANBGKA_01444	43
NLANBGKA_01445	26
NLANBGKA_01446	110
NLANBGKA_01447	40
NLANBGKA_01448	91
NLANBGKA_01449	19
NLANBGKA_01450	7
NLANBGKA_01451	12
NLANBGKA_01452	13
NLANBGKA_01453	0
NLANBGKA_01454	1
NLANBGKA_01455	26
NLANBGKA_01456	26
NLANBGKA_01457	82
NLANBGKA_01458	31
NLANBGKA_01459	21
NLANBGKA_01460	28
NLANBGKA_01461	9
NLANBGKA_01462	168
NLANBGKA_01463	24
NLANBGKA_01464	4
NLANBGKA_01465	92
NLANBGKA_01466	0
NLANBGKA_01467	14
NLANBGKA_01468	0
NLANBGKA_01469	1
NLANBGKA_01470	0
NLANBGKA_01471	0
NLANBGKA_01472	1
NLANBGKA_01473	0
NLANBGKA_01474	4
NLANBGKA_01475	6
NLANBGKA_01476	1
NLANBGKA_01477	11
NLANBGKA_01478	36
NLANBGKA_01479	45
NLANBGKA_01480	1
NLANBGKA_01481	18
NLANBGKA_01482	22
NLANBGKA_01483	39
NLANBGKA_01484	61
NLANBGKA_01485	23
NLANBGKA_01486	38
NLANBGKA_01487	153
NLANBGKA_01488	104
NLANBGKA_01489	14
NLANBGKA_01490	0
NLANBGKA_01491	44
NLANBGKA_01492	0
NLANBGKA_01493	0
NLANBGKA_01494	214
NLANBGKA_01495	32
NLANBGKA_01496	97
NLANBGKA_01497	0
NLANBGKA_01498	22
NLANBGKA_01499	0
NLANBGKA_01500	39
NLANBGKA_01501	95
NLANBGKA_01502	1
NLANBGKA_01503	0
NLANBGKA_01504	55
NLANBGKA_01505	62
NLANBGKA_01506	301
NLANBGKA_01507	140
NLANBGKA_01508	82
NLANBGKA_01509	38
NLANBGKA_01510	2
NLANBGKA_01511	48
NLANBGKA_01512	110
NLANBGKA_01513	616
NLANBGKA_01514	16
NLANBGKA_01515	63
NLANBGKA_01516	63
NLANBGKA_01517	2
NLANBGKA_01518	2
NLANBGKA_01519	0
NLANBGKA_01520	0
NLANBGKA_01521	159
NLANBGKA_01522	1
NLANBGKA_01523	1
NLANBGKA_01524	0
NLANBGKA_01525	2
NLANBGKA_01526	5
NLANBGKA_01527	15
NLANBGKA_01528	2
NLANBGKA_01529	87
NLANBGKA_01530	3
NLANBGKA_01531	0
NLANBGKA_01532	0
NLANBGKA_01533	0
NLANBGKA_01534	3
NLANBGKA_01535	0
NLANBGKA_01536	1
NLANBGKA_01537	1
NLANBGKA_01538	2
NLANBGKA_01539	3
NLANBGKA_01540	9
NLANBGKA_01541	5
NLANBGKA_01542	53
NLANBGKA_01543	1
NLANBGKA_01544	0
NLANBGKA_01545	15
NLANBGKA_01546	0
NLANBGKA_01547	1
NLANBGKA_01548	2
NLANBGKA_01549	1
NLANBGKA_01550	0
NLANBGKA_01551	0
NLANBGKA_01552	0
NLANBGKA_01553	29
NLANBGKA_01554	20
NLANBGKA_01555	15
NLANBGKA_01556	1
NLANBGKA_01557	0
NLANBGKA_01558	0
NLANBGKA_01559	209
NLANBGKA_01560	6
NLANBGKA_01561	7
NLANBGKA_01562	26
NLANBGKA_01563	1
NLANBGKA_01564	2
NLANBGKA_01565	36
NLANBGKA_01566	1
NLANBGKA_01567	9
NLANBGKA_01568	6
NLANBGKA_01569	15
NLANBGKA_01570	1
NLANBGKA_01571	23
NLANBGKA_01572	16
NLANBGKA_01573	58
NLANBGKA_01574	1
NLANBGKA_01575	0
NLANBGKA_01576	59
NLANBGKA_01577	18
NLANBGKA_01578	5
NLANBGKA_01579	0
NLANBGKA_01580	0
NLANBGKA_01581	1
NLANBGKA_01582	0
NLANBGKA_01583	0
NLANBGKA_01584	5962
NLANBGKA_01585	647
NLANBGKA_01586	164
NLANBGKA_01587	44
NLANBGKA_01588	42
NLANBGKA_01589	92
NLANBGKA_01590	131
NLANBGKA_01591	48
NLANBGKA_01592	83
NLANBGKA_01593	96
NLANBGKA_01595	27
NLANBGKA_01596	20
NLANBGKA_01597	73
NLANBGKA_01598	152
NLANBGKA_01599	42
NLANBGKA_01600	28
NLANBGKA_01601	8
NLANBGKA_01602	3
NLANBGKA_01603	1
NLANBGKA_01604	5
NLANBGKA_01605	45
NLANBGKA_01606	0
NLANBGKA_01607	0
NLANBGKA_01608	0
NLANBGKA_01609	0
NLANBGKA_01610	93
NLANBGKA_01611	0
NLANBGKA_01612	1
NLANBGKA_01613	0
NLANBGKA_01614	514
NLANBGKA_01615	42
NLANBGKA_01616	36
NLANBGKA_01617	278
NLANBGKA_01618	0
NLANBGKA_01619	17
NLANBGKA_01620	37
NLANBGKA_01621	104
NLANBGKA_01622	4
NLANBGKA_01623	63
NLANBGKA_01624	2
NLANBGKA_01625	16
NLANBGKA_01626	39
NLANBGKA_01627	19
NLANBGKA_01628	220
NLANBGKA_01629	3
NLANBGKA_01630	10
NLANBGKA_01634	43
NLANBGKA_01635	229
NLANBGKA_01636	35
NLANBGKA_01637	28
NLANBGKA_01638	628
NLANBGKA_01639	29
NLANBGKA_01640	30
NLANBGKA_01641	30
NLANBGKA_01642	18
NLANBGKA_01643	148
NLANBGKA_01644	36
NLANBGKA_01645	33
NLANBGKA_01646	9
NLANBGKA_01647	22
NLANBGKA_01648	2
NLANBGKA_01649	0
NLANBGKA_01650	2
NLANBGKA_01651	20
NLANBGKA_01652	1
NLANBGKA_01653	104
NLANBGKA_01654	81
NLANBGKA_01655	48
NLANBGKA_01656	84
NLANBGKA_01657	10
NLANBGKA_01658	25
NLANBGKA_01659	1
NLANBGKA_01660	0
NLANBGKA_01661	6
NLANBGKA_01662	26
NLANBGKA_01663	1
NLANBGKA_01664	0
NLANBGKA_01665	0
NLANBGKA_01666	0
NLANBGKA_01667	0
NLANBGKA_01668	0
NLANBGKA_01669	1775
NLANBGKA_01670	3203
NLANBGKA_01671	19
NLANBGKA_01672	1499
NLANBGKA_01673	117
NLANBGKA_01674	0
NLANBGKA_01675	0
NLANBGKA_01676	5
NLANBGKA_01677	6
NLANBGKA_01678	9
NLANBGKA_01679	5
NLANBGKA_01680	4
NLANBGKA_01681	5
NLANBGKA_01682	15
NLANBGKA_01683	91
NLANBGKA_01684	24
NLANBGKA_01685	200
NLANBGKA_01686	66
NLANBGKA_01687	12
NLANBGKA_01688	54
NLANBGKA_01689	47
NLANBGKA_01690	3
NLANBGKA_01691	115
NLANBGKA_01692	23
NLANBGKA_01693	13
NLANBGKA_01694	69
NLANBGKA_01695	23
NLANBGKA_01696	1
NLANBGKA_01697	42
NLANBGKA_01699	1
NLANBGKA_01700	0
NLANBGKA_01701	0
NLANBGKA_01702	0
NLANBGKA_01703	6
NLANBGKA_01704	306
NLANBGKA_01705	97
NLANBGKA_01706	37
NLANBGKA_01707	1
NLANBGKA_01708	8
NLANBGKA_01709	1
NLANBGKA_01710	408
NLANBGKA_01711	19
NLANBGKA_01712	11
NLANBGKA_01713	121
NLANBGKA_01714	48
NLANBGKA_01715	98
NLANBGKA_01716	103
NLANBGKA_01717	60
NLANBGKA_01718	11
NLANBGKA_01719	241
NLANBGKA_01720	63
NLANBGKA_01721	133
NLANBGKA_01722	254
NLANBGKA_01723	52
NLANBGKA_01724	10
NLANBGKA_01725	18
NLANBGKA_01726	109
NLANBGKA_01727	76
NLANBGKA_01728	159
NLANBGKA_01729	6
NLANBGKA_01730	50
NLANBGKA_01731	79
NLANBGKA_01732	60
NLANBGKA_01733	127
NLANBGKA_01734	14
NLANBGKA_01735	220
NLANBGKA_01736	312
NLANBGKA_01737	46
NLANBGKA_01738	3
NLANBGKA_01739	2
NLANBGKA_01740	22
NLANBGKA_01741	192
NLANBGKA_01742	425
NLANBGKA_01743	136
NLANBGKA_01744	1
NLANBGKA_01745	0
NLANBGKA_01746	1
NLANBGKA_01747	3
NLANBGKA_01748	0
NLANBGKA_01749	126
NLANBGKA_01750	13
NLANBGKA_01751	234
NLANBGKA_01752	582
NLANBGKA_01753	466
NLANBGKA_01754	40
NLANBGKA_01755	10
NLANBGKA_01756	19
NLANBGKA_01757	2
NLANBGKA_01758	10
NLANBGKA_01759	46
NLANBGKA_01760	25
NLANBGKA_01761	21
NLANBGKA_01762	6
NLANBGKA_01763	10
NLANBGKA_01764	185
NLANBGKA_01765	5
NLANBGKA_01766	0
NLANBGKA_01767	7
NLANBGKA_01768	74
NLANBGKA_01769	70
NLANBGKA_01770	62
NLANBGKA_01771	2
NLANBGKA_01772	47
NLANBGKA_01773	33
NLANBGKA_01774	0
NLANBGKA_01775	1
NLANBGKA_01776	115
NLANBGKA_01777	217
NLANBGKA_01778	5
NLANBGKA_01779	3
NLANBGKA_01780	51
NLANBGKA_01781	55
NLANBGKA_01782	60
NLANBGKA_01783	44
NLANBGKA_01784	17
NLANBGKA_01785	2
NLANBGKA_01786	15
NLANBGKA_01787	26
NLANBGKA_01788	4
NLANBGKA_01789	9
NLANBGKA_01790	7
NLANBGKA_01791	58
NLANBGKA_01792	31
NLANBGKA_01793	95
NLANBGKA_01794	68
NLANBGKA_01795	8
NLANBGKA_01796	15
NLANBGKA_01797	15
NLANBGKA_01798	46
NLANBGKA_01799	3
NLANBGKA_01800	1
NLANBGKA_01801	0
NLANBGKA_01802	66
NLANBGKA_01803	7
NLANBGKA_01804	14
NLANBGKA_01805	122
NLANBGKA_01806	114
NLANBGKA_01807	19
NLANBGKA_01808	18
NLANBGKA_01809	6
NLANBGKA_01810	16
NLANBGKA_01811	0
NLANBGKA_01812	0
NLANBGKA_01813	43
NLANBGKA_01814	94
NLANBGKA_01815	53
NLANBGKA_01816	28
NLANBGKA_01817	120
NLANBGKA_01818	3
NLANBGKA_01819	62
NLANBGKA_01820	57
NLANBGKA_01821	81
NLANBGKA_01822	87
NLANBGKA_01823	11
NLANBGKA_01824	3
NLANBGKA_01825	2
NLANBGKA_01826	36
NLANBGKA_01827	17
NLANBGKA_01828	36
NLANBGKA_01829	5
NLANBGKA_01830	163
NLANBGKA_01831	6
NLANBGKA_01832	0
NLANBGKA_01833	1
NLANBGKA_01834	95
NLANBGKA_01835	0
NLANBGKA_01836	1
NLANBGKA_01837	76
NLANBGKA_01838	190
NLANBGKA_01839	29
NLANBGKA_01840	67
NLANBGKA_01841	1
NLANBGKA_01842	0
NLANBGKA_01843	0
NLANBGKA_01844	0
NLANBGKA_01845	10
NLANBGKA_01846	6
NLANBGKA_01847	24
NLANBGKA_01848	12
NLANBGKA_01849	10
NLANBGKA_01850	58
NLANBGKA_01851	65
NLANBGKA_01852	110
NLANBGKA_01853	140
NLANBGKA_01854	2
NLANBGKA_01855	3
NLANBGKA_01856	5
NLANBGKA_01857	2
NLANBGKA_01858	2
NLANBGKA_01859	4
NLANBGKA_01860	0
NLANBGKA_01861	1
NLANBGKA_01862	0
NLANBGKA_01863	0
NLANBGKA_01864	4
NLANBGKA_01865	7
NLANBGKA_01866	0
NLANBGKA_01867	0
NLANBGKA_01868	5
NLANBGKA_01869	551
NLANBGKA_01870	625
NLANBGKA_01871	1
NLANBGKA_01872	0
NLANBGKA_01873	58
NLANBGKA_01874	5
NLANBGKA_01875	122
NLANBGKA_01876	18
NLANBGKA_01877	21
NLANBGKA_01878	19
NLANBGKA_01879	26
NLANBGKA_01880	32
NLANBGKA_01881	54
NLANBGKA_01882	48
NLANBGKA_01883	34
NLANBGKA_01884	3
NLANBGKA_01885	21
NLANBGKA_01886	16
NLANBGKA_01887	21
NLANBGKA_01888	0
NLANBGKA_01889	2
NLANBGKA_01890	0
NLANBGKA_01891	6
NLANBGKA_01892	21
NLANBGKA_01893	1
NLANBGKA_01894	4
NLANBGKA_01895	9
NLANBGKA_01896	21
NLANBGKA_01897	41
NLANBGKA_01898	14
NLANBGKA_01899	1
NLANBGKA_01900	14
NLANBGKA_01901	4
NLANBGKA_01902	2
NLANBGKA_01903	0
NLANBGKA_01904	1
NLANBGKA_01905	10
NLANBGKA_01906	18
NLANBGKA_01907	0
NLANBGKA_01908	7
NLANBGKA_01909	4
NLANBGKA_01910	2
