ID	sample_3B
NLANBGKA_01085	398
NLANBGKA_01086	26
NLANBGKA_01087	77
NLANBGKA_01088	0
NLANBGKA_01089	4
NLANBGKA_01090	103
NLANBGKA_01091	275
NLANBGKA_01092	155
NLANBGKA_01093	100
NLANBGKA_01094	988
NLANBGKA_01095	61
NLANBGKA_01096	9
NLANBGKA_01097	31
NLANBGKA_01098	2009
NLANBGKA_01099	127
NLANBGKA_01100	79
NLANBGKA_01101	840
NLANBGKA_01102	585
NLANBGKA_01104	3
NLANBGKA_01105	3
NLANBGKA_01106	0
NLANBGKA_01107	81
NLANBGKA_01108	78
NLANBGKA_01109	84
NLANBGKA_01110	119
NLANBGKA_01111	20
NLANBGKA_01112	0
NLANBGKA_01113	30
NLANBGKA_01114	47
NLANBGKA_01115	127
NLANBGKA_01116	66
NLANBGKA_01117	14
NLANBGKA_01118	42
NLANBGKA_01119	73
NLANBGKA_01120	79
NLANBGKA_01121	4
NLANBGKA_01122	375
NLANBGKA_01123	76
NLANBGKA_01124	65
NLANBGKA_01125	132
NLANBGKA_01126	384
NLANBGKA_01127	41
NLANBGKA_01128	9
NLANBGKA_01129	8
NLANBGKA_01130	27
NLANBGKA_01131	58
NLANBGKA_01132	392
NLANBGKA_01133	188
NLANBGKA_01134	129
NLANBGKA_01135	0
NLANBGKA_01136	3
NLANBGKA_01137	4
NLANBGKA_01138	174
NLANBGKA_01139	812
NLANBGKA_01140	19
NLANBGKA_01141	0
NLANBGKA_01142	5
NLANBGKA_01143	189
NLANBGKA_01144	39
NLANBGKA_01145	144
NLANBGKA_01146	82
NLANBGKA_01147	285
NLANBGKA_01148	96
NLANBGKA_01149	63
NLANBGKA_01150	166
NLANBGKA_01151	182
NLANBGKA_01152	152
NLANBGKA_01153	47
NLANBGKA_01154	149
NLANBGKA_01155	144
NLANBGKA_01156	312
NLANBGKA_01157	18
NLANBGKA_01158	8
NLANBGKA_01159	80
NLANBGKA_01160	1139
NLANBGKA_01161	63
NLANBGKA_01162	27
NLANBGKA_01163	86
NLANBGKA_01164	89
NLANBGKA_01165	126
NLANBGKA_01166	124
NLANBGKA_01167	167
NLANBGKA_01168	442
NLANBGKA_01169	444
NLANBGKA_01170	314
NLANBGKA_01171	591
NLANBGKA_01172	14
NLANBGKA_01173	6
NLANBGKA_01174	188
NLANBGKA_01175	10
NLANBGKA_01176	222
NLANBGKA_01177	479
NLANBGKA_01178	48
NLANBGKA_01179	47
NLANBGKA_01180	222
NLANBGKA_01181	330
NLANBGKA_01182	389
NLANBGKA_01183	379
NLANBGKA_01184	147
NLANBGKA_01185	655
NLANBGKA_01186	746
NLANBGKA_01187	29
NLANBGKA_01188	156
NLANBGKA_01189	42
NLANBGKA_01190	75
NLANBGKA_01191	150
NLANBGKA_01192	31
NLANBGKA_01194	146
NLANBGKA_01195	84
NLANBGKA_01196	1
NLANBGKA_01197	344
NLANBGKA_01198	56
NLANBGKA_01199	4
NLANBGKA_01200	66
NLANBGKA_01201	58
NLANBGKA_01202	466
NLANBGKA_01203	16
NLANBGKA_01204	51
NLANBGKA_01205	99
NLANBGKA_01206	24
NLANBGKA_01207	0
NLANBGKA_01208	0
NLANBGKA_01209	0
NLANBGKA_01210	0
NLANBGKA_01211	1
NLANBGKA_01212	11916
NLANBGKA_01214	1
NLANBGKA_01215	0
NLANBGKA_01216	0
NLANBGKA_01217	2043
NLANBGKA_01218	0
NLANBGKA_01219	2
NLANBGKA_01220	393
NLANBGKA_01221	4
NLANBGKA_01222	7
NLANBGKA_01223	0
NLANBGKA_01224	18
NLANBGKA_01225	6
NLANBGKA_01226	13
NLANBGKA_01227	27
NLANBGKA_01228	3
NLANBGKA_01229	0
NLANBGKA_01230	69
NLANBGKA_01231	153
NLANBGKA_01232	31
NLANBGKA_01233	13
NLANBGKA_01234	14
NLANBGKA_01235	42
NLANBGKA_01236	4
NLANBGKA_01237	2
NLANBGKA_01238	1
NLANBGKA_01239	0
NLANBGKA_01240	2
NLANBGKA_01241	1
NLANBGKA_01242	0
NLANBGKA_01243	142
NLANBGKA_01244	69
NLANBGKA_01245	815
NLANBGKA_01246	102
NLANBGKA_01247	89
NLANBGKA_01248	242
NLANBGKA_01249	32
NLANBGKA_01250	15
NLANBGKA_01251	42
NLANBGKA_01252	88
NLANBGKA_01253	88
NLANBGKA_01254	106
NLANBGKA_01255	1
NLANBGKA_01256	178
NLANBGKA_01257	0
NLANBGKA_01258	4
NLANBGKA_01259	7
NLANBGKA_01260	128
NLANBGKA_01261	17
NLANBGKA_01262	0
NLANBGKA_01263	41
NLANBGKA_01264	55
NLANBGKA_01265	62
NLANBGKA_01266	8
NLANBGKA_01267	194
NLANBGKA_01268	33
NLANBGKA_01269	2263
NLANBGKA_01270	167
NLANBGKA_01271	655
NLANBGKA_01272	462
NLANBGKA_01273	1388
NLANBGKA_01274	557
NLANBGKA_01275	328
NLANBGKA_01276	3
NLANBGKA_01277	115
NLANBGKA_01278	120
NLANBGKA_01279	86
NLANBGKA_01280	2
NLANBGKA_01281	79
NLANBGKA_01282	27
NLANBGKA_01283	1
NLANBGKA_01284	2
NLANBGKA_01285	5
NLANBGKA_01286	0
NLANBGKA_01287	15
NLANBGKA_01288	11
NLANBGKA_01289	23
NLANBGKA_01290	228
NLANBGKA_01291	730
NLANBGKA_01301	38
NLANBGKA_01302	35
NLANBGKA_01303	5
NLANBGKA_01304	60
NLANBGKA_01305	21
NLANBGKA_01306	0
NLANBGKA_01307	320
NLANBGKA_01308	290
NLANBGKA_01309	443
NLANBGKA_01310	123
NLANBGKA_01311	138
NLANBGKA_01312	60
NLANBGKA_01313	58
NLANBGKA_01314	1
NLANBGKA_01315	0
NLANBGKA_01316	24
NLANBGKA_01317	8
NLANBGKA_01318	17
NLANBGKA_01319	9
NLANBGKA_01320	1
NLANBGKA_01321	0
NLANBGKA_01322	0
NLANBGKA_01323	505
NLANBGKA_01324	216
NLANBGKA_01325	51
NLANBGKA_01326	124
NLANBGKA_01327	9
NLANBGKA_01328	69
NLANBGKA_01329	113
NLANBGKA_01330	0
NLANBGKA_01331	74
NLANBGKA_01332	164
NLANBGKA_01333	34
NLANBGKA_01334	35
NLANBGKA_01335	88
NLANBGKA_01336	28
NLANBGKA_01337	276
NLANBGKA_01338	53
NLANBGKA_01339	107
NLANBGKA_01340	393
NLANBGKA_01341	69
NLANBGKA_01342	16
NLANBGKA_01343	41
NLANBGKA_01344	247
NLANBGKA_01345	35
NLANBGKA_01346	3
NLANBGKA_01347	9
NLANBGKA_01348	59
NLANBGKA_01349	59
NLANBGKA_01350	2413
NLANBGKA_01351	317
NLANBGKA_01352	96
NLANBGKA_01353	23
NLANBGKA_01354	117
NLANBGKA_01355	25
NLANBGKA_01356	514
NLANBGKA_01357	70
NLANBGKA_01358	62
NLANBGKA_01359	25
NLANBGKA_01360	72
NLANBGKA_01361	36
NLANBGKA_01362	62
NLANBGKA_01363	64
NLANBGKA_01364	86
NLANBGKA_01365	137
NLANBGKA_01366	161
NLANBGKA_01367	924
NLANBGKA_01368	348
NLANBGKA_01369	391
NLANBGKA_01370	2
NLANBGKA_01371	25
NLANBGKA_01372	16
NLANBGKA_01373	7
NLANBGKA_01374	202
NLANBGKA_01375	441
NLANBGKA_01376	25
NLANBGKA_01377	83
NLANBGKA_01378	107
NLANBGKA_01379	101
NLANBGKA_01380	94
NLANBGKA_01381	6
NLANBGKA_01385	25
NLANBGKA_01386	14
NLANBGKA_01387	1578
NLANBGKA_01388	279
NLANBGKA_01389	67
NLANBGKA_01390	92
NLANBGKA_01391	139
NLANBGKA_01392	11
NLANBGKA_01393	23
NLANBGKA_01394	368
NLANBGKA_01395	153
NLANBGKA_01396	208
NLANBGKA_01397	51
NLANBGKA_01398	199
NLANBGKA_01399	0
NLANBGKA_01400	2
NLANBGKA_01401	10
NLANBGKA_01402	6
NLANBGKA_01403	6
NLANBGKA_01404	22
NLANBGKA_01405	128
NLANBGKA_01406	48
NLANBGKA_01407	10
NLANBGKA_01408	51
NLANBGKA_01409	570
NLANBGKA_01410	43
NLANBGKA_01411	136
NLANBGKA_01412	6
NLANBGKA_01413	33
NLANBGKA_01414	349
NLANBGKA_01415	0
NLANBGKA_01416	3819
NLANBGKA_01417	4
NLANBGKA_01418	1
NLANBGKA_01419	6
NLANBGKA_01420	59
NLANBGKA_01421	4
NLANBGKA_01422	1
NLANBGKA_01423	0
NLANBGKA_01424	12
NLANBGKA_01425	2
NLANBGKA_01426	214
NLANBGKA_01427	236
NLANBGKA_01428	318
NLANBGKA_01429	117
NLANBGKA_01430	102
NLANBGKA_01431	154
NLANBGKA_01432	97
NLANBGKA_01433	128
NLANBGKA_01434	202
NLANBGKA_01435	115
NLANBGKA_01436	5
NLANBGKA_01437	1185
NLANBGKA_01438	14
NLANBGKA_01439	68
NLANBGKA_01440	16
NLANBGKA_01441	22
NLANBGKA_01442	70
NLANBGKA_01443	188
NLANBGKA_01444	168
NLANBGKA_01445	88
NLANBGKA_01446	276
NLANBGKA_01447	94
NLANBGKA_01448	319
NLANBGKA_01449	75
NLANBGKA_01450	41
NLANBGKA_01451	35
NLANBGKA_01452	64
NLANBGKA_01453	1
NLANBGKA_01454	1
NLANBGKA_01455	205
NLANBGKA_01456	95
NLANBGKA_01457	397
NLANBGKA_01458	171
NLANBGKA_01459	95
NLANBGKA_01460	95
NLANBGKA_01461	38
NLANBGKA_01462	964
NLANBGKA_01463	102
NLANBGKA_01464	12
NLANBGKA_01465	266
NLANBGKA_01466	0
NLANBGKA_01467	67
NLANBGKA_01468	2
NLANBGKA_01469	0
NLANBGKA_01470	0
NLANBGKA_01471	1
NLANBGKA_01472	0
NLANBGKA_01473	1
NLANBGKA_01474	13
NLANBGKA_01475	19
NLANBGKA_01476	16
NLANBGKA_01477	32
NLANBGKA_01478	131
NLANBGKA_01479	168
NLANBGKA_01480	0
NLANBGKA_01481	128
NLANBGKA_01482	50
NLANBGKA_01483	127
NLANBGKA_01484	200
NLANBGKA_01485	103
NLANBGKA_01486	109
NLANBGKA_01487	460
NLANBGKA_01488	318
NLANBGKA_01489	51
NLANBGKA_01490	1
NLANBGKA_01491	128
NLANBGKA_01492	0
NLANBGKA_01493	1
NLANBGKA_01494	820
NLANBGKA_01495	132
NLANBGKA_01496	466
NLANBGKA_01497	0
NLANBGKA_01498	78
NLANBGKA_01499	0
NLANBGKA_01500	195
NLANBGKA_01501	311
NLANBGKA_01502	13
NLANBGKA_01503	5
NLANBGKA_01504	295
NLANBGKA_01505	236
NLANBGKA_01506	1229
NLANBGKA_01507	568
NLANBGKA_01508	255
NLANBGKA_01509	156
NLANBGKA_01510	4
NLANBGKA_01511	182
NLANBGKA_01512	288
NLANBGKA_01513	2522
NLANBGKA_01514	85
NLANBGKA_01515	193
NLANBGKA_01516	341
NLANBGKA_01517	0
NLANBGKA_01518	3
NLANBGKA_01519	0
NLANBGKA_01520	0
NLANBGKA_01521	798
NLANBGKA_01522	2
NLANBGKA_01523	0
NLANBGKA_01524	1
NLANBGKA_01525	2
NLANBGKA_01526	17
NLANBGKA_01527	37
NLANBGKA_01528	11
NLANBGKA_01529	311
NLANBGKA_01530	13
NLANBGKA_01531	1
NLANBGKA_01532	0
NLANBGKA_01533	1
NLANBGKA_01534	10
NLANBGKA_01535	14
NLANBGKA_01536	2
NLANBGKA_01537	0
NLANBGKA_01538	1
NLANBGKA_01539	6
NLANBGKA_01540	40
NLANBGKA_01541	26
NLANBGKA_01542	280
NLANBGKA_01543	7
NLANBGKA_01544	3
NLANBGKA_01545	15
NLANBGKA_01546	1
NLANBGKA_01547	0
NLANBGKA_01548	6
NLANBGKA_01549	5
NLANBGKA_01550	0
NLANBGKA_01551	0
NLANBGKA_01552	0
NLANBGKA_01553	118
NLANBGKA_01554	96
NLANBGKA_01555	29
NLANBGKA_01556	2
NLANBGKA_01557	0
NLANBGKA_01558	7
NLANBGKA_01559	830
NLANBGKA_01560	19
NLANBGKA_01561	54
NLANBGKA_01562	48
NLANBGKA_01563	5
NLANBGKA_01564	22
NLANBGKA_01565	138
NLANBGKA_01566	4
NLANBGKA_01567	40
NLANBGKA_01568	27
NLANBGKA_01569	71
NLANBGKA_01570	3
NLANBGKA_01571	57
NLANBGKA_01572	93
NLANBGKA_01573	124
NLANBGKA_01574	3
NLANBGKA_01575	0
NLANBGKA_01576	222
NLANBGKA_01577	100
NLANBGKA_01578	23
NLANBGKA_01579	1
NLANBGKA_01580	0
NLANBGKA_01581	3
NLANBGKA_01582	1
NLANBGKA_01583	0
NLANBGKA_01584	26142
NLANBGKA_01585	2447
NLANBGKA_01586	969
NLANBGKA_01587	242
NLANBGKA_01588	155
NLANBGKA_01589	288
NLANBGKA_01590	512
NLANBGKA_01591	195
NLANBGKA_01592	226
NLANBGKA_01593	384
NLANBGKA_01595	112
NLANBGKA_01596	99
NLANBGKA_01597	293
NLANBGKA_01598	849
NLANBGKA_01599	174
NLANBGKA_01600	120
NLANBGKA_01601	35
NLANBGKA_01602	8
NLANBGKA_01603	3
NLANBGKA_01604	13
NLANBGKA_01605	105
NLANBGKA_01606	1
NLANBGKA_01607	0
NLANBGKA_01608	1
NLANBGKA_01609	3
NLANBGKA_01610	439
NLANBGKA_01611	0
NLANBGKA_01612	1
NLANBGKA_01613	1
NLANBGKA_01614	1755
NLANBGKA_01615	184
NLANBGKA_01616	142
NLANBGKA_01617	957
NLANBGKA_01618	2
NLANBGKA_01619	57
NLANBGKA_01620	145
NLANBGKA_01621	321
NLANBGKA_01622	8
NLANBGKA_01623	284
NLANBGKA_01624	15
NLANBGKA_01625	68
NLANBGKA_01626	127
NLANBGKA_01627	28
NLANBGKA_01628	1087
NLANBGKA_01629	7
NLANBGKA_01630	35
NLANBGKA_01634	140
NLANBGKA_01635	826
NLANBGKA_01636	124
NLANBGKA_01637	147
NLANBGKA_01638	2153
NLANBGKA_01639	65
NLANBGKA_01640	49
NLANBGKA_01641	130
NLANBGKA_01642	75
NLANBGKA_01643	540
NLANBGKA_01644	135
NLANBGKA_01645	146
NLANBGKA_01646	55
NLANBGKA_01647	71
NLANBGKA_01648	14
NLANBGKA_01649	1
NLANBGKA_01650	22
NLANBGKA_01651	73
NLANBGKA_01652	20
NLANBGKA_01653	406
NLANBGKA_01654	268
NLANBGKA_01655	267
NLANBGKA_01656	405
NLANBGKA_01657	61
NLANBGKA_01658	130
NLANBGKA_01659	2
NLANBGKA_01660	0
NLANBGKA_01661	32
NLANBGKA_01662	142
NLANBGKA_01663	0
NLANBGKA_01664	0
NLANBGKA_01665	0
NLANBGKA_01666	0
NLANBGKA_01667	0
NLANBGKA_01668	1
NLANBGKA_01669	6833
NLANBGKA_01670	8848
NLANBGKA_01671	81
NLANBGKA_01672	5635
NLANBGKA_01673	333
NLANBGKA_01674	0
NLANBGKA_01675	0
NLANBGKA_01676	17
NLANBGKA_01677	8
NLANBGKA_01678	47
NLANBGKA_01679	23
NLANBGKA_01680	17
NLANBGKA_01681	19
NLANBGKA_01682	28
NLANBGKA_01683	432
NLANBGKA_01684	102
NLANBGKA_01685	571
NLANBGKA_01686	317
NLANBGKA_01687	54
NLANBGKA_01688	141
NLANBGKA_01689	238
NLANBGKA_01690	7
NLANBGKA_01691	654
NLANBGKA_01692	92
NLANBGKA_01693	52
NLANBGKA_01694	299
NLANBGKA_01695	139
NLANBGKA_01696	9
NLANBGKA_01697	185
NLANBGKA_01699	1
NLANBGKA_01700	0
NLANBGKA_01701	0
NLANBGKA_01702	0
NLANBGKA_01703	28
NLANBGKA_01704	1792
NLANBGKA_01705	538
NLANBGKA_01706	132
NLANBGKA_01707	1
NLANBGKA_01708	49
NLANBGKA_01709	6
NLANBGKA_01710	1614
NLANBGKA_01711	72
NLANBGKA_01712	16
NLANBGKA_01713	420
NLANBGKA_01714	242
NLANBGKA_01715	226
NLANBGKA_01716	339
NLANBGKA_01717	337
NLANBGKA_01718	65
NLANBGKA_01719	897
NLANBGKA_01720	211
NLANBGKA_01721	367
NLANBGKA_01722	990
NLANBGKA_01723	190
NLANBGKA_01724	45
NLANBGKA_01725	66
NLANBGKA_01726	501
NLANBGKA_01727	296
NLANBGKA_01728	605
NLANBGKA_01729	47
NLANBGKA_01730	217
NLANBGKA_01731	208
NLANBGKA_01732	270
NLANBGKA_01733	320
NLANBGKA_01734	38
NLANBGKA_01735	1015
NLANBGKA_01736	1574
NLANBGKA_01737	257
NLANBGKA_01738	13
NLANBGKA_01739	5
NLANBGKA_01740	84
NLANBGKA_01741	365
NLANBGKA_01742	1559
NLANBGKA_01743	524
NLANBGKA_01744	8
NLANBGKA_01745	0
NLANBGKA_01746	0
NLANBGKA_01747	16
NLANBGKA_01748	1
NLANBGKA_01749	709
NLANBGKA_01750	43
NLANBGKA_01751	1001
NLANBGKA_01752	2123
NLANBGKA_01753	2005
NLANBGKA_01754	135
NLANBGKA_01755	56
NLANBGKA_01756	39
NLANBGKA_01757	6
NLANBGKA_01758	41
NLANBGKA_01759	171
NLANBGKA_01760	74
NLANBGKA_01761	94
NLANBGKA_01762	25
NLANBGKA_01763	14
NLANBGKA_01764	617
NLANBGKA_01765	7
NLANBGKA_01766	0
NLANBGKA_01767	27
NLANBGKA_01768	264
NLANBGKA_01769	189
NLANBGKA_01770	246
NLANBGKA_01771	0
NLANBGKA_01772	229
NLANBGKA_01773	158
NLANBGKA_01774	8
NLANBGKA_01775	3
NLANBGKA_01776	676
NLANBGKA_01777	1051
NLANBGKA_01778	29
NLANBGKA_01779	4
NLANBGKA_01780	271
NLANBGKA_01781	247
NLANBGKA_01782	281
NLANBGKA_01783	246
NLANBGKA_01784	121
NLANBGKA_01785	35
NLANBGKA_01786	30
NLANBGKA_01787	64
NLANBGKA_01788	27
NLANBGKA_01789	32
NLANBGKA_01790	9
NLANBGKA_01791	226
NLANBGKA_01792	97
NLANBGKA_01793	362
NLANBGKA_01794	241
NLANBGKA_01795	22
NLANBGKA_01796	45
NLANBGKA_01797	43
NLANBGKA_01798	209
NLANBGKA_01799	8
NLANBGKA_01800	0
NLANBGKA_01801	0
NLANBGKA_01802	411
NLANBGKA_01803	8
NLANBGKA_01804	48
NLANBGKA_01805	410
NLANBGKA_01806	471
NLANBGKA_01807	138
NLANBGKA_01808	72
NLANBGKA_01809	17
NLANBGKA_01810	90
NLANBGKA_01811	3
NLANBGKA_01812	0
NLANBGKA_01813	98
NLANBGKA_01814	375
NLANBGKA_01815	254
NLANBGKA_01816	133
NLANBGKA_01817	558
NLANBGKA_01818	9
NLANBGKA_01819	245
NLANBGKA_01820	150
NLANBGKA_01821	239
NLANBGKA_01822	295
NLANBGKA_01823	36
NLANBGKA_01824	42
NLANBGKA_01825	16
NLANBGKA_01826	232
NLANBGKA_01827	56
NLANBGKA_01828	139
NLANBGKA_01829	9
NLANBGKA_01830	729
NLANBGKA_01831	7
NLANBGKA_01832	1
NLANBGKA_01833	8
NLANBGKA_01834	202
NLANBGKA_01835	0
NLANBGKA_01836	1
NLANBGKA_01837	327
NLANBGKA_01838	797
NLANBGKA_01839	130
NLANBGKA_01840	387
NLANBGKA_01841	0
NLANBGKA_01842	0
NLANBGKA_01843	0
NLANBGKA_01844	0
NLANBGKA_01845	70
NLANBGKA_01846	39
NLANBGKA_01847	106
NLANBGKA_01848	49
NLANBGKA_01849	26
NLANBGKA_01850	358
NLANBGKA_01851	289
NLANBGKA_01852	584
NLANBGKA_01853	641
NLANBGKA_01854	8
NLANBGKA_01855	8
NLANBGKA_01856	37
NLANBGKA_01857	7
NLANBGKA_01858	13
NLANBGKA_01859	10
NLANBGKA_01860	2
NLANBGKA_01861	1
NLANBGKA_01862	2
NLANBGKA_01863	0
NLANBGKA_01864	16
NLANBGKA_01865	6
NLANBGKA_01866	14
NLANBGKA_01867	0
NLANBGKA_01868	23
NLANBGKA_01869	2531
NLANBGKA_01870	3277
NLANBGKA_01871	0
NLANBGKA_01872	3
NLANBGKA_01873	224
NLANBGKA_01874	33
NLANBGKA_01875	449
NLANBGKA_01876	61
NLANBGKA_01877	80
NLANBGKA_01878	66
NLANBGKA_01879	129
NLANBGKA_01880	112
NLANBGKA_01881	229
NLANBGKA_01882	159
NLANBGKA_01883	170
NLANBGKA_01884	15
NLANBGKA_01885	156
NLANBGKA_01886	56
NLANBGKA_01887	62
NLANBGKA_01888	3
NLANBGKA_01889	3
NLANBGKA_01890	0
NLANBGKA_01891	39
NLANBGKA_01892	136
NLANBGKA_01893	4
NLANBGKA_01894	10
NLANBGKA_01895	15
NLANBGKA_01896	82
NLANBGKA_01897	165
NLANBGKA_01898	59
NLANBGKA_01899	11
NLANBGKA_01900	79
NLANBGKA_01901	12
NLANBGKA_01902	11
NLANBGKA_01903	0
NLANBGKA_01904	11
NLANBGKA_01905	31
NLANBGKA_01906	99
NLANBGKA_01907	5
NLANBGKA_01908	24
NLANBGKA_01909	26
NLANBGKA_01910	4
