ID	sample_5B
NLANBGKA_01088	0
NLANBGKA_01089	2
NLANBGKA_01090	42
NLANBGKA_01091	107
NLANBGKA_01092	53
NLANBGKA_01093	41
NLANBGKA_01094	343
NLANBGKA_01095	44
NLANBGKA_01096	7
NLANBGKA_01097	28
NLANBGKA_01098	844
NLANBGKA_01099	58
NLANBGKA_01100	71
NLANBGKA_01101	559
NLANBGKA_01102	415
NLANBGKA_01104	1
NLANBGKA_01105	0
NLANBGKA_01106	0
NLANBGKA_01107	44
NLANBGKA_01108	41
NLANBGKA_01109	56
NLANBGKA_01110	44
NLANBGKA_01111	15
NLANBGKA_01112	0
NLANBGKA_01113	15
NLANBGKA_01114	24
NLANBGKA_01115	47
NLANBGKA_01116	19
NLANBGKA_01117	10
NLANBGKA_01118	18
NLANBGKA_01119	43
NLANBGKA_01120	44
NLANBGKA_01121	0
NLANBGKA_01122	190
NLANBGKA_01123	46
NLANBGKA_01124	28
NLANBGKA_01125	94
NLANBGKA_01126	235
NLANBGKA_01127	20
NLANBGKA_01128	5
NLANBGKA_01129	6
NLANBGKA_01130	8
NLANBGKA_01131	23
NLANBGKA_01132	153
NLANBGKA_01133	110
NLANBGKA_01134	79
NLANBGKA_01135	0
NLANBGKA_01136	2
NLANBGKA_01137	5
NLANBGKA_01138	101
NLANBGKA_01139	314
NLANBGKA_01140	9
NLANBGKA_01141	0
NLANBGKA_01142	3
NLANBGKA_01143	164
NLANBGKA_01144	25
NLANBGKA_01145	98
NLANBGKA_01146	52
NLANBGKA_01147	152
NLANBGKA_01148	89
NLANBGKA_01149	42
NLANBGKA_01150	81
NLANBGKA_01151	76
NLANBGKA_01152	73
NLANBGKA_01153	26
NLANBGKA_01154	65
NLANBGKA_01155	91
NLANBGKA_01156	195
NLANBGKA_01157	11
NLANBGKA_01158	6
NLANBGKA_01159	51
NLANBGKA_01160	525
NLANBGKA_01161	21
NLANBGKA_01162	17
NLANBGKA_01163	57
NLANBGKA_01164	65
NLANBGKA_01165	67
NLANBGKA_01166	57
NLANBGKA_01167	122
NLANBGKA_01168	190
NLANBGKA_01169	162
NLANBGKA_01170	118
NLANBGKA_01171	183
NLANBGKA_01172	9
NLANBGKA_01173	3
NLANBGKA_01174	134
NLANBGKA_01175	2
NLANBGKA_01176	96
NLANBGKA_01177	132
NLANBGKA_01178	13
NLANBGKA_01179	18
NLANBGKA_01180	109
NLANBGKA_01181	127
NLANBGKA_01182	170
NLANBGKA_01183	185
NLANBGKA_01184	54
NLANBGKA_01185	372
NLANBGKA_01186	366
NLANBGKA_01187	16
NLANBGKA_01188	58
NLANBGKA_01189	13
NLANBGKA_01190	34
NLANBGKA_01191	97
NLANBGKA_01192	77
NLANBGKA_01194	151
NLANBGKA_01195	70
NLANBGKA_01196	2
NLANBGKA_01197	157
NLANBGKA_01198	28
NLANBGKA_01199	1
NLANBGKA_01200	27
NLANBGKA_01201	26
NLANBGKA_01202	228
NLANBGKA_01203	24
NLANBGKA_01204	45
NLANBGKA_01205	95
NLANBGKA_01206	18
NLANBGKA_01207	0
NLANBGKA_01208	0
NLANBGKA_01209	1
NLANBGKA_01210	0
NLANBGKA_01211	4
NLANBGKA_01212	10576
NLANBGKA_01214	0
NLANBGKA_01215	0
NLANBGKA_01216	0
NLANBGKA_01217	527
NLANBGKA_01218	2
NLANBGKA_01219	0
NLANBGKA_01220	143
NLANBGKA_01221	2
NLANBGKA_01222	6
NLANBGKA_01223	0
NLANBGKA_01224	27
NLANBGKA_01225	5
NLANBGKA_01226	4
NLANBGKA_01227	26
NLANBGKA_01228	1
NLANBGKA_01229	1
NLANBGKA_01230	30
NLANBGKA_01231	50
NLANBGKA_01232	9
NLANBGKA_01233	6
NLANBGKA_01234	8
NLANBGKA_01235	23
NLANBGKA_01236	4
NLANBGKA_01237	2
NLANBGKA_01238	0
NLANBGKA_01239	0
NLANBGKA_01240	6
NLANBGKA_01241	1
NLANBGKA_01242	0
NLANBGKA_01243	70
NLANBGKA_01244	40
NLANBGKA_01245	468
NLANBGKA_01246	89
NLANBGKA_01247	49
NLANBGKA_01248	123
NLANBGKA_01249	8
NLANBGKA_01250	2
NLANBGKA_01251	23
NLANBGKA_01252	68
NLANBGKA_01253	47
NLANBGKA_01254	40
NLANBGKA_01255	1
NLANBGKA_01256	89
NLANBGKA_01257	0
NLANBGKA_01258	5
NLANBGKA_01259	7
NLANBGKA_01260	56
NLANBGKA_01261	9
NLANBGKA_01262	0
NLANBGKA_01263	32
NLANBGKA_01264	35
NLANBGKA_01265	42
NLANBGKA_01266	1
NLANBGKA_01267	98
NLANBGKA_01268	18
NLANBGKA_01269	1289
NLANBGKA_01270	77
NLANBGKA_01271	326
NLANBGKA_01272	227
NLANBGKA_01273	693
NLANBGKA_01274	304
NLANBGKA_01275	148
NLANBGKA_01276	2
NLANBGKA_01277	89
NLANBGKA_01278	73
NLANBGKA_01279	34
NLANBGKA_01280	2
NLANBGKA_01281	42
NLANBGKA_01282	11
NLANBGKA_01283	0
NLANBGKA_01284	2
NLANBGKA_01285	2
NLANBGKA_01286	0
NLANBGKA_01287	13
NLANBGKA_01288	12
NLANBGKA_01289	5
NLANBGKA_01290	167
NLANBGKA_01291	287
NLANBGKA_01301	33
NLANBGKA_01302	21
NLANBGKA_01303	11
NLANBGKA_01304	48
NLANBGKA_01305	5
NLANBGKA_01306	0
NLANBGKA_01307	229
NLANBGKA_01308	140
NLANBGKA_01309	214
NLANBGKA_01310	78
NLANBGKA_01311	72
NLANBGKA_01312	45
NLANBGKA_01313	54
NLANBGKA_01314	0
NLANBGKA_01315	0
NLANBGKA_01316	22
NLANBGKA_01317	4
NLANBGKA_01318	11
NLANBGKA_01319	4
NLANBGKA_01320	0
NLANBGKA_01321	0
NLANBGKA_01322	0
NLANBGKA_01323	376
NLANBGKA_01324	127
NLANBGKA_01325	39
NLANBGKA_01326	74
NLANBGKA_01327	0
NLANBGKA_01328	41
NLANBGKA_01329	82
NLANBGKA_01330	0
NLANBGKA_01331	30
NLANBGKA_01332	102
NLANBGKA_01333	30
NLANBGKA_01334	25
NLANBGKA_01335	54
NLANBGKA_01336	24
NLANBGKA_01337	412
NLANBGKA_01338	59
NLANBGKA_01339	51
NLANBGKA_01340	138
NLANBGKA_01341	25
NLANBGKA_01342	6
NLANBGKA_01343	18
NLANBGKA_01344	145
NLANBGKA_01345	21
NLANBGKA_01346	3
NLANBGKA_01347	14
NLANBGKA_01348	28
NLANBGKA_01349	45
NLANBGKA_01350	2189
NLANBGKA_01351	151
NLANBGKA_01352	56
NLANBGKA_01353	8
NLANBGKA_01354	67
NLANBGKA_01355	20
NLANBGKA_01356	383
NLANBGKA_01357	38
NLANBGKA_01358	23
NLANBGKA_01359	9
NLANBGKA_01360	33
NLANBGKA_01361	25
NLANBGKA_01362	20
NLANBGKA_01363	52
NLANBGKA_01364	72
NLANBGKA_01365	90
NLANBGKA_01366	83
NLANBGKA_01367	347
NLANBGKA_01368	158
NLANBGKA_01369	149
NLANBGKA_01370	1
NLANBGKA_01371	14
NLANBGKA_01372	13
NLANBGKA_01373	8
NLANBGKA_01374	151
NLANBGKA_01375	285
NLANBGKA_01376	33
NLANBGKA_01377	34
NLANBGKA_01378	72
NLANBGKA_01379	51
NLANBGKA_01380	41
NLANBGKA_01381	3
NLANBGKA_01385	14
NLANBGKA_01386	4
NLANBGKA_01387	1066
NLANBGKA_01388	257
NLANBGKA_01389	66
NLANBGKA_01390	51
NLANBGKA_01391	68
NLANBGKA_01392	7
NLANBGKA_01393	15
NLANBGKA_01394	180
NLANBGKA_01395	74
NLANBGKA_01396	105
NLANBGKA_01397	21
NLANBGKA_01398	137
NLANBGKA_01399	0
NLANBGKA_01400	0
NLANBGKA_01401	4
NLANBGKA_01402	3
NLANBGKA_01403	2
NLANBGKA_01404	16
NLANBGKA_01405	76
NLANBGKA_01406	18
NLANBGKA_01407	6
NLANBGKA_01408	21
NLANBGKA_01409	329
NLANBGKA_01410	16
NLANBGKA_01411	50
NLANBGKA_01412	1
NLANBGKA_01413	19
NLANBGKA_01414	211
NLANBGKA_01415	0
NLANBGKA_01416	3340
NLANBGKA_01417	1
NLANBGKA_01418	0
NLANBGKA_01419	0
NLANBGKA_01420	41
NLANBGKA_01421	1
NLANBGKA_01422	0
NLANBGKA_01423	2
NLANBGKA_01424	5
NLANBGKA_01425	0
NLANBGKA_01426	134
NLANBGKA_01427	168
NLANBGKA_01428	166
NLANBGKA_01429	78
NLANBGKA_01430	69
NLANBGKA_01431	96
NLANBGKA_01432	51
NLANBGKA_01433	68
NLANBGKA_01434	72
NLANBGKA_01435	40
NLANBGKA_01436	2
NLANBGKA_01437	694
NLANBGKA_01438	14
NLANBGKA_01439	35
NLANBGKA_01440	2
NLANBGKA_01441	17
NLANBGKA_01442	68
NLANBGKA_01443	119
NLANBGKA_01444	112
NLANBGKA_01445	54
NLANBGKA_01446	213
NLANBGKA_01447	74
NLANBGKA_01448	268
NLANBGKA_01449	95
NLANBGKA_01450	30
NLANBGKA_01451	37
NLANBGKA_01452	55
NLANBGKA_01453	4
NLANBGKA_01454	1
NLANBGKA_01455	99
NLANBGKA_01456	64
NLANBGKA_01457	214
NLANBGKA_01458	93
NLANBGKA_01459	51
NLANBGKA_01460	37
NLANBGKA_01461	17
NLANBGKA_01462	558
NLANBGKA_01463	82
NLANBGKA_01464	7
NLANBGKA_01465	173
NLANBGKA_01466	1
NLANBGKA_01467	28
NLANBGKA_01468	0
NLANBGKA_01469	1
NLANBGKA_01470	3
NLANBGKA_01471	0
NLANBGKA_01472	2
NLANBGKA_01473	0
NLANBGKA_01474	11
NLANBGKA_01475	14
NLANBGKA_01476	15
NLANBGKA_01477	17
NLANBGKA_01478	109
NLANBGKA_01479	55
NLANBGKA_01480	0
NLANBGKA_01481	51
NLANBGKA_01482	29
NLANBGKA_01483	50
NLANBGKA_01484	75
NLANBGKA_01485	37
NLANBGKA_01486	53
NLANBGKA_01487	200
NLANBGKA_01488	258
NLANBGKA_01489	43
NLANBGKA_01490	0
NLANBGKA_01491	77
NLANBGKA_01492	0
NLANBGKA_01493	0
NLANBGKA_01494	378
NLANBGKA_01495	73
NLANBGKA_01496	228
NLANBGKA_01497	2
NLANBGKA_01498	69
NLANBGKA_01499	1
NLANBGKA_01500	100
NLANBGKA_01501	201
NLANBGKA_01502	9
NLANBGKA_01503	4
NLANBGKA_01504	136
NLANBGKA_01505	129
NLANBGKA_01506	480
NLANBGKA_01507	393
NLANBGKA_01508	178
NLANBGKA_01509	110
NLANBGKA_01510	2
NLANBGKA_01511	86
NLANBGKA_01512	132
NLANBGKA_01513	1836
NLANBGKA_01514	38
NLANBGKA_01515	131
NLANBGKA_01516	182
NLANBGKA_01517	0
NLANBGKA_01518	3
NLANBGKA_01519	0
NLANBGKA_01520	0
NLANBGKA_01521	518
NLANBGKA_01522	1
NLANBGKA_01523	2
NLANBGKA_01524	5
NLANBGKA_01525	1
NLANBGKA_01526	14
NLANBGKA_01527	28
NLANBGKA_01528	7
NLANBGKA_01529	202
NLANBGKA_01530	7
NLANBGKA_01531	0
NLANBGKA_01532	2
NLANBGKA_01533	0
NLANBGKA_01534	11
NLANBGKA_01535	5
NLANBGKA_01536	0
NLANBGKA_01537	0
NLANBGKA_01538	0
NLANBGKA_01539	6
NLANBGKA_01540	7
NLANBGKA_01541	9
NLANBGKA_01542	146
NLANBGKA_01543	0
NLANBGKA_01544	7
NLANBGKA_01545	22
NLANBGKA_01546	1
NLANBGKA_01547	0
NLANBGKA_01548	10
NLANBGKA_01549	1
NLANBGKA_01550	0
NLANBGKA_01551	1
NLANBGKA_01552	0
NLANBGKA_01553	83
NLANBGKA_01554	63
NLANBGKA_01555	15
NLANBGKA_01556	0
NLANBGKA_01557	0
NLANBGKA_01558	4
NLANBGKA_01559	370
NLANBGKA_01560	136
NLANBGKA_01561	172
NLANBGKA_01562	32
NLANBGKA_01563	1
NLANBGKA_01564	10
NLANBGKA_01565	53
NLANBGKA_01566	0
NLANBGKA_01567	26
NLANBGKA_01568	11
NLANBGKA_01569	29
NLANBGKA_01570	1
NLANBGKA_01571	20
NLANBGKA_01572	788
NLANBGKA_01573	382
NLANBGKA_01574	23
NLANBGKA_01575	1
NLANBGKA_01576	61
NLANBGKA_01577	49
NLANBGKA_01578	4
NLANBGKA_01579	1
NLANBGKA_01580	0
NLANBGKA_01581	1
NLANBGKA_01582	0
NLANBGKA_01583	0
NLANBGKA_01584	17756
NLANBGKA_01585	1484
NLANBGKA_01586	654
NLANBGKA_01587	219
NLANBGKA_01588	102
NLANBGKA_01589	135
NLANBGKA_01590	172
NLANBGKA_01591	54
NLANBGKA_01592	128
NLANBGKA_01593	197
NLANBGKA_01595	65
NLANBGKA_01596	38
NLANBGKA_01597	162
NLANBGKA_01598	476
NLANBGKA_01599	91
NLANBGKA_01600	93
NLANBGKA_01601	14
NLANBGKA_01602	1
NLANBGKA_01603	2
NLANBGKA_01604	13
NLANBGKA_01605	89
NLANBGKA_01606	0
NLANBGKA_01607	0
NLANBGKA_01608	1
NLANBGKA_01609	2
NLANBGKA_01610	277
NLANBGKA_01611	0
NLANBGKA_01612	1
NLANBGKA_01613	2
NLANBGKA_01614	793
NLANBGKA_01615	78
NLANBGKA_01616	48
NLANBGKA_01617	467
NLANBGKA_01618	1
NLANBGKA_01619	28
NLANBGKA_01620	87
NLANBGKA_01621	162
NLANBGKA_01622	7
NLANBGKA_01623	164
NLANBGKA_01624	10
NLANBGKA_01625	51
NLANBGKA_01626	94
NLANBGKA_01627	43
NLANBGKA_01628	795
NLANBGKA_01629	6
NLANBGKA_01630	28
NLANBGKA_01634	75
NLANBGKA_01635	413
NLANBGKA_01636	60
NLANBGKA_01637	103
NLANBGKA_01638	1339
NLANBGKA_01639	86
NLANBGKA_01640	74
NLANBGKA_01641	60
NLANBGKA_01642	24
NLANBGKA_01643	282
NLANBGKA_01644	35
NLANBGKA_01645	58
NLANBGKA_01646	15
NLANBGKA_01647	22
NLANBGKA_01648	10
NLANBGKA_01649	0
NLANBGKA_01650	8
NLANBGKA_01651	106
NLANBGKA_01652	11
NLANBGKA_01653	314
NLANBGKA_01654	123
NLANBGKA_01655	117
NLANBGKA_01656	168
NLANBGKA_01657	19
NLANBGKA_01658	112
NLANBGKA_01659	1
NLANBGKA_01660	0
NLANBGKA_01661	11
NLANBGKA_01662	53
NLANBGKA_01663	0
NLANBGKA_01664	2
NLANBGKA_01665	0
NLANBGKA_01666	0
NLANBGKA_01667	0
NLANBGKA_01668	0
NLANBGKA_01669	3576
NLANBGKA_01670	4241
NLANBGKA_01671	34
NLANBGKA_01672	2505
NLANBGKA_01673	166
NLANBGKA_01674	1
NLANBGKA_01675	0
NLANBGKA_01676	3
NLANBGKA_01677	9
NLANBGKA_01678	31
NLANBGKA_01679	22
NLANBGKA_01680	3
NLANBGKA_01681	10
NLANBGKA_01682	3
NLANBGKA_01683	197
NLANBGKA_01684	68
NLANBGKA_01685	325
NLANBGKA_01686	186
NLANBGKA_01687	20
NLANBGKA_01688	56
NLANBGKA_01689	124
NLANBGKA_01690	4
NLANBGKA_01691	359
NLANBGKA_01692	64
NLANBGKA_01693	27
NLANBGKA_01694	230
NLANBGKA_01695	107
NLANBGKA_01696	17
NLANBGKA_01697	109
NLANBGKA_01699	0
NLANBGKA_01700	0
NLANBGKA_01701	0
NLANBGKA_01702	0
NLANBGKA_01703	30
NLANBGKA_01704	1093
NLANBGKA_01705	289
NLANBGKA_01706	74
NLANBGKA_01707	3
NLANBGKA_01708	33
NLANBGKA_01709	6
NLANBGKA_01710	1014
NLANBGKA_01711	46
NLANBGKA_01712	6
NLANBGKA_01713	200
NLANBGKA_01714	87
NLANBGKA_01715	162
NLANBGKA_01716	269
NLANBGKA_01717	224
NLANBGKA_01718	47
NLANBGKA_01719	639
NLANBGKA_01720	136
NLANBGKA_01721	209
NLANBGKA_01722	736
NLANBGKA_01723	121
NLANBGKA_01724	38
NLANBGKA_01725	75
NLANBGKA_01726	364
NLANBGKA_01727	200
NLANBGKA_01728	405
NLANBGKA_01729	48
NLANBGKA_01730	133
NLANBGKA_01731	163
NLANBGKA_01732	226
NLANBGKA_01733	283
NLANBGKA_01734	27
NLANBGKA_01735	724
NLANBGKA_01736	1262
NLANBGKA_01737	125
NLANBGKA_01738	5
NLANBGKA_01739	3
NLANBGKA_01740	68
NLANBGKA_01741	280
NLANBGKA_01742	1351
NLANBGKA_01743	496
NLANBGKA_01744	3
NLANBGKA_01745	0
NLANBGKA_01746	1
NLANBGKA_01747	5
NLANBGKA_01748	0
NLANBGKA_01749	453
NLANBGKA_01750	39
NLANBGKA_01751	398
NLANBGKA_01752	862
NLANBGKA_01753	997
NLANBGKA_01754	44
NLANBGKA_01755	29
NLANBGKA_01756	30
NLANBGKA_01757	4
NLANBGKA_01758	23
NLANBGKA_01759	117
NLANBGKA_01760	40
NLANBGKA_01761	69
NLANBGKA_01762	18
NLANBGKA_01763	10
NLANBGKA_01764	440
NLANBGKA_01765	8
NLANBGKA_01766	0
NLANBGKA_01767	15
NLANBGKA_01768	73
NLANBGKA_01769	110
NLANBGKA_01770	154
NLANBGKA_01771	6
NLANBGKA_01772	69
NLANBGKA_01773	25
NLANBGKA_01774	3
NLANBGKA_01775	0
NLANBGKA_01776	350
NLANBGKA_01777	670
NLANBGKA_01778	8
NLANBGKA_01779	1
NLANBGKA_01780	183
NLANBGKA_01781	143
NLANBGKA_01782	140
NLANBGKA_01783	141
NLANBGKA_01784	50
NLANBGKA_01785	35
NLANBGKA_01786	30
NLANBGKA_01787	115
NLANBGKA_01788	14
NLANBGKA_01789	9
NLANBGKA_01790	1
NLANBGKA_01791	206
NLANBGKA_01792	55
NLANBGKA_01793	206
NLANBGKA_01794	140
NLANBGKA_01795	7
NLANBGKA_01796	21
NLANBGKA_01797	33
NLANBGKA_01798	115
NLANBGKA_01799	4
NLANBGKA_01800	0
NLANBGKA_01801	0
NLANBGKA_01802	201
NLANBGKA_01803	9
NLANBGKA_01804	29
NLANBGKA_01805	212
NLANBGKA_01806	295
NLANBGKA_01807	82
NLANBGKA_01808	43
NLANBGKA_01809	14
NLANBGKA_01810	69
NLANBGKA_01811	0
NLANBGKA_01812	0
NLANBGKA_01813	40
NLANBGKA_01814	146
NLANBGKA_01815	107
NLANBGKA_01816	62
NLANBGKA_01817	321
NLANBGKA_01818	4
NLANBGKA_01819	117
NLANBGKA_01820	53
NLANBGKA_01821	109
NLANBGKA_01822	198
NLANBGKA_01823	15
NLANBGKA_01824	4
NLANBGKA_01825	11
NLANBGKA_01826	90
NLANBGKA_01827	40
NLANBGKA_01828	100
NLANBGKA_01829	9
NLANBGKA_01830	770
NLANBGKA_01831	8
NLANBGKA_01832	2
NLANBGKA_01833	2
NLANBGKA_01834	64
NLANBGKA_01835	2
NLANBGKA_01836	2
NLANBGKA_01837	234
NLANBGKA_01838	431
NLANBGKA_01839	53
NLANBGKA_01840	164
NLANBGKA_01841	1
NLANBGKA_01842	0
NLANBGKA_01843	0
NLANBGKA_01844	1
NLANBGKA_01845	34
NLANBGKA_01846	32
NLANBGKA_01847	62
NLANBGKA_01848	26
NLANBGKA_01849	14
NLANBGKA_01850	77
NLANBGKA_01851	73
NLANBGKA_01852	172
NLANBGKA_01853	211
NLANBGKA_01854	1
NLANBGKA_01855	3
NLANBGKA_01856	5
NLANBGKA_01857	5
NLANBGKA_01858	4
NLANBGKA_01859	1
NLANBGKA_01860	0
NLANBGKA_01861	4
NLANBGKA_01862	0
NLANBGKA_01863	3
NLANBGKA_01864	9
NLANBGKA_01865	12
NLANBGKA_01866	11
NLANBGKA_01867	0
NLANBGKA_01868	16
NLANBGKA_01869	1087
NLANBGKA_01870	1178
NLANBGKA_01871	0
NLANBGKA_01872	6
NLANBGKA_01873	123
NLANBGKA_01874	18
NLANBGKA_01875	267
NLANBGKA_01876	26
NLANBGKA_01877	38
NLANBGKA_01878	44
NLANBGKA_01879	49
NLANBGKA_01880	49
NLANBGKA_01881	100
NLANBGKA_01882	69
NLANBGKA_01883	84
NLANBGKA_01884	8
NLANBGKA_01885	115
NLANBGKA_01886	14
NLANBGKA_01887	23
NLANBGKA_01888	1
NLANBGKA_01889	6
NLANBGKA_01890	0
NLANBGKA_01891	30
NLANBGKA_01892	58
NLANBGKA_01893	5
NLANBGKA_01894	8
NLANBGKA_01895	28
NLANBGKA_01896	47
NLANBGKA_01897	115
NLANBGKA_01898	16
NLANBGKA_01899	3
NLANBGKA_01900	37
NLANBGKA_01901	13
NLANBGKA_01902	0
NLANBGKA_01903	0
NLANBGKA_01904	14
NLANBGKA_01905	20
NLANBGKA_01906	52
NLANBGKA_01907	0
NLANBGKA_01908	31
NLANBGKA_01909	9
NLANBGKA_01910	9
