Id,log2FoldChange.minusSICOvsAll
OG4754,
OG4755,
OG4756,
OG4757,
OG4758,
OG4759,1.838
OG476,-0.135
OG4760,
OG4761,
OG4762,
OG4763,
OG4764,
OG4765,0.0
OG4766,
OG4767,-3.987
OG4768,-0.866
OG4769,0.0
OG477,-0.887
OG4770,-2.24
OG4771,
OG4772,0.0
OG4773,-1.127
OG4774,
OG4775,
OG4776,
OG4777,
OG4778,
OG4779,
OG478,0.445
OG4780,
OG4781,
OG4782,-1.127
OG4783,
OG4784,-2.62
OG4785,0.0
OG4786,-1.127
OG4787,0.0
OG4788,0.0
OG4789,
OG479,0.207
OG4790,
OG4791,-1.127
OG4792,
OG4793,0.797
OG4794,-6.535
OG4795,0.0
OG4796,
OG4797,0.0
OG4798,0.0
OG4799,0.0
OG48,-7.999
OG480,0.747
OG4800,
OG4801,
OG4802,-0.48
OG4803,
OG4804,
OG4805,
OG4806,
OG4807,0.0
OG4808,0.769
OG4809,0.0
OG481,-0.18600000000000003
OG4810,
OG4811,1.334
OG4812,0.0
OG4813,-1.915
OG4814,
OG4815,
OG4816,
OG4817,
OG4818,
OG4819,
OG482,0.446
OG4820,
OG4821,
OG4822,
OG4823,
OG4824,
OG4825,
OG4826,
OG4827,
OG4828,
OG4829,
OG483,0.252
OG4830,0.0
OG4831,0.804
OG4832,-2.022
OG4833,-4.493
OG4834,-1.127
OG4835,-0.153
OG4836,0.0
OG4837,-1.127
OG4838,
OG4839,-1.127
OG484,0.5920000000000001
OG4840,
OG4841,0.0
OG4842,0.109
OG4843,0.784
OG4844,
OG4845,
OG4846,
OG4847,
OG4848,
OG4849,
OG485,-0.37799999999999995
OG4850,
OG4851,
OG4852,
OG4853,
OG4854,
OG4855,
OG4856,
OG4857,
OG4858,
OG4859,
OG486,0.95
OG4860,
OG4861,
OG4862,
OG4863,-0.867
OG4864,
OG4865,
OG4866,
OG4867,
OG4868,
OG4869,
OG487,-0.355
OG4870,
OG4871,
OG4872,
OG4873,
OG4874,
OG4875,
OG4876,
OG4877,
OG4878,0.0
OG4879,
OG488,1.213
OG4880,
OG4881,
OG4882,
OG4883,-2.015
OG4884,-1.902
OG4885,-3.0380000000000003
OG4886,-3.034
OG4887,-6.056
OG4888,-3.022
OG4889,1.492
OG489,0.335
OG4890,
OG4891,0.043
OG4892,
OG4893,
OG4894,1.618
OG4895,0.797
OG4896,0.485
OG4897,1.199
OG4898,-2.168
OG4899,0.797
OG49,-0.758
OG490,0.429
OG4900,
OG4901,
OG4902,
OG4903,
OG4904,1.629
OG4905,-0.018000000000000002
OG4906,
OG4907,
OG4908,0.797
OG4909,0.0
OG491,-0.168
OG4910,-7.0120000000000005
OG4911,-7.369
OG4912,-5.162000000000001
OG4913,-1.899
OG4914,0.275
OG4915,-3.157
OG4916,1.564
OG4917,-1.936
OG4918,-1.072
OG4919,0.0
OG492,0.16699999999999998
OG4920,
OG4921,-2.031
OG4922,0.326
OG4923,-0.28600000000000003
OG4924,-0.419
OG4925,-3.552
OG4926,
OG4927,0.0
OG4928,-0.772
OG4929,-1.062
OG493,0.377
OG4930,0.39799999999999996
OG4931,0.0
OG4932,-2.031
OG4933,-1.868
OG4934,1.0659999999999998
OG4935,0.038
OG4936,0.611
OG4937,-5.071000000000001
OG4938,
OG4939,2.031
OG494,0.353
OG4940,0.03
OG4941,-0.049
OG4942,
OG4943,
OG4944,0.368
OG4945,-1.5830000000000002
OG4946,-1.0590000000000002
OG4947,1.05
OG4948,-1.127
OG4949,-0.511
OG495,0.163
OG4950,-0.6890000000000001
OG4951,-0.201
OG4952,-0.037000000000000005
OG4953,-0.556
OG4954,
OG4955,-1.5030000000000001
OG4956,-0.517
OG4957,-2.6210000000000004
OG4958,-0.37200000000000005
OG4959,-0.738
OG496,0.252
OG4960,-0.955
OG4961,-0.8370000000000001
OG4962,0.026000000000000002
OG4963,-0.307
OG4964,-0.184
OG4965,-0.062
OG4966,-0.046
OG4967,-0.42700000000000005
OG4968,-0.45299999999999996
OG4969,-0.158
OG497,0.187
OG4970,0.021
OG4971,-0.218
OG4972,-0.419
OG4973,-0.45399999999999996
OG4974,-0.03
OG4975,-0.225
OG4976,0.237
OG4977,-0.267
OG4978,-0.359
OG4979,-0.547
OG498,-0.196
OG4980,-0.838
OG4981,-0.799
OG4982,-1.7690000000000001
OG4983,-1.127
OG4984,-2.046
OG4985,-0.165
OG4986,-2.745
OG4987,-0.581
OG4988,-0.992
OG4989,0.95
OG499,-0.08900000000000001
OG4990,0.145
OG4991,-1.073
OG4992,0.7759999999999999
OG4993,0.307
OG4994,-0.381
OG4995,-0.107
OG4996,-0.514
OG4997,0.04
OG4998,-0.366
OG4999,-0.066
OG5,
OG50,-0.498
OG500,-0.128
OG5000,-0.48100000000000004
OG5001,-0.349
OG5002,-0.489
OG5003,-0.635
OG5004,-0.192
OG5005,-0.506
OG5006,-0.527
OG5007,-0.757
OG5008,-0.113
OG5009,-1.127
OG501,0.7879999999999999
OG5010,1.25
OG5011,0.0
OG5012,-0.565
OG5013,-0.228
OG5014,
OG5015,-0.05
OG5016,-0.82
OG5017,-0.444
OG5018,0.0
OG5019,-0.593
OG502,0.27
OG5020,-0.255
OG5021,-0.867
OG5022,-0.105
OG5023,-0.209
OG5024,-0.18899999999999997
OG5025,-0.5660000000000001
OG5026,-0.415
OG5027,-0.36700000000000005
OG5028,-0.172
OG5029,-0.5920000000000001
OG503,0.001
OG5030,-0.626
OG5031,0.397
OG5032,-0.27699999999999997
OG5033,-0.5770000000000001
OG5034,0.19699999999999998
OG5035,0.532
OG5036,0.6459999999999999
OG5037,0.28800000000000003
OG5038,0.258
OG5039,0.203
OG504,0.08900000000000001
OG5040,1.376
OG5041,-0.069
OG5042,0.7140000000000001
OG5043,3.0469999999999997
OG5044,1.2830000000000001
OG5045,0.24
OG5046,0.382
OG5047,0.317
OG5048,-0.10400000000000001
OG5049,0.52
OG505,-0.531
OG5050,0.345
OG5051,0.061
OG5052,-0.165
OG5053,-0.081
OG5054,-0.342
OG5055,-0.247
OG5056,-0.7559999999999999
OG5057,-0.7559999999999999
OG5058,-0.377
OG5059,-0.494
OG506,-0.6509999999999999
OG5060,-0.6629999999999999
OG5061,-0.006999999999999999
OG5062,-0.337
OG5063,0.779
OG5064,-0.537
OG5065,0.971
OG5066,0.027000000000000003
OG5067,-0.847
OG5068,-0.9179999999999999
OG5069,2.377
OG507,0.134
OG5070,1.65
OG5071,
OG5072,-2.089
OG5073,-1.905
OG5074,0.542
OG5075,-2.6639999999999997
OG5076,0.0
OG5077,0.11
OG5078,-0.303
OG5079,0.151
OG508,-0.147
OG5080,0.163
OG5081,0.426
OG5082,-0.265
OG5083,-0.784
OG5084,-0.115
OG5085,-0.408
OG5086,0.0
OG5087,-0.505
OG5088,-0.055999999999999994
OG5089,0.307
OG509,0.898
OG5090,-0.484
OG5091,-0.08800000000000001
OG5092,0.09699999999999999
OG5093,-0.2
OG5094,-0.423
OG5095,0.006
OG5096,-0.5
OG5097,-0.14300000000000002
OG5098,-0.507
OG5099,-0.602
OG51,1.431
OG510,0.6609999999999999
OG5100,0.852
OG5101,-0.703
OG5102,-0.314
OG5103,-0.7070000000000001
OG5104,-0.071
OG5105,-0.309
OG5106,0.591
OG5107,-1.205
OG5108,-0.6970000000000001
OG5109,1.4240000000000002
OG511,-0.609
OG5110,-0.33399999999999996
OG5111,-0.125
OG5112,-0.738
OG5113,1.94
OG5114,-0.938
OG5115,-0.652
OG5116,-2.195
OG5117,-0.9540000000000001
OG5118,-0.239
OG5119,-0.165
OG512,0.046
OG5120,0.06
OG5121,-2.046
OG5122,0.052000000000000005
OG5123,-0.231
OG5124,-0.659
OG5125,0.18899999999999997
OG5126,-0.623
OG5127,-0.27899999999999997
OG5128,-1.127
OG5129,-0.11
OG513,0.27899999999999997
OG5130,0.0
OG5131,-1.127
OG5132,-0.215
OG5133,0.508
OG5134,-1.3259999999999998
OG5135,0.10400000000000001
OG5136,-0.374
OG5137,-0.46399999999999997
OG5138,-2.404
OG5139,-1.127
OG514,0.794
OG5140,-1.127
OG5141,-0.8270000000000001
OG5142,-1.102
OG5143,-0.157
OG5144,-0.321
OG5145,-1.527
OG5146,-1.4809999999999999
OG5147,-0.721
OG5148,-0.436
OG5149,-0.785
OG515,-0.17600000000000002
OG5150,
OG5151,0.555
OG5152,-0.065
OG5153,-0.214
OG5154,-1.0659999999999998
OG5155,-0.42200000000000004
OG5156,-1.127
OG5157,-0.107
OG5158,-0.34700000000000003
OG5159,-1.082
OG516,0.457
OG5160,-0.517
OG5161,-1.435
OG5162,-1.176
OG5163,-0.903
OG5164,-0.635
OG5165,-1.235
OG5166,-0.852
OG5167,-0.8859999999999999
OG5168,-0.7909999999999999
OG5169,-0.929
OG517,-0.6659999999999999
OG5170,-1.2109999999999999
OG5171,-1.364
OG5172,-0.945
OG5173,-0.48100000000000004
OG5174,-0.7709999999999999
OG5175,-0.8290000000000001
OG5176,-1.0090000000000001
OG5177,-0.9520000000000001
OG5178,-0.6609999999999999
OG5179,-0.9670000000000001
OG518,0.207
OG5180,-1.093
OG5181,-0.222
OG5182,0.192
OG5183,0.0
OG5184,-0.185
OG5185,-1.041
OG5186,0.57
OG5187,0.046
OG5188,0.379
OG5189,-0.435
OG519,-0.282
OG5190,-0.7829999999999999
OG5191,-1.109
OG5192,0.183
OG5193,0.14
OG5194,-0.304
OG5195,-0.727
OG5196,-0.13699999999999998
OG5197,0.38799999999999996
OG5198,-0.023
OG5199,-1.103
OG52,
OG520,0.11699999999999999
OG5200,-0.475
OG5201,0.39799999999999996
OG5202,0.23399999999999999
OG5203,-0.958
OG5204,-1.3869999999999998
OG5205,-0.92
OG5206,-0.778
OG5207,-0.696
OG5208,-2.046
OG5209,-2.046
OG521,-0.18899999999999997
OG5210,-1.0759999999999998
OG5211,-0.625
OG5212,0.797
OG5213,-0.293
OG5214,-0.298
OG5215,-3.645
OG5216,-3.988
OG5217,0.12
OG5218,-0.261
OG5219,-0.355
OG522,-0.222
OG5220,-0.43
OG5221,0.054000000000000006
OG5222,-0.556
OG5223,-0.428
OG5224,-0.5920000000000001
OG5225,-0.213
OG5226,-0.094
OG5227,-0.11
OG5228,0.589
OG5229,-1.389
OG523,-0.142
OG5230,-1.0759999999999998
OG5231,-2.53
OG5232,
OG5233,-0.098
OG5234,0.29100000000000004
OG5235,-1.018
OG5236,0.48
OG5237,
OG5238,0.24600000000000002
OG5239,-0.618
OG524,0.078
OG5240,-7.277
OG5241,
OG5242,0.0
OG5243,
OG5244,0.0
OG5245,0.0
OG5246,-1.127
OG5247,0.0
OG5248,-1.557
OG5249,0.0
OG525,0.14
OG5250,0.0
OG5251,-1.8980000000000001
OG5252,
OG5253,0.0
OG5254,
OG5255,
OG5256,
OG5257,
OG5258,
OG5259,0.0
OG526,0.06
OG5260,
OG5261,0.0
OG5262,-1.127
OG5263,
OG5264,0.0
OG5265,-4.877
OG5266,-1.127
OG5267,-2.7289999999999996
OG5268,-3.77
OG5269,0.0
OG527,0.155
OG5270,
OG5271,0.0
OG5272,-3.778
OG5273,-3.225
OG5274,-2.9339999999999997
OG5275,-2.35
OG5276,-2.191
OG5277,
OG5278,-3.515
OG5279,-3.0980000000000003
OG528,-0.276
OG5280,0.0
OG5281,-2.167
OG5282,-1.127
OG5283,-1.127
OG5284,-2.176
OG5285,-1.127
OG5286,-6.545
OG5287,-3.535
OG5288,0.0
OG5289,-1.79
OG529,-0.5429999999999999
OG5290,0.0
OG5291,
OG5292,-4.914
OG5293,-1.964
OG5294,0.0
OG5295,0.0
OG5296,-1.127
OG5297,
OG5298,0.0
OG5299,0.0
OG53,-0.10400000000000001
OG530,-0.452
OG5300,
OG5301,-1.127
OG5302,0.0
OG5303,-2.0140000000000002
OG5304,0.0
OG5305,
OG5306,-9.461
OG5307,-11.179
OG5308,-7.247000000000001
OG5309,-8.1
OG531,0.245
OG5310,-4.76
OG5311,-6.986000000000001
OG5312,-7.33
OG5313,-7.006
OG5314,-9.087
OG5315,-7.6979999999999995
OG5316,-8.743
OG5317,-8.716000000000001
OG5318,-7.527
OG5319,-0.45299999999999996
OG532,-0.35
OG5320,0.0
OG5321,-5.626
OG5322,-0.165
OG5323,0.0
OG5324,0.0
OG5325,-2.0380000000000003
OG5326,
OG5327,-1.127
OG5328,-1.127
OG5329,0.0
OG533,0.212
OG5330,-1.127
OG5331,0.0
OG5332,0.0
OG5333,-1.127
OG5334,-2.526
OG5335,0.0
OG5336,0.0
OG5337,-1.9369999999999998
OG5338,-3.259
OG5339,
OG534,0.314
OG5340,0.0
OG5341,
OG5342,-6.678999999999999
OG5343,-5.154
OG5344,-5.513999999999999
OG5345,0.0
OG5346,
OG5347,
OG5348,
OG5349,0.0
OG535,0.8590000000000001
OG5350,
OG5351,-1.7819999999999998
OG5352,
OG5353,
OG5354,
OG5355,
OG5356,
OG5357,
OG5358,0.0
OG5359,0.0
OG536,-0.048
OG5360,
OG5361,-2.424
OG5362,
OG5363,-1.127
OG5364,-2.285
OG5365,
OG5366,
OG5367,-2.017
OG5368,-2.502
OG5369,-1.931
OG537,-0.138
OG5370,-3.738
OG5371,-2.497
OG5372,-2.017
OG5373,
OG5374,-2.032
OG5375,
OG5376,-1.127
OG5377,-3.911
OG5378,
OG5379,-1.127
OG538,0.07400000000000001
OG5380,0.0
OG5381,-1.946
OG5382,
OG5383,-1.127
OG5384,0.0
OG5385,-0.9359999999999999
OG5386,-0.794
OG5387,
OG5388,1.868
OG5389,0.0
OG539,0.32299999999999995
OG5390,
OG5391,0.0
OG5392,-1.632
OG5393,0.0
OG5394,0.0
OG5395,0.0
OG5396,-1.089
OG5397,1.331
OG5398,0.0
OG5399,0.0
OG54,0.0
OG540,-0.121
OG5400,
OG5401,-1.054
OG5402,-7.256
OG5403,-9.672
OG5404,0.797
OG5405,-3.5839999999999996
OG5406,-3.5210000000000004
OG5407,-2.153
OG5408,-0.529
OG5409,0.0
OG541,-0.175
OG5410,-0.8190000000000001
OG5411,-4.511
OG5412,-9.185
OG5413,0.0
OG5414,-4.797
OG5415,-2.5340000000000003
OG5416,-2.016
OG5417,-5.417000000000001
OG5418,0.086
OG5419,-1.127
OG542,-0.297
OG5420,-3.636
OG5421,-6.221
OG5422,-7.372000000000001
OG5423,-5.895
OG5424,-7.3870000000000005
OG5425,-8.169
OG5426,-1.127
OG5427,-1.127
OG5428,-6.946000000000001
OG5429,-9.232999999999999
OG543,-0.204
OG5430,-4.99
OG5431,-0.062
OG5432,-3.055
OG5433,0.0
OG5434,
OG5435,-1.848
OG5436,
OG5437,-5.446000000000001
OG5438,0.0
OG5439,-1.127
OG544,-0.574
OG5440,
OG5441,-5.867000000000001
OG5442,-3.531
OG5443,-1.068
OG5444,
OG5445,-1.409
OG5446,0.0
OG5447,-5.082
OG5448,-1.929
OG5449,-3.807
OG545,0.11
OG5450,-1.127
OG5451,-4.408
OG5452,-4.041
OG5453,-1.127
OG5454,-4.19
OG5455,-8.607999999999999
OG5456,
OG5457,
OG5458,
OG5459,
OG546,0.478
OG5460,0.0
OG5461,0.0
OG5462,0.0
OG5463,-2.045
OG5464,-1.127
OG5465,0.0
OG5466,-1.127
OG5467,0.0
OG5468,-1.8330000000000002
OG5469,0.0
OG547,0.579
OG5470,0.0
OG5471,-2.531
OG5472,-3.984
OG5473,-2.918
OG5474,
OG5475,-3.634
OG5476,-2.041
OG5477,-2.033
OG5478,-1.127
OG5479,0.0
OG548,1.036
OG5480,-1.127
OG5481,-5.763
OG5482,-3.9
OG5483,-2.656
OG5484,-2.9819999999999998
OG5485,-1.127
OG5486,-1.956
OG5487,-1.127
OG5488,0.0
OG5489,-2.0180000000000002
OG549,-0.42200000000000004
OG5490,0.0
OG5491,0.0
OG5492,-9.755
OG5493,-5.1080000000000005
OG5494,-1.886
OG5495,-2.595
OG5496,
OG5497,-2.315
OG5498,
OG5499,-1.127
OG55,
OG550,0.857
OG5500,-4.928
OG5501,0.0
OG5502,0.0
OG5503,-3.042
OG5504,-1.777
OG5505,1.571
OG5506,-2.077
OG5507,-4.466
OG5508,0.128
OG5509,0.917
OG551,1.011
OG5510,
OG5511,
OG5512,-2.0340000000000003
OG5513,-1.127
OG5514,-1.127
OG5515,
OG5516,
OG5517,
OG5518,
OG5519,
OG552,0.77
OG5520,
OG5521,
OG5522,
OG5523,
OG5524,
OG5525,
OG5526,
OG5527,
OG5528,
OG5529,
OG553,0.20800000000000002
OG5530,
OG5531,
OG5532,
OG5533,
OG5534,
OG5535,
OG5536,
OG5537,
OG5538,
OG5539,
OG554,0.17
OG5540,
OG5541,
OG5542,
OG5543,
OG5544,
OG5545,
OG5546,
OG5547,
OG5548,
OG5549,
OG555,-0.313
OG5550,
OG5551,
OG5552,
OG5553,
OG5554,
OG5555,
OG5556,
OG5557,
OG5558,
OG5559,
OG556,0.16699999999999998
OG5560,
OG5561,
OG5562,
OG5563,
OG5564,
OG5565,
OG5566,
OG5567,
OG5568,
OG5569,
OG557,0.249
OG5570,
OG5571,
OG5572,
OG5573,
OG5574,
OG5575,
OG5576,
OG5577,
OG5578,
OG5579,
OG558,-0.209
OG5580,
OG5581,
OG5582,
OG5583,
OG5584,
OG5585,
OG5586,
OG5587,
OG5588,
OG5589,
OG559,-1.964
OG5590,
OG5591,
OG5592,
OG5593,
OG5594,
OG5595,
OG5596,
OG5597,
OG5598,
OG5599,
OG56,-1.7409999999999999
OG560,-1.324
OG5600,
OG5601,
OG5602,
OG5603,
OG5604,
OG5605,
OG5606,
OG5607,
OG5608,
OG5609,
OG561,-0.131
OG5610,
OG5611,
OG5612,
OG5613,
OG5614,
OG5615,
OG5616,
OG5617,
OG5618,
OG5619,
OG562,-0.154
OG5620,
OG5621,
OG5622,
OG5623,
OG5624,
OG5625,
OG5626,
OG5627,
OG5628,
OG5629,
OG563,0.275
OG5630,
OG5631,
OG5632,
OG5633,
OG5634,
OG5635,
OG5636,
OG5637,
OG5638,
OG5639,
OG564,-0.43799999999999994
OG5640,
OG5641,
OG5642,
OG5643,
OG5644,
OG5645,
OG5646,
OG5647,
OG5648,
OG5649,
OG565,0.47100000000000003
OG5650,
OG5651,0.0
OG5652,-2.544
OG5653,-1.136
OG5654,0.0
OG5655,0.0
OG5656,-1.369
OG5657,
OG5658,
OG5659,-0.162
OG566,-0.14
OG5660,-0.10800000000000001
OG5661,-0.10800000000000001
OG5662,-0.294
OG5663,-0.306
OG5664,-0.071
OG5665,-0.47600000000000003
OG5666,0.0
OG5667,
OG5668,0.0
OG5669,0.0
OG567,0.48
OG5670,0.0
OG5671,0.0
OG5672,0.0
OG5673,-0.002
OG5674,
OG5675,
OG5676,-1.127
OG5677,
OG5678,0.0
OG5679,
OG568,0.39299999999999996
OG5680,
OG5681,
OG5682,
OG5683,
OG5684,
OG5685,
OG5686,0.0
OG5687,-2.043
OG5688,
OG5689,
OG569,0.195
OG5690,-0.972
OG5691,-1.317
OG5692,
OG5693,-2.2969999999999997
OG5694,-1.0959999999999999
OG5695,
OG5696,
OG5697,
OG5698,
OG5699,
OG57,-5.4270000000000005
OG570,0.888
OG5700,
OG5701,
OG5702,
OG5703,
OG5704,
OG5705,
OG5706,
OG5707,
OG5708,-1.069
OG5709,0.431
OG571,-0.41
OG5710,
OG5711,
OG5712,
OG5713,
OG5714,
OG5715,
OG5716,-1.127
OG5717,
OG5718,
OG5719,
OG572,0.012
OG5720,
OG5721,
OG5722,
OG5723,
OG5724,
OG5725,0.0
OG5726,1.185
OG5727,0.0
OG5728,
OG5729,
OG573,0.7040000000000001
OG5730,
OG5731,
OG5732,
OG5733,
OG5734,
OG5735,-0.165
OG5736,0.0
OG5737,-4.561
OG5738,
OG5739,
OG574,0.373
OG5740,-1.003
OG5741,
OG5742,0.0
OG5743,
OG5744,
OG5745,
OG5746,
OG5747,
OG5748,
OG5749,
OG575,-0.03
OG5750,
OG5751,
OG5752,
OG5753,
OG5754,
OG5755,-2.951
OG5756,
OG5757,
OG5758,
OG5759,
OG576,-0.253
OG5760,0.0
OG5761,
OG5762,0.382
OG5763,0.29
OG5764,
OG5765,0.966
OG5766,-0.165
OG5767,
OG5768,
OG5769,
OG577,0.595
OG5770,0.0
OG5771,-0.098
OG5772,0.168
OG5773,
OG5774,0.0
OG5775,0.0
OG5776,0.0
OG5777,0.0
OG5778,-0.165
OG5779,-1.7890000000000001
OG578,-0.49200000000000005
OG5780,-0.589
OG5781,-2.685
OG5782,
OG5783,
OG5784,
OG5785,
OG5786,
OG5787,
OG5788,0.0
OG5789,
OG579,0.174
OG5790,-2.075
OG5791,
OG5792,-2.1180000000000003
OG5793,-2.5380000000000003
OG5794,0.0
OG5795,
OG5796,
OG5797,-1.127
OG5798,-4.428999999999999
OG5799,
OG58,-0.87
OG580,0.784
OG5800,0.0
OG5801,-2.0380000000000003
OG5802,-1.771
OG5803,-5.103
OG5804,-3.3089999999999997
OG5805,-1.913
OG5806,
OG5807,
OG5808,
OG5809,
OG581,-0.145
OG5810,-4.156000000000001
OG5811,-7.584
OG5812,-9.533999999999999
OG5813,
OG5814,-2.531
OG5815,-1.923
OG5816,-3.2
OG5817,0.0
OG5818,-2.654
OG5819,-2.6210000000000004
OG582,-0.304
OG5820,-5.1610000000000005
OG5821,-3.31
OG5822,-6.601
OG5823,-6.182
OG5824,-7.8839999999999995
OG5825,-7.278
OG5826,-6.367999999999999
OG5827,-9.187000000000001
OG5828,
OG5829,-6.5
OG583,0.51
OG5830,-5.1080000000000005
OG5831,-2.046
OG5832,-2.536
OG5833,
OG5834,
OG5835,
OG5836,-2.219
OG5837,-5.3389999999999995
OG5838,-6.193
OG5839,-8.839
OG584,-0.518
OG5840,-6.606
OG5841,-7.37
OG5842,-6.182
OG5843,-2.904
OG5844,-2.274
OG5845,-2.6310000000000002
OG5846,
OG5847,0.0
OG5848,-6.16
OG5849,-6.856
OG585,-0.369
OG5850,-6.263
OG5851,
OG5852,
OG5853,-1.127
OG5854,
OG5855,0.0
OG5856,-0.165
OG5857,-6.718999999999999
OG5858,
OG5859,0.0
OG586,-0.20800000000000002
OG5860,0.0
OG5861,0.0
OG5862,-0.45
OG5863,-4.005
OG5864,-1.777
OG5865,
OG5866,0.0
OG5867,
OG5868,-2.289
OG5869,0.0
OG587,0.225
OG5870,
OG5871,
OG5872,0.0
OG5873,0.797
OG5874,-0.784
OG5875,0.8220000000000001
OG5876,0.0
OG5877,-0.43200000000000005
OG5878,0.797
OG5879,
OG588,-0.109
OG5880,-1.771
OG5881,-0.992
OG5882,-0.76
OG5883,
OG5884,-0.076
OG5885,-0.19899999999999998
OG5886,
OG5887,
OG5888,0.0
OG5889,
OG589,-0.349
OG5890,-1.127
OG5891,0.0
OG5892,
OG5893,0.0
OG5894,
OG5895,
OG5896,
OG5897,-1.127
OG5898,-0.9079999999999999
OG5899,0.0
OG59,0.518
OG590,0.5710000000000001
OG5900,0.0
OG5901,0.0
OG5902,0.0
OG5903,-1.8659999999999999
OG5904,
OG5905,0.0
OG5906,
OG5907,
OG5908,0.0
OG5909,-1.127
OG591,1.855
OG5910,0.0
OG5911,-1.127
OG5912,0.03
OG5913,
OG5914,
OG5915,
OG5916,
OG5917,
OG5918,
OG5919,
OG592,0.938
OG5920,
OG5921,
OG5922,-1.127
OG5923,0.0
OG5924,
OG5925,
OG5926,
OG5927,
OG5928,
OG5929,
OG593,0.8340000000000001
OG5930,
OG5931,
OG5932,0.0
OG5933,-1.127
OG5934,-1.21
OG5935,
OG5936,
OG5937,0.6890000000000001
OG5938,-8.872
OG5939,
OG594,0.11800000000000001
OG5940,
OG5941,
OG5942,
OG5943,-2.263
OG5944,
OG5945,
OG5946,
OG5947,
OG5948,
OG5949,
OG595,1.137
OG5950,-2.978
OG5951,0.0
OG5952,
OG5953,0.0
OG5954,-2.09
OG5955,0.532
OG5956,-2.595
OG5957,
OG5958,
OG5959,
OG596,-0.882
OG5960,-1.127
OG5961,
OG5962,
OG5963,
OG5964,
OG5965,
OG5966,
OG5967,-1.127
OG5968,1.6880000000000002
OG5969,
OG597,0.21
OG5970,-0.7909999999999999
OG5971,
OG5972,-0.812
OG5973,0.797
OG5974,
OG5975,
OG5976,
OG5977,
OG5978,
OG5979,
OG598,-0.5579999999999999
OG5980,
OG5981,
OG5982,
OG5983,
OG5984,0.0
OG5985,
OG5986,
OG5987,
OG5988,
OG5989,
OG599,1.527
OG5990,
OG5991,-1.127
OG5992,-0.158
OG5993,-1.127
OG5994,-0.319
OG5995,0.0
OG5996,
OG5997,0.797
OG5998,
OG5999,1.123
OG6,-2.14
OG60,-1.945
OG600,-0.17
OG6000,-0.165
OG6001,
OG6002,
OG6003,-1.127
OG6004,0.0
OG6005,
OG6006,-2.622
OG6007,
OG6008,
OG6009,0.0
OG601,0.573
OG6010,
OG6011,
OG6012,
OG6013,-2.045
OG6014,
OG6015,0.0
OG6016,0.0
OG6017,-3.305
OG6018,0.0
OG6019,0.059000000000000004
OG602,-0.361
OG6020,0.0
OG6021,-0.584
OG6022,0.797
OG6023,
OG6024,1.8730000000000002
OG6025,
OG6026,0.0
OG6027,-2.6910000000000003
OG6028,
OG6029,
OG603,-0.258
OG6030,0.0
OG6031,
OG6032,0.0
OG6033,
OG6034,-3.4930000000000003
OG6035,0.0
OG6036,-1.546
OG6037,0.0
OG6038,0.0
OG6039,
OG604,1.127
OG6040,
OG6041,
OG6042,
OG6043,
OG6044,
OG6045,
OG6046,
OG6047,
OG6048,0.0
OG6049,
OG605,-0.05
OG6050,
OG6051,
OG6052,
OG6053,
OG6054,
OG6055,
OG6056,
OG6057,
OG6058,-2.615
OG6059,0.0
OG606,1.625
OG6060,
OG6061,0.0
OG6062,0.0
OG6063,
OG6064,
OG6065,1.6019999999999999
OG6066,
OG6067,
OG6068,
OG6069,
OG607,0.41200000000000003
OG6070,
OG6071,-1.003
OG6072,
OG6073,
OG6074,
OG6075,-2.541
OG6076,-2.375
OG6077,-1.127
OG6078,-2.6210000000000004
OG6079,0.0
OG608,-0.91
OG6080,
OG6081,-5.236000000000001
OG6082,1.72
OG6083,-0.431
OG6084,-0.165
OG6085,
OG6086,
OG6087,2.151
OG6088,
OG6089,
OG609,-0.588
OG6090,0.797
OG6091,-1.127
OG6092,-2.661
OG6093,-1.364
OG6094,0.0
OG6095,
OG6096,0.0
OG6097,-1.065
OG6098,-0.122
OG6099,0.888
OG61,-1.662
OG610,0.25
OG6100,
OG6101,-1.807
OG6102,
OG6103,
OG6104,0.0
OG6105,-1.127
OG6106,
OG6107,
OG6108,0.0
OG6109,-1.6469999999999998
OG611,0.28800000000000003
OG6110,
OG6111,
OG6112,
OG6113,-3.025
OG6114,
OG6115,
OG6116,
OG6117,
OG6118,
OG6119,
OG612,0.46799999999999997
OG6120,
OG6121,
OG6122,
OG6123,
OG6124,
OG6125,-1.127
OG6126,0.0
OG6127,
OG6128,-0.153
OG6129,-2.685
OG613,0.513
OG6130,0.797
OG6131,-1.942
OG6132,
OG6133,-1.554
OG6134,-0.561
OG6135,0.0
OG6136,-2.6860000000000004
OG6137,-1.127
OG6138,-1.127
OG6139,0.0
OG614,-0.14300000000000002
OG6140,-0.919
OG6141,
OG6142,
OG6143,
OG6144,-0.165
OG6145,-1.127
OG6146,-1.127
OG6147,-1.127
OG6148,
OG6149,
OG615,0.544
OG6150,-1.127
OG6151,0.0
OG6152,
OG6153,
OG6154,
OG6155,-0.358
OG6156,
OG6157,0.919
OG6158,0.45799999999999996
OG6159,-2.647
OG616,0.501
OG6160,
OG6161,
OG6162,0.0
OG6163,-1.127
OG6164,-3.839
OG6165,0.0
OG6166,-1.778
OG6167,0.0
OG6168,0.797
OG6169,0.797
OG617,0.821
OG6170,
OG6171,
OG6172,-1.127
OG6173,
OG6174,
OG6175,
