Id,log2FoldChange.minus5614vsAll
OG2198,-0.318
OG2199,-1.351
OG22,0.0
OG220,-2.113
OG2200,-1.351
OG2201,1.531
OG2202,0.0
OG2203,-6.257999999999999
OG2204,
OG2205,0.596
OG2206,-2.5780000000000003
OG2207,-0.5870000000000001
OG2208,1.003
OG2209,-0.05
OG221,-1.0070000000000001
OG2210,-2.384
OG2211,
OG2212,
OG2213,-3.092
OG2214,-1.89
OG2215,0.285
OG2216,-1.3119999999999998
OG2217,0.336
OG2218,-2.7310000000000003
OG2219,0.715
OG222,0.141
OG2220,0.311
OG2221,
OG2222,
OG2223,-0.664
OG2224,
OG2225,-2.332
OG2226,-1.351
OG2227,-0.198
OG2228,0.027000000000000003
OG2229,0.0
OG223,-0.883
OG2230,
OG2231,-2.344
OG2232,-4.462
OG2233,-2.358
OG2234,2.522
OG2235,
OG2236,-0.506
OG2237,0.0
OG2238,0.8140000000000001
OG2239,-2.855
OG224,0.0
OG2240,
OG2241,
OG2242,
OG2243,0.33799999999999997
OG2244,0.221
OG2245,0.21
OG2246,0.22399999999999998
OG2247,-0.033
OG2248,-0.019
OG2249,-0.584
OG225,0.18100000000000002
OG2250,0.145
OG2251,-4.1930000000000005
OG2252,0.662
OG2253,0.99
OG2254,0.325
OG2255,-2.6069999999999998
OG2256,-0.081
OG2257,0.573
OG2258,-6.678999999999999
OG2259,-1.351
OG226,0.223
OG2260,-4.062
OG2261,1.0
OG2262,-2.656
OG2263,-3.267
OG2264,-3.892
OG2265,1.4
OG2266,0.612
OG2267,-0.456
OG2268,-0.5870000000000001
OG2269,0.935
OG227,-2.256
OG2270,-0.389
OG2271,-0.737
OG2272,
OG2273,0.0
OG2274,0.18
OG2275,-0.013999999999999999
OG2276,0.264
OG2277,-0.593
OG2278,-2.373
OG2279,-0.746
OG228,-1.994
OG2280,
OG2281,0.0
OG2282,-0.389
OG2283,0.7659999999999999
OG2284,0.5
OG2285,-0.26899999999999996
OG2286,-0.716
OG2287,-1.351
OG2288,-0.395
OG2289,-0.855
OG229,0.67
OG2290,0.043
OG2291,1.229
OG2292,0.604
OG2293,0.434
OG2294,-0.095
OG2295,0.54
OG2296,0.851
OG2297,0.191
OG2298,-0.19699999999999998
OG2299,1.3230000000000002
OG23,-0.008
OG230,0.753
OG2300,
OG2301,-1.023
OG2302,-0.79
OG2303,-0.915
OG2304,-1.3880000000000001
OG2305,0.643
OG2306,-0.006999999999999999
OG2307,0.48700000000000004
OG2308,0.318
OG2309,
OG231,0.718
OG2310,
OG2311,-1.7990000000000002
OG2312,0.622
OG2313,
OG2314,0.846
OG2315,0.8240000000000001
OG2316,-1.3090000000000002
OG2317,0.7040000000000001
OG2318,-3.272
OG2319,-0.19
OG232,0.431
OG2320,0.614
OG2321,0.345
OG2322,0.82
OG2323,0.188
OG2324,
OG2325,0.667
OG2326,0.49
OG2327,0.519
OG2328,0.5579999999999999
OG2329,0.536
OG233,0.325
OG2330,0.706
OG2331,-1.351
OG2332,-0.652
OG2333,-0.004
OG2334,0.27399999999999997
OG2335,0.518
OG2336,0.095
OG2337,1.5730000000000002
OG2338,0.7020000000000001
OG2339,-0.023
OG234,-0.59
OG2340,-0.7809999999999999
OG2341,0.369
OG2342,0.455
OG2343,0.7959999999999999
OG2344,0.7090000000000001
OG2345,0.385
OG2346,0.297
OG2347,0.645
OG2348,0.601
OG2349,0.392
OG235,-1.054
OG2350,-1.5230000000000001
OG2351,0.64
OG2352,0.515
OG2353,-0.053
OG2354,0.085
OG2355,0.43200000000000005
OG2356,0.33899999999999997
OG2357,0.65
OG2358,-1.351
OG2359,-1.351
OG236,0.368
OG2360,-1.16
OG2361,-0.313
OG2362,0.514
OG2363,0.595
OG2364,0.596
OG2365,0.392
OG2366,0.9570000000000001
OG2367,0.447
OG2368,0.405
OG2369,0.34
OG237,0.545
OG2370,-0.152
OG2371,-0.33
OG2372,-0.048
OG2373,-0.1
OG2374,0.39399999999999996
OG2375,0.392
OG2376,
OG2377,0.29
OG2378,0.087
OG2379,0.499
OG238,-0.27399999999999997
OG2380,0.034
OG2381,-0.209
OG2382,-0.106
OG2383,0.6859999999999999
OG2384,1.057
OG2385,0.451
OG2386,-0.39399999999999996
OG2387,0.077
OG2388,0.5539999999999999
OG2389,0.7559999999999999
OG239,-3.715
OG2390,0.519
OG2391,0.009000000000000001
OG2392,0.096
OG2393,1.013
OG2394,-1.807
OG2395,0.11
OG2396,0.569
OG2397,-1.308
OG2398,1.5390000000000001
OG2399,0.391
OG24,0.607
OG240,-7.257000000000001
OG2400,-0.17
OG2401,1.069
OG2402,0.498
OG2403,-1.754
OG2404,0.8859999999999999
OG2405,-1.032
OG2406,0.273
OG2407,0.312
OG2408,0.36700000000000005
OG2409,0.354
OG241,-2.7560000000000002
OG2410,-0.62
OG2411,-0.659
OG2412,-0.20199999999999999
OG2413,0.44
OG2414,-2.271
OG2415,0.645
OG2416,0.968
OG2417,0.943
OG2418,1.022
OG2419,0.0
OG242,0.12
OG2420,0.348
OG2421,0.613
OG2422,1.014
OG2423,0.245
OG2424,1.367
OG2425,0.638
OG2426,-0.318
OG2427,1.531
OG2428,1.5
OG2429,0.748
OG243,0.426
OG2430,-0.256
OG2431,0.53
OG2432,-0.21600000000000003
OG2433,0.7120000000000001
OG2434,0.86
OG2435,0.56
OG2436,0.451
OG2437,0.5479999999999999
OG2438,3.0189999999999997
OG2439,-0.583
OG244,0.485
OG2440,0.47200000000000003
OG2441,1.7009999999999998
OG2442,-0.044000000000000004
OG2443,0.069
OG2444,0.371
OG2445,0.38
OG2446,0.235
OG2447,-0.42100000000000004
OG2448,0.5589999999999999
OG2449,0.649
OG245,0.153
OG2450,0.506
OG2451,0.445
OG2452,0.638
OG2453,0.044000000000000004
OG2454,0.37
OG2455,0.063
OG2456,0.516
OG2457,0.8959999999999999
OG2458,0.698
OG2459,0.078
OG246,-0.162
OG2460,-0.466
OG2461,0.54
OG2462,0.092
OG2463,0.9009999999999999
OG2464,0.9470000000000001
OG2465,0.775
OG2466,0.534
OG2467,0.493
OG2468,0.449
OG2469,-0.456
OG247,-0.48700000000000004
OG2470,-0.285
OG2471,0.247
OG2472,0.193
OG2473,0.389
OG2474,0.82
OG2475,1.0859999999999999
OG2476,0.83
OG2477,0.114
OG2478,1.369
OG2479,0.516
OG248,-0.8809999999999999
OG2480,0.565
OG2481,0.742
OG2482,0.0
OG2483,0.29100000000000004
OG2484,0.573
OG2485,0.273
OG2486,-0.732
OG2487,0.09
OG2488,-5.513
OG2489,-6.01
OG249,-1.526
OG2490,-5.944
OG2491,-1.9509999999999998
OG2492,0.009000000000000001
OG2493,-0.065
OG2494,-1.296
OG2495,-0.07400000000000001
OG2496,-0.001
OG2497,-0.064
OG2498,0.0
OG2499,0.0
OG25,-1.351
OG250,-0.9209999999999999
OG2500,
OG2501,
OG2502,0.131
OG2503,0.537
OG2504,-1.723
OG2505,-0.774
OG2506,0.366
OG2507,0.0
OG2508,-1.186
OG2509,-0.209
OG251,0.106
OG2510,-2.946
OG2511,-2.4
OG2512,0.106
OG2513,0.0
OG2514,1.969
OG2515,-0.106
OG2516,-1.3619999999999999
OG2517,-0.076
OG2518,0.185
OG2519,-0.389
OG252,0.191
OG2520,0.07
OG2521,0.122
OG2522,0.251
OG2523,-3.7539999999999996
OG2524,-1.453
OG2525,1.173
OG2526,0.746
OG2527,-2.594
OG2528,0.04
OG2529,
OG253,-0.493
OG2530,-2.031
OG2531,0.0
OG2532,0.0
OG2533,-0.389
OG2534,0.0
OG2535,0.187
OG2536,-0.389
OG2537,-1.305
OG2538,0.573
OG2539,-1.4269999999999998
OG254,0.15
OG2540,-0.645
OG2541,-2.8560000000000003
OG2542,0.581
OG2543,-3.2710000000000004
OG2544,-0.096
OG2545,0.0
OG2546,
OG2547,0.66
OG2548,-0.17600000000000002
OG2549,0.7040000000000001
OG255,-0.6940000000000001
OG2550,0.0
OG2551,0.45899999999999996
OG2552,-0.19899999999999998
OG2553,-1.413
OG2554,-0.175
OG2555,0.132
OG2556,-4.687
OG2557,
OG2558,0.561
OG2559,0.1
OG256,-0.6759999999999999
OG2560,-0.159
OG2561,1.0070000000000001
OG2562,0.62
OG2563,-10.818
OG2564,0.39899999999999997
OG2565,0.7190000000000001
OG2566,0.0
OG2567,0.573
OG2568,0.11199999999999999
OG2569,-1.3090000000000002
OG257,-0.113
OG2570,-1.0659999999999998
OG2571,-0.309
OG2572,0.191
OG2573,-0.275
OG2574,-0.654
OG2575,0.389
OG2576,0.309
OG2577,-0.24100000000000002
OG2578,-0.433
OG2579,-0.045
OG258,0.242
OG2580,0.40399999999999997
OG2581,0.7090000000000001
OG2582,0.26
OG2583,0.195
OG2584,-0.445
OG2585,-0.462
OG2586,-0.534
OG2587,-1.351
OG2588,-0.754
OG2589,-2.8560000000000003
OG259,-0.129
OG2590,0.45299999999999996
OG2591,-0.389
OG2592,0.573
OG2593,0.0
OG2594,0.0
OG2595,-1.351
OG2596,
OG2597,
OG2598,-2.271
OG2599,
OG26,-0.191
OG260,-6.148
OG2600,
OG2601,-2.303
OG2602,-0.151
OG2603,-0.659
OG2604,-0.31
OG2605,
OG2606,-0.48200000000000004
OG2607,-0.41100000000000003
OG2608,-0.305
OG2609,-0.034
OG261,-4.61
OG2610,-0.091
OG2611,0.0
OG2612,-2.695
OG2613,-4.768
OG2614,0.26899999999999996
OG2615,-2.269
OG2616,
OG2617,0.581
OG2618,-0.645
OG2619,-2.271
OG262,0.047
OG2620,
OG2621,-1.351
OG2622,0.573
OG2623,1.13
OG2624,0.0
OG2625,-6.481
OG2626,0.737
OG2627,
OG2628,-0.381
OG2629,-0.28600000000000003
OG263,-0.161
OG2630,0.31
OG2631,
OG2632,0.0
OG2633,
OG2634,
OG2635,1.682
OG2636,
OG2637,
OG2638,
OG2639,
OG264,-3.4219999999999997
OG2640,0.573
OG2641,-0.6859999999999999
OG2642,
OG2643,-0.151
OG2644,
OG2645,0.0
OG2646,0.0
OG2647,0.0
OG2648,0.0
OG2649,0.703
OG265,-3.425
OG2650,0.358
OG2651,1.11
OG2652,
OG2653,
OG2654,
OG2655,-0.488
OG2656,0.071
OG2657,0.695
OG2658,-1.933
OG2659,0.0
OG266,-0.684
OG2660,
OG2661,
OG2662,
OG2663,
OG2664,-0.425
OG2665,0.862
OG2666,
OG2667,0.0
OG2668,-0.134
OG2669,-8.954
OG267,0.521
OG2670,-1.8769999999999998
OG2671,-3.3160000000000003
OG2672,0.722
OG2673,-0.6559999999999999
OG2674,0.27899999999999997
OG2675,
OG2676,-1.9469999999999998
OG2677,0.098
OG2678,-2.889
OG2679,-1.652
OG268,-0.618
OG2680,-0.389
OG2681,0.0
OG2682,0.022000000000000002
OG2683,-1.081
OG2684,
OG2685,
OG2686,-0.055
OG2687,
OG2688,
OG2689,
OG269,-1.554
OG2690,1.3219999999999998
OG2691,0.601
OG2692,0.07
OG2693,
OG2694,
OG2695,
OG2696,-2.0269999999999997
OG2697,0.778
OG2698,-0.21899999999999997
OG2699,0.76
OG27,0.674
OG270,0.059000000000000004
OG2700,0.204
OG2701,0.16899999999999998
OG2702,-2.3569999999999998
OG2703,0.823
OG2704,1.042
OG2705,0.775
OG2706,-0.723
OG2707,0.158
OG2708,0.635
OG2709,-2.349
OG271,0.102
OG2710,0.748
OG2711,1.058
OG2712,0.862
OG2713,0.0
OG2714,-1.926
OG2715,
OG2716,-0.27399999999999997
OG2717,0.293
OG2718,-1.021
OG2719,-2.571
OG272,0.41600000000000004
OG2720,-2.116
OG2721,0.096
OG2722,0.212
OG2723,-0.8190000000000001
OG2724,-0.46299999999999997
OG2725,1.7180000000000002
OG2726,1.0390000000000001
OG2727,-0.32299999999999995
OG2728,1.02
OG2729,-2.271
OG273,0.375
OG2730,-0.336
OG2731,-0.11800000000000001
OG2732,-1.318
OG2733,0.552
OG2734,1.317
OG2735,0.379
OG2736,1.416
OG2737,
OG2738,
OG2739,0.302
OG274,-2.092
OG2740,
OG2741,0.0
OG2742,1.168
OG2743,-2.822
OG2744,0.115
OG2745,0.2
OG2746,0.619
OG2747,0.233
OG2748,-1.255
OG2749,-0.44
OG275,-2.175
OG2750,0.24100000000000002
OG2751,0.165
OG2752,-0.08900000000000001
OG2753,-0.259
OG2754,0.05
OG2755,0.256
OG2756,-0.507
OG2757,-0.013999999999999999
OG2758,0.32299999999999995
OG2759,-0.141
OG276,-2.762
OG2760,0.091
OG2761,0.5770000000000001
OG2762,1.033
OG2763,-0.083
OG2764,-1.141
OG2765,-0.943
OG2766,-0.40299999999999997
OG2767,-0.603
OG2768,-0.963
OG2769,0.43799999999999994
OG277,-0.682
OG2770,0.424
OG2771,0.298
OG2772,0.233
OG2773,0.165
OG2774,0.132
OG2775,0.0
OG2776,
OG2777,0.067
OG2778,0.21100000000000002
OG2779,-2.028
OG278,0.349
OG2780,-0.10400000000000001
OG2781,0.0
OG2782,0.424
OG2783,0.449
OG2784,0.315
OG2785,-3.532
OG2786,0.708
OG2787,0.33
OG2788,0.5710000000000001
OG2789,0.555
OG279,0.134
OG2790,0.5760000000000001
OG2791,0.499
OG2792,-0.397
OG2793,0.297
OG2794,-2.95
OG2795,0.165
OG2796,-1.305
OG2797,0.091
OG2798,0.039
OG2799,0.5870000000000001
OG28,-2.9419999999999997
OG280,-0.057999999999999996
OG2800,-1.1520000000000001
OG2801,0.475
OG2802,-0.297
OG2803,0.0
OG2804,0.14400000000000002
OG2805,-2.09
OG2806,-4.439
OG2807,0.525
OG2808,-0.154
OG2809,-0.23
OG281,-1.28
OG2810,-0.034
OG2811,-0.619
OG2812,-0.907
OG2813,0.605
OG2814,-3.802
OG2815,-4.763999999999999
OG2816,-5.171
OG2817,1.5530000000000002
OG2818,-0.687
OG2819,
OG282,0.258
OG2820,0.0
OG2821,0.281
OG2822,-2.041
OG2823,-1.6269999999999998
OG2824,0.114
OG2825,0.153
OG2826,-1.351
OG2827,-0.7759999999999999
OG2828,0.381
OG2829,0.003
OG283,-0.9059999999999999
OG2830,-3.492
OG2831,0.091
OG2832,-0.134
OG2833,-0.16399999999999998
OG2834,0.069
OG2835,-0.19
OG2836,-0.887
OG2837,1.327
OG2838,0.134
OG2839,0.17
OG284,0.561
OG2840,0.742
OG2841,0.975
OG2842,-0.035
OG2843,0.08900000000000001
OG2844,0.0
OG2845,-0.465
OG2846,-0.376
OG2847,-1.351
OG2848,-0.043
OG2849,0.273
OG285,0.446
OG2850,0.544
OG2851,0.5670000000000001
OG2852,0.33799999999999997
OG2853,-0.8390000000000001
OG2854,-0.272
OG2855,-0.054000000000000006
OG2856,-0.175
OG2857,0.381
OG2858,-2.27
OG2859,0.578
OG286,-2.102
OG2860,-0.15
OG2861,-1.291
OG2862,-0.17600000000000002
OG2863,-1.131
OG2864,0.011000000000000001
OG2865,-0.622
OG2866,
OG2867,0.0
OG2868,-4.939
OG2869,0.723
OG287,0.8079999999999999
OG2870,0.071
OG2871,-7.09
OG2872,0.596
OG2873,0.184
OG2874,0.5429999999999999
OG2875,0.532
OG2876,0.317
OG2877,-0.54
OG2878,
OG2879,
OG288,-2.024
OG2880,-1.351
OG2881,-1.8019999999999998
OG2882,-3.847
OG2883,-3.806
OG2884,
OG2885,-0.389
OG2886,-1.351
OG2887,
OG2888,
OG2889,-4.593
OG289,-0.294
OG2890,
OG2891,-2.271
OG2892,2.396
OG2893,0.153
OG2894,-5.638999999999999
OG2895,0.618
OG2896,0.784
OG2897,
OG2898,-2.766
OG2899,-1.3090000000000002
OG29,0.006
OG290,-0.021
OG2900,0.0
OG2901,-1.868
OG2902,-2.682
OG2903,-3.932
OG2904,-1.7519999999999998
OG2905,-0.535
OG2906,-1.615
OG2907,-2.654
OG2908,0.579
OG2909,0.672
OG291,0.4
OG2910,0.29
OG2911,-0.418
OG2912,0.628
OG2913,0.345
OG2914,1.203
OG2915,0.271
OG2916,-0.146
OG2917,0.569
OG2918,-7.942
OG2919,-2.755
OG292,0.478
OG2920,0.8109999999999999
OG2921,0.005
OG2922,-0.515
OG2923,-4.785
OG2924,-3.503
OG2925,-1.085
OG2926,-0.489
OG2927,-7.944
OG2928,-5.566
OG2929,-4.872
OG293,-0.33399999999999996
OG2930,-4.199
OG2931,-3.673
OG2932,0.182
OG2933,-2.49
OG2934,-1.465
OG2935,-3.1439999999999997
OG2936,-2.818
OG2937,-1.043
OG2938,2.528
OG2939,0.0
OG294,-0.846
OG2940,-0.218
OG2941,
OG2942,-2.6510000000000002
OG2943,-6.356
OG2944,-4.197
OG2945,-1.264
OG2946,-1.381
OG2947,-3.799
OG2948,-2.755
OG2949,0.573
OG295,-0.373
OG2950,
OG2951,0.573
OG2952,
OG2953,-1.8940000000000001
OG2954,
OG2955,-4.421
OG2956,-5.04
OG2957,-2.574
OG2958,-1.308
OG2959,
OG296,0.63
OG2960,-5.794
OG2961,0.0
OG2962,-0.69
OG2963,0.0
OG2964,0.05
OG2965,-0.337
OG2966,0.625
OG2967,0.0
OG2968,-2.504
OG2969,0.0
OG297,-0.09699999999999999
OG2970,-0.39899999999999997
OG2971,-3.0869999999999997
OG2972,0.0
OG2973,0.461
OG2974,0.212
OG2975,-2.024
OG2976,0.375
OG2977,-1.2930000000000001
OG2978,0.573
OG2979,-6.401
OG298,0.843
OG2980,2.07
OG2981,-1.294
OG2982,0.382
OG2983,-0.604
OG2984,-0.389
OG2985,0.17800000000000002
OG2986,-1.351
OG2987,0.0
OG2988,-3.1510000000000002
OG2989,1.022
OG299,-0.187
OG2990,-0.389
OG2991,0.153
OG2992,-2.872
OG2993,0.047
OG2994,
OG2995,
OG2996,
OG2997,0.0
OG2998,0.0
OG2999,-0.934
OG3,-1.125
OG30,-10.139
OG300,-2.006
OG3000,-2.184
OG3001,-0.076
OG3002,-0.313
OG3003,-2.121
OG3004,0.188
OG3005,0.732
OG3006,0.628
OG3007,0.807
OG3008,1.1520000000000001
OG3009,-3.7539999999999996
OG301,0.28800000000000003
OG3010,-0.008
OG3011,-1.949
OG3012,-3.198
OG3013,-0.74
OG3014,-0.384
OG3015,-0.389
OG3016,-0.836
OG3017,0.003
OG3018,-0.251
OG3019,
OG302,0.016
OG3020,-0.389
OG3021,0.573
OG3022,-2.608
OG3023,-2.122
OG3024,-0.652
OG3025,
OG3026,-0.07400000000000001
OG3027,-3.234
OG3028,-2.347
OG3029,0.573
OG303,-0.867
OG3030,0.214
OG3031,-0.958
OG3032,-4.303
OG3033,-0.345
OG3034,-4.062
OG3035,-2.001
OG3036,0.0
OG3037,-0.552
OG3038,-3.59
OG3039,-0.5660000000000001
OG304,0.6829999999999999
OG3040,1.5390000000000001
OG3041,-0.213
OG3042,0.7170000000000001
OG3043,0.56
OG3044,-0.389
OG3045,-0.285
OG3046,-0.611
OG3047,-4.84
OG3048,0.44299999999999995
OG3049,-2.964
OG305,-0.13
OG3050,
OG3051,-1.197
OG3052,-2.846
OG3053,-3.4210000000000003
OG3054,-1.9709999999999999
OG3055,0.5589999999999999
OG3056,0.573
OG3057,-1.827
OG3058,0.573
OG3059,1.462
OG306,-1.473
OG3060,-1.963
OG3061,0.0
OG3062,-2.7239999999999998
OG3063,-2.521
OG3064,1.131
OG3065,1.238
OG3066,
OG3067,0.358
OG3068,0.537
OG3069,0.573
OG307,0.266
OG3070,-0.39399999999999996
OG3071,-1.171
OG3072,-1.19
OG3073,-2.392
OG3074,
OG3075,1.122
OG3076,-1.351
OG3077,-1.351
OG3078,1.716
OG3079,0.573
OG308,-1.9280000000000002
OG3080,-4.1080000000000005
OG3081,0.0
OG3082,-0.38299999999999995
OG3083,0.0
OG3084,-0.205
OG3085,
OG3086,-1.4580000000000002
OG3087,-5.811
OG3088,-2.9019999999999997
OG3089,0.043
OG309,0.253
OG3090,-2.841
OG3091,-0.55
OG3092,-0.452
OG3093,-1.679
OG3094,-0.389
OG3095,-0.777
OG3096,-0.982
OG3097,-1.913
OG3098,1.3730000000000002
OG3099,0.5870000000000001
OG31,-3.675
OG310,-0.6679999999999999
OG3100,0.622
OG3101,0.0
OG3102,-0.512
OG3103,
OG3104,0.125
OG3105,1.093
OG3106,0.239
OG3107,-0.192
OG3108,0.0
OG3109,0.0
OG311,-0.09
OG3110,
OG3111,-0.42700000000000005
OG3112,-0.48
OG3113,-0.239
OG3114,-1.177
OG3115,-0.586
OG3116,-1.979
OG3117,0.5579999999999999
OG3118,
OG3119,0.045
OG312,-0.001
OG3120,-3.533
OG3121,-4.428
OG3122,-5.386
OG3123,-7.992999999999999
OG3124,0.0
OG3125,-1.351
OG3126,-1.351
OG3127,
OG3128,
OG3129,-0.46
OG313,-0.067
OG3130,-1.0759999999999998
OG3131,-0.41600000000000004
OG3132,-3.091
OG3133,0.615
OG3134,
OG3135,
OG3136,
OG3137,-3.793
OG3138,-2.1630000000000003
OG3139,-1.402
OG314,0.47
OG3140,-2.968
OG3141,1.043
OG3142,
OG3143,-1.93
OG3144,-1.351
OG3145,-1.351
OG3146,
OG3147,-0.389
OG3148,
OG3149,
OG315,-0.433
OG3150,0.0
OG3151,
OG3152,
OG3153,-6.546
OG3154,0.0
OG3155,-4.313
OG3156,-4.047
OG3157,-5.401
OG3158,-4.71
OG3159,-5.7139999999999995
OG316,0.263
OG3160,-1.351
OG3161,
OG3162,-3.57
OG3163,-5.202000000000001
OG3164,-8.49
OG3165,-8.878
OG3166,-5.064
OG3167,-4.7330000000000005
OG3168,0.198
OG3169,-1.239
OG317,-0.7490000000000001
OG3170,-5.062
OG3171,1.354
OG3172,0.573
OG3173,
OG3174,
OG3175,-1.6680000000000001
OG3176,0.0
OG3177,-4.4910000000000005
OG3178,0.573
OG3179,0.0
OG318,0.10099999999999999
OG3180,-3.147
OG3181,
OG3182,-1.709
OG3183,0.573
OG3184,-1.3
OG3185,0.0
OG3186,0.0
OG3187,-3.338
OG3188,0.0
OG3189,-7.767
OG319,-0.392
OG3190,-4.83
OG3191,-4.1530000000000005
OG3192,0.818
OG3193,-6.8660000000000005
OG3194,-7.995
OG3195,-1.351
OG3196,-5.565
OG3197,-9.387
OG3198,-4.876
OG3199,-10.112
OG32,0.215
OG320,-0.071
OG3200,-8.576
OG3201,-8.309
OG3202,-5.651
OG3203,-1.351
OG3204,-10.569
OG3205,0.0
OG3206,-3.27
OG3207,-13.03
OG3208,0.0
OG3209,-5.223
OG321,-1.5490000000000002
OG3210,-7.728
OG3211,-5.178999999999999
OG3212,-7.459
OG3213,-7.515
OG3214,-7.249
OG3215,-3.804
OG3216,-6.183
OG3217,-4.0680000000000005
OG3218,-4.965
OG3219,-5.712999999999999
OG322,-1.286
OG3220,-5.891
OG3221,-4.792
OG3222,-5.021
OG3223,-10.28
OG3224,-10.217
OG3225,-8.696
OG3226,-5.308
OG3227,-10.167
OG3228,-7.831
OG3229,-8.412
OG323,0.593
OG3230,-2.855
OG3231,-6.26
OG3232,-5.641
OG3233,-5.3389999999999995
OG3234,-5.22
OG3235,-4.835
OG3236,-3.81
OG3237,-6.235
OG3238,-5.968
OG3239,-7.301
OG324,-0.39399999999999996
OG3240,-7.497999999999999
OG3241,-1.351
OG3242,-3.5389999999999997
OG3243,-1.351
OG3244,-4.8180000000000005
OG3245,-3.608
OG3246,-8.538
OG3247,-3.205
OG3248,-2.9130000000000003
OG3249,-5.2410000000000005
OG325,0.006999999999999999
OG3250,-4.573
OG3251,-3.205
OG3252,-6.279
OG3253,-7.369
OG3254,-7.651
OG3255,-7.274
OG3256,-7.685
OG3257,-6.595
OG3258,-4.48
OG3259,-8.863
OG326,-2.937
OG3260,-10.478
OG3261,-3.895
OG3262,-7.483
OG3263,-7.361000000000001
OG3264,-8.868
OG3265,-8.857999999999999
OG3266,-8.945
OG3267,-3.8110000000000004
OG3268,-5.474
OG3269,-4.853
OG327,0.025
OG3270,-5.882000000000001
OG3271,-3.9810000000000003
OG3272,-2.457
OG3273,-4.195
OG3274,-5.485
OG3275,-6.754
OG3276,-5.756
OG3277,-3.502
OG3278,-6.132999999999999
OG3279,-5.917000000000001
OG328,-0.107
OG3280,-3.589
OG3281,-5.62
OG3282,-7.569
OG3283,-7.707000000000001
OG3284,-5.422999999999999
OG3285,-5.271
OG3286,-5.14
OG3287,-6.972
OG3288,-4.997
OG3289,-7.593999999999999
OG329,-0.27399999999999997
OG3290,-4.86
OG3291,-2.27
OG3292,-1.536
OG3293,-1.351
OG3294,-2.271
OG3295,-1.351
OG3296,-4.2989999999999995
OG3297,-3.5380000000000003
OG3298,
OG3299,-6.147
OG33,-1.495
OG330,0.09699999999999999
OG3300,-4.058
OG3301,-6.997000000000001
OG3302,-2.878
OG3303,-4.702
OG3304,-8.118
OG3305,-5.074
OG3306,-6.434
OG3307,-4.987
OG3308,-4.478
OG3309,-2.385
OG331,0.466
OG3310,-6.718
OG3311,-4.797
OG3312,-5.002
OG3313,-4.609
OG3314,-5.869
OG3315,-7.619
OG3316,-8.152999999999999
OG3317,-6.42
OG3318,0.0
OG3319,-1.351
OG332,0.708
OG3320,-2.151
OG3321,-5.205
OG3322,-4.404
OG3323,-9.607999999999999
OG3324,1.531
OG3325,
OG3326,-2.271
OG3327,-3.92
OG3328,-4.236000000000001
OG3329,-2.855
OG333,-0.385
OG3330,-6.581
OG3331,-4.809
OG3332,0.0
OG3333,-6.406000000000001
OG3334,-4.637
OG3335,-5.428999999999999
OG3336,-4.659
OG3337,0.0
OG3338,0.795
OG3339,0.10300000000000001
OG334,0.23199999999999998
OG3340,
OG3341,-0.8320000000000001
OG3342,-1.351
OG3343,-0.48700000000000004
OG3344,-1.351
OG3345,-0.48200000000000004
OG3346,
OG3347,
OG3348,
OG3349,
OG335,-0.574
OG3350,
OG3351,
OG3352,
OG3353,
OG3354,
OG3355,
OG3356,
OG3357,
OG3358,
OG3359,
OG336,-0.032
OG3360,-1.351
OG3361,
OG3362,
OG3363,
OG3364,
OG3365,
OG3366,
OG3367,
OG3368,
OG3369,
OG337,0.228
OG3370,
OG3371,
OG3372,
OG3373,-2.46
OG3374,
OG3375,
OG3376,-2.7230000000000003
OG3377,1.561
OG3378,
OG3379,0.0
OG338,0.257
OG3380,-1.351
OG3381,-1.287
OG3382,-1.646
OG3383,0.0
OG3384,-2.783
OG3385,1.3719999999999999
OG3386,-0.055
OG3387,0.627
OG3388,
OG3389,-0.087
OG339,-0.004
OG3390,1.0270000000000001
OG3391,-0.8809999999999999
OG3392,-0.389
OG3393,-0.66
OG3394,0.294
OG3395,0.0
OG3396,-1.177
OG3397,-0.9590000000000001
OG3398,-1.882
OG3399,-0.609
OG34,0.048
OG340,0.032
OG3400,0.12300000000000001
OG3401,-2.66
OG3402,0.043
OG3403,
OG3404,0.755
OG3405,-1.587
OG3406,-0.977
OG3407,-1.787
OG3408,
OG3409,0.0
OG341,-0.325
OG3410,-1.411
OG3411,-6.932
OG3412,0.0
OG3413,
OG3414,
OG3415,-1.777
OG3416,
OG3417,1.6380000000000001
OG3418,-1.351
OG3419,
OG342,-0.418
OG3420,-0.154
OG3421,-2.478
OG3422,-2.226
OG3423,-2.169
OG3424,-1.351
OG3425,-3.21
OG3426,-1.432
OG3427,-0.37
OG3428,
OG3429,-0.256
OG343,0.18100000000000002
OG3430,-0.009000000000000001
OG3431,-3.6210000000000004
OG3432,0.573
OG3433,0.7809999999999999
OG3434,0.0
OG3435,0.0
OG3436,-2.938
OG3437,0.977
OG3438,-1.351
OG3439,0.573
OG344,0.302
OG3440,
OG3441,
OG3442,-5.196000000000001
OG3443,
OG3444,
OG3445,0.0
OG3446,0.0
OG3447,0.573
OG3448,-2.013
OG3449,-1.67
OG345,0.27
OG3450,
OG3451,
OG3452,-2.8310000000000004
OG3453,-0.764
OG3454,2.066
OG3455,0.573
OG3456,-1.351
OG3457,0.0
OG3458,
OG3459,
OG346,-0.05
OG3460,
