Id,log2FoldChange.minusSTvsAll
OG4729,-1.4569999999999999
OG473,0.649
OG4730,0.0
OG4731,-0.158
OG4732,-0.35600000000000004
OG4733,
OG4734,0.0
OG4735,0.494
OG4736,
OG4737,
OG4738,
OG4739,
OG474,-1.123
OG4740,
OG4741,0.0
OG4742,
OG4743,-1.24
OG4744,-1.2329999999999999
OG4745,0.046
OG4746,0.0
OG4747,-0.96
OG4748,-0.6759999999999999
OG4749,-1.43
OG475,-0.222
OG4750,
OG4751,
OG4752,
OG4753,
OG4754,
OG4755,
OG4756,
OG4757,
OG4758,
OG4759,0.0
OG476,-0.621
OG4760,
OG4761,
OG4762,
OG4763,
OG4764,
OG4765,0.494
OG4766,
OG4767,0.45899999999999996
OG4768,1.024
OG4769,0.0
OG477,-0.7040000000000001
OG4770,-2.467
OG4771,
OG4772,0.0
OG4773,-0.46799999999999997
OG4774,
OG4775,
OG4776,
OG4777,
OG4778,
OG4779,
OG478,0.561
OG4780,
OG4781,
OG4782,0.491
OG4783,
OG4784,1.247
OG4785,0.494
OG4786,0.902
OG4787,1.261
OG4788,0.494
OG4789,
OG479,0.537
OG4790,
OG4791,0.525
OG4792,
OG4793,0.0
OG4794,-0.87
OG4795,0.494
OG4796,
OG4797,0.0
OG4798,0.494
OG4799,0.0
OG48,-0.625
OG480,0.772
OG4800,
OG4801,
OG4802,0.016
OG4803,
OG4804,
OG4805,
OG4806,
OG4807,0.494
OG4808,1.716
OG4809,0.0
OG481,-0.1
OG4810,
OG4811,-1.244
OG4812,0.494
OG4813,-2.218
OG4814,
OG4815,
OG4816,
OG4817,
OG4818,
OG4819,
OG482,0.228
OG4820,
OG4821,
OG4822,
OG4823,
OG4824,
OG4825,
OG4826,
OG4827,
OG4828,
OG4829,
OG483,0.3
OG4830,0.494
OG4831,-0.298
OG4832,0.002
OG4833,0.31
OG4834,-1.43
OG4835,-0.256
OG4836,0.0
OG4837,0.527
OG4838,
OG4839,-1.43
OG484,0.261
OG4840,
OG4841,0.494
OG4842,-1.304
OG4843,0.29100000000000004
OG4844,
OG4845,
OG4846,
OG4847,
OG4848,
OG4849,
OG485,-0.902
OG4850,
OG4851,
OG4852,
OG4853,
OG4854,
OG4855,
OG4856,
OG4857,
OG4858,
OG4859,
OG486,0.782
OG4860,
OG4861,
OG4862,
OG4863,0.0
OG4864,
OG4865,
OG4866,
OG4867,
OG4868,
OG4869,
OG487,0.069
OG4870,
OG4871,
OG4872,
OG4873,
OG4874,
OG4875,
OG4876,
OG4877,
OG4878,0.0
OG4879,
OG488,1.146
OG4880,
OG4881,
OG4882,
OG4883,0.213
OG4884,-1.2429999999999999
OG4885,-1.025
OG4886,-1.58
OG4887,-0.7020000000000001
OG4888,0.7340000000000001
OG4889,0.251
OG489,0.332
OG4890,
OG4891,-0.226
OG4892,
OG4893,
OG4894,2.002
OG4895,0.0
OG4896,0.36
OG4897,0.8370000000000001
OG4898,0.068
OG4899,0.494
OG49,0.583
OG490,0.306
OG4900,
OG4901,
OG4902,
OG4903,
OG4904,0.494
OG4905,1.033
OG4906,
OG4907,
OG4908,0.494
OG4909,0.0
OG491,0.134
OG4910,-1.074
OG4911,-1.268
OG4912,-1.485
OG4913,-1.2409999999999999
OG4914,0.6679999999999999
OG4915,-0.414
OG4916,1.247
OG4917,-2.239
OG4918,0.006
OG4919,0.494
OG492,0.13699999999999998
OG4920,
OG4921,0.42200000000000004
OG4922,-0.493
OG4923,-0.078
OG4924,-0.209
OG4925,-0.72
OG4926,
OG4927,0.0
OG4928,0.409
OG4929,0.8140000000000001
OG493,0.813
OG4930,-0.138
OG4931,0.494
OG4932,-2.334
OG4933,0.275
OG4934,0.877
OG4935,-0.987
OG4936,1.4409999999999998
OG4937,-1.53
OG4938,
OG4939,2.265
OG494,0.07200000000000001
OG4940,0.337
OG4941,-0.344
OG4942,
OG4943,
OG4944,0.732
OG4945,-0.762
OG4946,0.126
OG4947,0.7879999999999999
OG4948,2.086
OG4949,-0.9329999999999999
OG495,-0.264
OG4950,-1.355
OG4951,-1.2109999999999999
OG4952,-0.28
OG4953,-0.506
OG4954,
OG4955,-2.051
OG4956,-0.684
OG4957,-2.088
OG4958,-0.746
OG4959,-1.003
OG496,0.22
OG4960,-0.9009999999999999
OG4961,-1.0290000000000001
OG4962,-0.602
OG4963,-0.867
OG4964,-0.863
OG4965,-0.624
OG4966,-0.889
OG4967,-0.8240000000000001
OG4968,-1.172
OG4969,-0.8740000000000001
OG497,-0.418
OG4970,-0.809
OG4971,-0.754
OG4972,-0.9420000000000001
OG4973,-1.07
OG4974,-0.976
OG4975,-0.762
OG4976,-0.9059999999999999
OG4977,-1.0
OG4978,-0.8759999999999999
OG4979,-0.75
OG498,-0.45799999999999996
OG4980,-0.667
OG4981,-0.439
OG4982,-0.628
OG4983,-1.43
OG4984,-2.349
OG4985,-1.43
OG4986,-1.2429999999999999
OG4987,-0.654
OG4988,-0.713
OG4989,-0.114
OG499,-0.203
OG4990,-0.353
OG4991,-0.9359999999999999
OG4992,0.848
OG4993,-0.022000000000000002
OG4994,-0.382
OG4995,-0.6509999999999999
OG4996,-0.8420000000000001
OG4997,-1.1740000000000002
OG4998,-1.01
OG4999,-0.855
OG5,
OG50,-0.619
OG500,0.402
OG5000,-1.065
OG5001,-1.1059999999999999
OG5002,-1.177
OG5003,-1.035
OG5004,-1.14
OG5005,-1.1
OG5006,-1.1179999999999999
OG5007,-1.101
OG5008,-1.306
OG5009,0.314
OG501,0.467
OG5010,0.374
OG5011,0.0
OG5012,-0.996
OG5013,0.132
OG5014,
OG5015,0.011000000000000001
OG5016,-0.066
OG5017,-0.33299999999999996
OG5018,1.6369999999999998
OG5019,-1.75
OG502,0.568
OG5020,-0.738
OG5021,-1.909
OG5022,-0.413
OG5023,-1.003
OG5024,-0.38
OG5025,-0.721
OG5026,-0.525
OG5027,-0.732
OG5028,-1.227
OG5029,-0.804
OG503,-0.223
OG5030,-0.47
OG5031,-0.37799999999999995
OG5032,-0.39
OG5033,-1.344
OG5034,-0.209
OG5035,-0.057
OG5036,0.46399999999999997
OG5037,-2.436
OG5038,-0.564
OG5039,-0.426
OG504,0.040999999999999995
OG5040,0.8320000000000001
OG5041,-0.609
OG5042,-0.506
OG5043,0.358
OG5044,0.684
OG5045,-2.26
OG5046,-0.5
OG5047,0.135
OG5048,-0.71
OG5049,-0.625
OG505,-0.25
OG5050,-1.065
OG5051,0.139
OG5052,-0.46799999999999997
OG5053,-0.6509999999999999
OG5054,-0.6809999999999999
OG5055,-1.694
OG5056,-0.139
OG5057,-1.074
OG5058,-0.9109999999999999
OG5059,-0.825
OG506,-0.272
OG5060,-0.8140000000000001
OG5061,-2.9189999999999996
OG5062,-1.31
OG5063,-1.37
OG5064,-0.821
OG5065,-3.287
OG5066,-0.7829999999999999
OG5067,-1.04
OG5068,-0.738
OG5069,0.48100000000000004
OG507,0.599
OG5070,2.35
OG5071,
OG5072,-3.612
OG5073,-2.208
OG5074,0.049
OG5075,-1.1079999999999999
OG5076,0.494
OG5077,-0.8240000000000001
OG5078,-0.759
OG5079,-0.96
OG508,0.109
OG5080,-0.51
OG5081,-0.449
OG5082,-0.40700000000000003
OG5083,-0.579
OG5084,-0.8909999999999999
OG5085,-0.617
OG5086,1.26
OG5087,0.11900000000000001
OG5088,0.504
OG5089,-0.605
OG509,0.268
OG5090,-0.812
OG5091,-0.43700000000000006
OG5092,-0.5579999999999999
OG5093,-0.541
OG5094,-0.917
OG5095,-0.402
OG5096,-0.7090000000000001
OG5097,-0.823
OG5098,-0.8340000000000001
OG5099,0.196
OG51,0.035
OG510,0.233
OG5100,0.01
OG5101,-1.073
OG5102,-1.058
OG5103,-1.167
OG5104,-0.893
OG5105,-0.6829999999999999
OG5106,-0.452
OG5107,-1.508
OG5108,-0.635
OG5109,1.452
OG511,-0.539
OG5110,-1.24
OG5111,-0.314
OG5112,-0.9470000000000001
OG5113,1.871
OG5114,-0.941
OG5115,-1.954
OG5116,-1.212
OG5117,-1.4480000000000002
OG5118,-0.261
OG5119,-1.43
OG512,0.17300000000000001
OG5120,-0.177
OG5121,-1.3880000000000001
OG5122,0.061
OG5123,-0.765
OG5124,-1.012
OG5125,0.071
OG5126,-2.031
OG5127,-0.568
OG5128,-1.43
OG5129,-0.799
OG513,0.207
OG5130,0.0
OG5131,-1.43
OG5132,-1.666
OG5133,-2.231
OG5134,-2.1719999999999997
OG5135,-0.03
OG5136,-1.113
OG5137,-0.9079999999999999
OG5138,-2.707
OG5139,-1.43
OG514,0.669
OG5140,-0.46799999999999997
OG5141,-2.545
OG5142,-0.7959999999999999
OG5143,-1.296
OG5144,-1.043
OG5145,-1.5590000000000002
OG5146,-0.774
OG5147,-0.862
OG5148,0.08199999999999999
OG5149,-0.9640000000000001
OG515,0.313
OG5150,
OG5151,-1.17
OG5152,-0.24600000000000002
OG5153,-0.773
OG5154,-2.853
OG5155,-1.198
OG5156,-1.43
OG5157,-0.63
OG5158,-1.3019999999999998
OG5159,-1.11
OG516,0.155
OG5160,-2.012
OG5161,-1.527
OG5162,-1.0270000000000001
OG5163,-1.186
OG5164,-0.992
OG5165,-1.252
OG5166,-1.19
OG5167,-1.4380000000000002
OG5168,-1.1440000000000001
OG5169,-1.306
OG517,0.5479999999999999
OG5170,-1.094
OG5171,-0.961
OG5172,-0.862
OG5173,-0.7829999999999999
OG5174,-0.086
OG5175,-1.0659999999999998
OG5176,-0.6890000000000001
OG5177,-0.9590000000000001
OG5178,-1.012
OG5179,-1.3719999999999999
OG518,-0.24100000000000002
OG5180,-0.431
OG5181,-0.45799999999999996
OG5182,-1.255
OG5183,0.494
OG5184,-0.423
OG5185,-1.5659999999999998
OG5186,-0.542
OG5187,-0.42100000000000004
OG5188,0.233
OG5189,-1.065
OG519,-0.325
OG5190,-0.9179999999999999
OG5191,-1.849
OG5192,-0.573
OG5193,-0.11800000000000001
OG5194,-0.292
OG5195,-0.278
OG5196,-0.583
OG5197,-0.833
OG5198,-0.606
OG5199,-1.632
OG52,
OG520,-0.33
OG5200,-1.202
OG5201,0.198
OG5202,-0.32899999999999996
OG5203,-3.116
OG5204,-1.7009999999999998
OG5205,-0.7659999999999999
OG5206,-1.492
OG5207,-2.9960000000000004
OG5208,-2.349
OG5209,-2.349
OG521,-0.03
OG5210,-2.9339999999999997
OG5211,-3.617
OG5212,0.494
OG5213,-1.119
OG5214,0.513
OG5215,-3.948
OG5216,-5.252999999999999
OG5217,-0.5760000000000001
OG5218,-0.732
OG5219,-0.7709999999999999
OG522,0.209
OG5220,-0.77
OG5221,-0.6779999999999999
OG5222,-0.883
OG5223,-0.877
OG5224,-0.718
OG5225,-0.657
OG5226,-0.7140000000000001
OG5227,-0.8059999999999999
OG5228,-1.183
OG5229,-1.5659999999999998
OG523,-0.311
OG5230,-1.626
OG5231,-0.647
OG5232,
OG5233,-0.466
OG5234,1.067
OG5235,-2.477
OG5236,-1.3719999999999999
OG5237,
OG5238,0.637
OG5239,-0.831
OG524,0.061
OG5240,-1.0859999999999999
OG5241,
OG5242,0.0
OG5243,
OG5244,0.0
OG5245,0.0
OG5246,0.326
OG5247,0.0
OG5248,-1.946
OG5249,0.494
OG525,0.156
OG5250,1.276
OG5251,-2.201
OG5252,
OG5253,0.0
OG5254,
OG5255,
OG5256,
OG5257,
OG5258,
OG5259,1.247
OG526,-0.37
OG5260,
OG5261,1.9680000000000002
OG5262,-1.43
OG5263,
OG5264,2.211
OG5265,0.309
OG5266,0.337
OG5267,-0.685
OG5268,1.413
OG5269,0.0
OG527,-0.732
OG5270,
OG5271,0.0
OG5272,-2.2
OG5273,-1.182
OG5274,-0.867
OG5275,-1.6909999999999998
OG5276,0.054000000000000006
OG5277,
OG5278,-1.05
OG5279,-1.036
OG528,-0.015
OG5280,0.0
OG5281,-0.126
OG5282,-0.46799999999999997
OG5283,-1.43
OG5284,-2.479
OG5285,-0.46799999999999997
OG5286,0.159
OG5287,0.654
OG5288,0.494
OG5289,-1.131
OG529,-0.36
OG5290,1.276
OG5291,
OG5292,-0.36700000000000005
OG5293,0.574
OG5294,0.0
OG5295,0.0
OG5296,-1.43
OG5297,
OG5298,0.0
OG5299,1.25
OG53,0.025
OG530,-0.231
OG5300,
OG5301,-0.46799999999999997
OG5302,0.0
OG5303,0.127
OG5304,0.0
OG5305,
OG5306,-0.20600000000000002
OG5307,-0.433
OG5308,0.228
OG5309,0.087
OG531,0.363
OG5310,0.21
OG5311,-0.795
OG5312,-0.515
OG5313,-0.379
OG5314,-0.621
OG5315,-0.205
OG5316,-0.272
OG5317,-0.348
OG5318,-0.087
OG5319,0.183
OG532,-0.228
OG5320,0.494
OG5321,-0.851
OG5322,0.9209999999999999
OG5323,0.0
OG5324,0.0
OG5325,-2.3409999999999997
OG5326,
OG5327,-0.46799999999999997
OG5328,-0.46799999999999997
OG5329,0.494
OG533,0.22699999999999998
OG5330,-0.46799999999999997
OG5331,0.0
OG5332,1.236
OG5333,1.411
OG5334,-0.391
OG5335,2.5639999999999996
OG5336,1.686
OG5337,-0.49200000000000005
OG5338,-2.6
OG5339,
OG534,0.081
OG5340,0.494
OG5341,
OG5342,0.184
OG5343,-0.141
OG5344,0.179
OG5345,1.858
OG5346,
OG5347,
OG5348,
OG5349,0.0
OG535,1.229
OG5350,
OG5351,-1.123
OG5352,
OG5353,
OG5354,
OG5355,
OG5356,
OG5357,
OG5358,2.484
OG5359,0.0
OG536,-0.10800000000000001
OG5360,
OG5361,-2.727
OG5362,
OG5363,-0.46799999999999997
OG5364,-2.588
OG5365,
OG5366,
OG5367,0.043
OG5368,0.597
OG5369,0.218
OG537,0.094
OG5370,-1.5330000000000001
OG5371,0.589
OG5372,-1.199
OG5373,
OG5374,-2.335
OG5375,
OG5376,0.485
OG5377,-4.2139999999999995
OG5378,
OG5379,-1.43
OG538,0.192
OG5380,0.0
OG5381,0.9590000000000001
OG5382,
OG5383,-0.46799999999999997
OG5384,1.7990000000000002
OG5385,0.152
OG5386,0.175
OG5387,
OG5388,-0.46799999999999997
OG5389,0.0
OG539,0.10400000000000001
OG5390,
OG5391,0.494
OG5392,-0.635
OG5393,2.4930000000000003
OG5394,0.494
OG5395,0.0
OG5396,-1.065
OG5397,-0.46799999999999997
OG5398,0.0
OG5399,0.0
OG54,0.0
OG540,-0.384
OG5400,
OG5401,1.272
OG5402,-0.3
OG5403,-0.769
OG5404,0.0
OG5405,-1.456
OG5406,0.053
OG5407,-1.494
OG5408,-2.537
OG5409,0.0
OG541,-0.318
OG5410,-1.4980000000000002
OG5411,-0.015
OG5412,-0.299
OG5413,0.0
OG5414,-0.473
OG5415,-2.8369999999999997
OG5416,0.43
OG5417,-0.483
OG5418,0.20600000000000002
OG5419,-0.46799999999999997
OG542,-0.212
OG5420,-1.04
OG5421,-0.514
OG5422,-0.7759999999999999
OG5423,-1.14
OG5424,-0.628
OG5425,-0.845
OG5426,-0.46799999999999997
OG5427,0.297
OG5428,0.02
OG5429,-0.489
OG543,0.045
OG5430,-0.07400000000000001
OG5431,-0.55
OG5432,-0.015
OG5433,0.0
OG5434,
OG5435,-1.1059999999999999
OG5436,
OG5437,-0.456
OG5438,2.6719999999999997
OG5439,-1.43
OG544,-0.084
OG5440,
OG5441,-0.643
OG5442,-0.423
OG5443,-0.529
OG5444,
OG5445,-0.369
OG5446,0.0
OG5447,-1.942
OG5448,-1.271
OG5449,0.24
OG545,0.125
OG5450,-0.46799999999999997
OG5451,-1.864
OG5452,-1.5759999999999998
OG5453,2.135
OG5454,0.272
OG5455,-0.106
OG5456,
OG5457,
OG5458,
OG5459,
OG546,-0.12
OG5460,0.494
OG5461,0.494
OG5462,0.0
OG5463,-2.3480000000000003
OG5464,-0.46799999999999997
OG5465,1.985
OG5466,-0.46799999999999997
OG5467,0.0
OG5468,-0.36
OG5469,0.0
OG547,0.491
OG5470,0.494
OG5471,-0.39399999999999996
OG5472,0.76
OG5473,0.182
OG5474,
OG5475,-1.0959999999999999
OG5476,-2.344
OG5477,-2.336
OG5478,-1.43
OG5479,0.0
OG548,0.768
OG5480,0.483
OG5481,0.215
OG5482,-0.243
OG5483,0.18
OG5484,-0.14
OG5485,-0.46799999999999997
OG5486,-1.297
OG5487,1.906
OG5488,0.494
OG5489,-2.3209999999999997
OG549,-0.125
OG5490,1.236
OG5491,0.0
OG5492,-0.6459999999999999
OG5493,-0.588
OG5494,-1.473
OG5495,0.415
OG5496,
OG5497,-0.314
OG5498,
OG5499,1.389
OG55,
OG550,0.39299999999999996
OG5500,0.083
OG5501,0.0
OG5502,0.0
OG5503,-2.383
OG5504,-1.1179999999999999
OG5505,0.6990000000000001
OG5506,-0.445
OG5507,-0.483
OG5508,0.326
OG5509,1.22
OG551,0.56
OG5510,
OG5511,
OG5512,0.021
OG5513,-1.43
OG5514,-1.43
OG5515,
OG5516,
OG5517,
OG5518,
OG5519,
OG552,0.647
OG5520,
OG5521,
OG5522,
OG5523,
OG5524,
OG5525,
OG5526,
OG5527,
OG5528,
OG5529,
OG553,0.629
OG5530,
OG5531,
OG5532,
OG5533,
OG5534,
OG5535,
OG5536,
OG5537,
OG5538,
OG5539,
OG554,-0.354
OG5540,
OG5541,
OG5542,
OG5543,
OG5544,
OG5545,
OG5546,
OG5547,
OG5548,
OG5549,
OG555,-0.37799999999999995
OG5550,
OG5551,
OG5552,
OG5553,
OG5554,
OG5555,
OG5556,
OG5557,
OG5558,
OG5559,
OG556,-0.04
OG5560,
OG5561,
OG5562,
OG5563,
OG5564,
OG5565,
OG5566,
OG5567,
OG5568,
OG5569,
OG557,-0.10800000000000001
OG5570,
OG5571,
OG5572,
OG5573,
OG5574,
OG5575,
OG5576,
OG5577,
OG5578,
OG5579,
OG558,0.0
OG5580,
OG5581,
OG5582,
OG5583,
OG5584,
OG5585,
OG5586,
OG5587,
OG5588,
OG5589,
OG559,-0.182
OG5590,
OG5591,
OG5592,
OG5593,
OG5594,
OG5595,
OG5596,
OG5597,
OG5598,
OG5599,
OG56,-1.065
OG560,-0.188
OG5600,
OG5601,
OG5602,
OG5603,
OG5604,
OG5605,
OG5606,
OG5607,
OG5608,
OG5609,
OG561,0.17800000000000002
OG5610,
OG5611,
OG5612,
OG5613,
OG5614,
OG5615,
OG5616,
OG5617,
OG5618,
OG5619,
OG562,0.054000000000000006
OG5620,
OG5621,
OG5622,
OG5623,
OG5624,
OG5625,
OG5626,
OG5627,
OG5628,
OG5629,
OG563,-0.11199999999999999
OG5630,
OG5631,
OG5632,
OG5633,
OG5634,
OG5635,
OG5636,
OG5637,
OG5638,
OG5639,
OG564,-0.501
OG5640,
OG5641,
OG5642,
OG5643,
OG5644,
OG5645,
OG5646,
OG5647,
OG5648,
OG5649,
OG565,0.37200000000000005
OG5650,
OG5651,0.0
OG5652,-1.069
OG5653,0.35600000000000004
OG5654,3.0639999999999996
OG5655,0.0
OG5656,-0.653
OG5657,
OG5658,
OG5659,0.45799999999999996
OG566,-0.092
OG5660,0.385
OG5661,0.494
OG5662,0.41600000000000004
OG5663,0.41600000000000004
OG5664,0.11
OG5665,0.147
OG5666,0.494
OG5667,
OG5668,0.0
OG5669,0.0
OG567,0.5429999999999999
OG5670,0.494
OG5671,0.494
OG5672,0.0
OG5673,0.363
OG5674,
OG5675,
OG5676,-1.43
OG5677,
OG5678,0.0
OG5679,
OG568,0.023
OG5680,
OG5681,
OG5682,
OG5683,
OG5684,
OG5685,
OG5686,0.494
OG5687,0.107
OG5688,
OG5689,
OG569,0.047
OG5690,-0.138
OG5691,-0.185
OG5692,
OG5693,-0.856
OG5694,-0.21100000000000002
OG5695,
OG5696,
OG5697,
OG5698,
OG5699,
OG57,-0.231
OG570,1.1320000000000001
OG5700,
OG5701,
OG5702,
OG5703,
OG5704,
OG5705,
OG5706,
OG5707,
OG5708,-0.41200000000000003
OG5709,0.597
OG571,-0.115
OG5710,
OG5711,
OG5712,
OG5713,
OG5714,
OG5715,
OG5716,-0.46799999999999997
OG5717,
OG5718,
OG5719,
OG572,0.032
OG5720,
OG5721,
OG5722,
OG5723,
OG5724,
OG5725,0.0
OG5726,-0.46799999999999997
OG5727,0.0
OG5728,
OG5729,
OG573,0.379
OG5730,
OG5731,
OG5732,
OG5733,
OG5734,
OG5735,-0.46799999999999997
OG5736,2.373
OG5737,-2.016
OG5738,
OG5739,
OG574,0.07
OG5740,-1.696
OG5741,
OG5742,0.0
OG5743,
OG5744,
OG5745,
OG5746,
OG5747,
OG5748,
OG5749,
OG575,-0.253
OG5750,
OG5751,
OG5752,
OG5753,
OG5754,
OG5755,0.615
OG5756,
OG5757,
OG5758,
OG5759,
OG576,0.505
OG5760,0.494
OG5761,
OG5762,-1.7409999999999999
OG5763,-2.324
OG5764,
OG5765,-0.165
OG5766,-0.46799999999999997
OG5767,
OG5768,
OG5769,
OG577,0.062
OG5770,0.0
OG5771,-0.569
OG5772,-1.8230000000000002
OG5773,
OG5774,0.0
OG5775,0.0
OG5776,0.0
OG5777,0.494
OG5778,1.9580000000000002
OG5779,-0.337
OG578,-0.158
OG5780,-0.494
OG5781,0.816
OG5782,
OG5783,
OG5784,
OG5785,
OG5786,
OG5787,
OG5788,0.0
OG5789,
OG579,-0.161
OG5790,-0.354
OG5791,
OG5792,-0.655
OG5793,-1.879
OG5794,0.494
OG5795,
OG5796,
OG5797,-1.43
OG5798,-0.5589999999999999
OG5799,
OG58,-0.514
OG580,0.209
OG5800,0.0
OG5801,-2.3409999999999997
OG5802,-2.074
OG5803,-0.8270000000000001
OG5804,-2.65
OG5805,-2.2159999999999997
OG5806,
OG5807,
OG5808,
OG5809,
OG581,0.161
OG5810,-0.395
OG5811,-1.6569999999999998
OG5812,-1.5859999999999999
OG5813,
OG5814,-2.8339999999999996
OG5815,-2.226
OG5816,-0.35200000000000004
OG5817,0.0
OG5818,-0.8420000000000001
OG5819,0.8290000000000001
OG582,-0.5329999999999999
OG5820,-0.8220000000000001
OG5821,-1.855
OG5822,-1.196
OG5823,-0.765
OG5824,-1.39
OG5825,-1.6219999999999999
OG5826,-1.7619999999999998
OG5827,-1.227
OG5828,
OG5829,-1.188
OG583,0.594
OG5830,-1.4769999999999999
OG5831,-1.3880000000000001
OG5832,-1.8769999999999998
OG5833,
OG5834,
OG5835,
OG5836,-0.94
OG5837,-1.199
OG5838,-1.6569999999999998
OG5839,-1.5019999999999998
OG584,-0.36
OG5840,-1.294
OG5841,-1.4140000000000001
OG5842,-1.386
OG5843,-2.245
OG5844,-2.577
OG5845,-0.6579999999999999
OG5846,
OG5847,0.0
OG5848,-1.9269999999999998
OG5849,-1.064
OG585,-0.525
OG5850,-0.12
OG5851,
OG5852,
OG5853,0.321
OG5854,
OG5855,0.494
OG5856,0.33
OG5857,-0.309
OG5858,
OG5859,0.0
OG586,-0.7140000000000001
OG5860,0.0
OG5861,0.494
OG5862,0.617
OG5863,-1.4
OG5864,-0.358
OG5865,
OG5866,0.494
OG5867,
OG5868,-0.956
OG5869,0.494
OG587,-0.597
OG5870,
OG5871,
OG5872,0.0
OG5873,0.0
OG5874,-0.205
OG5875,0.706
OG5876,0.494
OG5877,-0.718
OG5878,0.494
OG5879,
OG588,-0.045
OG5880,-2.074
OG5881,-1.599
OG5882,-0.5579999999999999
OG5883,
OG5884,-0.696
OG5885,-0.19
OG5886,
OG5887,
OG5888,0.0
OG5889,
OG589,-0.185
OG5890,-1.43
OG5891,0.0
OG5892,
OG5893,0.0
OG5894,
OG5895,
OG5896,
OG5897,-1.43
OG5898,0.301
OG5899,0.0
OG59,0.24
OG590,1.165
OG5900,0.0
OG5901,0.0
OG5902,0.494
OG5903,1.3719999999999999
OG5904,
OG5905,0.494
OG5906,
OG5907,
OG5908,0.0
OG5909,-0.46799999999999997
OG591,1.8840000000000001
OG5910,0.0
OG5911,-1.43
OG5912,0.652
OG5913,
OG5914,
OG5915,
OG5916,
OG5917,
OG5918,
OG5919,
OG592,0.551
OG5920,
OG5921,
OG5922,-1.43
OG5923,0.0
OG5924,
OG5925,
OG5926,
OG5927,
OG5928,
OG5929,
OG593,1.344
OG5930,
OG5931,
OG5932,0.0
OG5933,-0.46799999999999997
OG5934,-2.475
OG5935,
OG5936,
OG5937,-0.46799999999999997
OG5938,-1.435
OG5939,
OG594,0.138
OG5940,
OG5941,
OG5942,
OG5943,-2.5660000000000003
OG5944,
OG5945,
OG5946,
OG5947,
OG5948,
OG5949,
OG595,1.705
OG5950,-1.278
OG5951,0.0
OG5952,
OG5953,0.0
OG5954,-0.626
OG5955,-0.718
OG5956,-1.349
OG5957,
OG5958,
OG5959,
OG596,-0.109
OG5960,-0.46799999999999997
OG5961,
OG5962,
OG5963,
OG5964,
OG5965,
OG5966,
OG5967,-0.46799999999999997
OG5968,0.993
OG5969,
OG597,0.32799999999999996
OG5970,-1.952
OG5971,
OG5972,-2.37
OG5973,0.0
OG5974,
OG5975,
OG5976,
OG5977,
OG5978,
OG5979,
OG598,-0.451
OG5980,
OG5981,
OG5982,
OG5983,
OG5984,0.0
OG5985,
OG5986,
OG5987,
OG5988,
OG5989,
OG599,1.892
OG5990,
OG5991,-1.43
OG5992,-0.013999999999999999
OG5993,-1.43
OG5994,0.318
OG5995,0.0
OG5996,
OG5997,0.494
OG5998,
OG5999,1.013
OG6,0.39799999999999996
OG60,-1.7
OG600,0.42200000000000004
OG6000,-0.46799999999999997
OG6001,
OG6002,
OG6003,-0.46799999999999997
OG6004,0.0
OG6005,
OG6006,-1.964
OG6007,
OG6008,
OG6009,0.0
OG601,1.255
OG6010,
OG6011,
OG6012,
OG6013,-2.3480000000000003
OG6014,
OG6015,0.0
OG6016,1.4909999999999999
OG6017,-0.71
OG6018,0.0
OG6019,-0.428
OG602,0.035
OG6020,2.799
OG6021,1.051
OG6022,0.0
OG6023,
OG6024,0.0
OG6025,
OG6026,0.0
OG6027,-2.9939999999999998
OG6028,
OG6029,
OG603,0.461
OG6030,0.494
OG6031,
OG6032,0.0
OG6033,
OG6034,-0.183
OG6035,0.0
OG6036,-0.295
OG6037,0.0
OG6038,0.0
OG6039,
OG604,1.5030000000000001
OG6040,
OG6041,
OG6042,
OG6043,
OG6044,
OG6045,
OG6046,
OG6047,
OG6048,0.494
OG6049,
OG605,0.14400000000000002
OG6050,
OG6051,
OG6052,
OG6053,
OG6054,
OG6055,
OG6056,
OG6057,
OG6058,-1.956
OG6059,0.0
OG606,1.955
OG6060,
OG6061,0.0
OG6062,0.0
OG6063,
OG6064,
OG6065,2.234
OG6066,
OG6067,
OG6068,
OG6069,
OG607,1.376
OG6070,
OG6071,-0.099
OG6072,
OG6073,
OG6074,
OG6075,-1.882
OG6076,-0.172
OG6077,-0.46799999999999997
OG6078,-2.924
OG6079,0.0
OG608,-0.353
OG6080,
OG6081,-0.136
OG6082,-0.433
OG6083,-0.057
OG6084,-0.46799999999999997
OG6085,
OG6086,
OG6087,0.494
OG6088,
OG6089,
OG609,-0.34
OG6090,1.837
OG6091,-1.43
OG6092,-0.053
OG6093,-1.228
OG6094,1.7990000000000002
OG6095,
OG6096,0.0
OG6097,-0.597
OG6098,-1.48
OG6099,-0.46799999999999997
OG61,-2.927
OG610,-0.19899999999999998
OG6100,
OG6101,-0.78
OG6102,
OG6103,
OG6104,0.494
OG6105,-1.43
OG6106,
OG6107,
OG6108,0.0
OG6109,-1.124
OG611,-0.212
OG6110,
OG6111,
OG6112,
OG6113,-0.9590000000000001
OG6114,
OG6115,
OG6116,
OG6117,
OG6118,
OG6119,
OG612,-0.10099999999999999
OG6120,
OG6121,
OG6122,
OG6123,
OG6124,
OG6125,-1.43
OG6126,0.0
OG6127,
OG6128,-0.456
OG6129,-2.026
OG613,0.35700000000000004
OG6130,0.0
OG6131,-0.47600000000000003
OG6132,
OG6133,0.13699999999999998
