Id,log2FoldChange.minus10675vsAll
OG2219,-4.218999999999999
OG222,0.015
OG2220,-4.035
OG2221,
OG2222,
OG2223,1.624
OG2224,
OG2225,0.672
OG2226,-0.373
OG2227,0.862
OG2228,0.7290000000000001
OG2229,0.589
OG223,-0.528
OG2230,
OG2231,1.229
OG2232,0.772
OG2233,0.09300000000000001
OG2234,-1.335
OG2235,
OG2236,-0.24600000000000002
OG2237,0.589
OG2238,-0.742
OG2239,-0.847
OG224,2.911
OG2240,
OG2241,
OG2242,
OG2243,-1.536
OG2244,-0.32899999999999996
OG2245,-0.24
OG2246,-0.196
OG2247,1.7080000000000002
OG2248,1.5230000000000001
OG2249,0.86
OG225,-0.19699999999999998
OG2250,1.361
OG2251,0.787
OG2252,-0.78
OG2253,0.139
OG2254,1.724
OG2255,1.1340000000000001
OG2256,0.973
OG2257,0.589
OG2258,0.997
OG2259,2.14
OG226,-0.34
OG2260,0.9129999999999999
OG2261,2.262
OG2262,0.10099999999999999
OG2263,1.307
OG2264,0.314
OG2265,-0.19699999999999998
OG2266,-1.436
OG2267,1.0290000000000001
OG2268,1.358
OG2269,1.156
OG227,1.129
OG2270,-0.373
OG2271,0.773
OG2272,
OG2273,0.589
OG2274,-1.883
OG2275,0.057999999999999996
OG2276,0.8320000000000001
OG2277,1.22
OG2278,-0.659
OG2279,0.16699999999999998
OG228,-0.7
OG2280,
OG2281,0.589
OG2282,1.308
OG2283,-0.43799999999999994
OG2284,-1.4169999999999998
OG2285,0.877
OG2286,-1.854
OG2287,-1.335
OG2288,-2.363
OG2289,0.41700000000000004
OG229,1.145
OG2290,-2.98
OG2291,-0.15
OG2292,-1.504
OG2293,-2.4859999999999998
OG2294,-1.506
OG2295,-1.969
OG2296,-1.814
OG2297,-0.82
OG2298,-1.371
OG2299,0.0
OG23,-1.193
OG230,-2.33
OG2300,
OG2301,-0.05
OG2302,0.633
OG2303,-0.58
OG2304,-0.084
OG2305,-1.33
OG2306,-3.966
OG2307,-0.579
OG2308,-3.33
OG2309,
OG231,-0.508
OG2310,
OG2311,0.647
OG2312,-3.6210000000000004
OG2313,
OG2314,-0.131
OG2315,-0.516
OG2316,-1.2919999999999998
OG2317,-2.331
OG2318,-4.218
OG2319,-1.423
OG232,-1.4609999999999999
OG2320,-0.915
OG2321,-1.16
OG2322,-1.24
OG2323,-0.605
OG2324,
OG2325,-1.124
OG2326,-2.044
OG2327,-1.173
OG2328,-0.9840000000000001
OG2329,-1.0290000000000001
OG233,0.059000000000000004
OG2330,-0.757
OG2331,-1.335
OG2332,-3.784
OG2333,-3.0060000000000002
OG2334,-1.083
OG2335,0.149
OG2336,-1.722
OG2337,-0.17800000000000002
OG2338,-9.158999999999999
OG2339,-1.012
OG234,-0.672
OG2340,-2.758
OG2341,-0.77
OG2342,-0.369
OG2343,-0.41100000000000003
OG2344,-0.057999999999999996
OG2345,-0.151
OG2346,-0.8220000000000001
OG2347,-1.294
OG2348,-0.727
OG2349,-3.8489999999999998
OG235,0.091
OG2350,-0.7120000000000001
OG2351,-0.5670000000000001
OG2352,-1.48
OG2353,-5.825
OG2354,-1.319
OG2355,-1.19
OG2356,0.098
OG2357,-1.335
OG2358,-1.335
OG2359,-1.335
OG236,-0.077
OG2360,-2.106
OG2361,-2.846
OG2362,-0.24
OG2363,-6.1339999999999995
OG2364,-0.542
OG2365,-1.193
OG2366,-0.7809999999999999
OG2367,-1.6769999999999998
OG2368,-1.693
OG2369,-1.054
OG237,0.787
OG2370,0.251
OG2371,0.377
OG2372,0.777
OG2373,0.436
OG2374,0.299
OG2375,-0.795
OG2376,
OG2377,-4.446000000000001
OG2378,1.032
OG2379,1.104
OG238,-0.021
OG2380,-3.662
OG2381,0.603
OG2382,0.317
OG2383,-1.001
OG2384,-1.013
OG2385,-1.8730000000000002
OG2386,-4.888
OG2387,-1.706
OG2388,-2.16
OG2389,-1.835
OG239,0.902
OG2390,-1.5390000000000001
OG2391,-1.585
OG2392,-0.147
OG2393,-0.903
OG2394,-2.6
OG2395,-2.016
OG2396,-0.39899999999999997
OG2397,-2.254
OG2398,0.1
OG2399,-1.775
OG24,1.208
OG240,1.024
OG2400,-1.53
OG2401,-3.1689999999999996
OG2402,-2.842
OG2403,1.495
OG2404,-3.2539999999999996
OG2405,0.08199999999999999
OG2406,0.195
OG2407,0.053
OG2408,-0.1
OG2409,-1.6680000000000001
OG241,0.5720000000000001
OG2410,0.457
OG2411,-1.528
OG2412,-0.7909999999999999
OG2413,-0.7709999999999999
OG2414,-2.254
OG2415,-3.187
OG2416,-3.429
OG2417,-0.915
OG2418,-2.161
OG2419,0.0
OG242,-0.222
OG2420,0.242
OG2421,-0.88
OG2422,0.289
OG2423,1.849
OG2424,1.839
OG2425,1.131
OG2426,-2.327
OG2427,-8.476
OG2428,-2.247
OG2429,-1.599
OG243,-0.89
OG2430,-1.382
OG2431,-1.123
OG2432,-2.707
OG2433,-1.161
OG2434,-1.3659999999999999
OG2435,2.6689999999999996
OG2436,-0.9640000000000001
OG2437,-0.983
OG2438,0.0
OG2439,-2.258
OG244,-1.114
OG2440,-1.192
OG2441,-0.938
OG2442,0.252
OG2443,-3.59
OG2444,-3.0839999999999996
OG2445,-1.2209999999999999
OG2446,-0.308
OG2447,-0.005
OG2448,-2.6719999999999997
OG2449,-1.726
OG245,0.14300000000000002
OG2450,-1.6059999999999999
OG2451,-2.786
OG2452,-1.265
OG2453,-4.94
OG2454,-4.715
OG2455,-0.091
OG2456,-1.903
OG2457,-1.204
OG2458,-1.119
OG2459,-3.4139999999999997
OG246,0.467
OG2460,-2.4930000000000003
OG2461,-1.155
OG2462,-1.811
OG2463,-0.568
OG2464,-1.331
OG2465,-0.7240000000000001
OG2466,-1.689
OG2467,-1.705
OG2468,-0.672
OG2469,-0.132
OG247,0.518
OG2470,-1.3780000000000001
OG2471,-3.8760000000000003
OG2472,-2.571
OG2473,-2.696
OG2474,-0.542
OG2475,-0.38799999999999996
OG2476,-1.364
OG2477,-1.899
OG2478,-1.4469999999999998
OG2479,-1.7619999999999998
OG248,0.003
OG2480,-3.405
OG2481,-1.38
OG2482,0.0
OG2483,-6.232
OG2484,0.0
OG2485,-2.7560000000000002
OG2486,-0.031
OG2487,-0.741
OG2488,1.965
OG2489,2.186
OG249,-0.132
OG2490,1.9569999999999999
OG2491,-3.839
OG2492,0.008
OG2493,0.165
OG2494,-1.28
OG2495,0.321
OG2496,0.799
OG2497,0.675
OG2498,0.0
OG2499,0.589
OG25,1.785
OG250,-0.47100000000000003
OG2500,
OG2501,
OG2502,-0.499
OG2503,-1.76
OG2504,0.083
OG2505,-1.508
OG2506,-1.681
OG2507,1.337
OG2508,1.348
OG2509,0.162
OG251,-0.195
OG2510,-2.93
OG2511,-2.384
OG2512,-0.809
OG2513,2.992
OG2514,2.5869999999999997
OG2515,-0.087
OG2516,0.015
OG2517,1.002
OG2518,1.2830000000000001
OG2519,2.03
OG252,0.29600000000000004
OG2520,1.024
OG2521,0.9259999999999999
OG2522,0.501
OG2523,0.861
OG2524,0.545
OG2525,-2.15
OG2526,-5.752999999999999
OG2527,0.991
OG2528,1.2819999999999998
OG2529,
OG253,1.146
OG2530,0.425
OG2531,0.589
OG2532,0.589
OG2533,-0.373
OG2534,0.0
OG2535,0.951
OG2536,-0.373
OG2537,-0.27899999999999997
OG2538,0.0
OG2539,0.626
OG254,-0.622
OG2540,0.43200000000000005
OG2541,-2.84
OG2542,0.7390000000000001
OG2543,-3.255
OG2544,0.745
OG2545,3.449
OG2546,
OG2547,-2.622
OG2548,0.48200000000000004
OG2549,1.36
OG255,-0.43
OG2550,-2.753
OG2551,1.454
OG2552,0.589
OG2553,0.35200000000000004
OG2554,0.354
OG2555,0.966
OG2556,0.8370000000000001
OG2557,
OG2558,2.536
OG2559,0.99
OG256,0.406
OG2560,0.86
OG2561,1.585
OG2562,-0.375
OG2563,1.209
OG2564,0.369
OG2565,0.966
OG2566,0.0
OG2567,1.8880000000000001
OG2568,1.445
OG2569,-2.254
OG257,0.065
OG2570,-0.838
OG2571,0.7809999999999999
OG2572,0.20199999999999999
OG2573,-0.45899999999999996
OG2574,-2.2969999999999997
OG2575,0.606
OG2576,2.443
OG2577,0.728
OG2578,0.14300000000000002
OG2579,1.119
OG258,-1.331
OG2580,-1.27
OG2581,-0.513
OG2582,-1.25
OG2583,-1.393
OG2584,0.106
OG2585,0.364
OG2586,-2.254
OG2587,-0.373
OG2588,-2.84
OG2589,-2.84
OG259,0.444
OG2590,-0.063
OG2591,-1.335
OG2592,0.0
OG2593,0.589
OG2594,0.0
OG2595,-1.335
OG2596,
OG2597,
OG2598,-1.2930000000000001
OG2599,
OG26,0.612
OG260,1.329
OG2600,
OG2601,-2.8810000000000002
OG2602,0.354
OG2603,-0.42700000000000005
OG2604,0.5539999999999999
OG2605,
OG2606,0.563
OG2607,1.3119999999999998
OG2608,0.33799999999999997
OG2609,0.765
OG261,0.872
OG2610,0.855
OG2611,1.337
OG2612,-0.035
OG2613,-0.597
OG2614,1.002
OG2615,0.5479999999999999
OG2616,
OG2617,0.47200000000000003
OG2618,-0.39799999999999996
OG2619,-2.254
OG262,-0.251
OG2620,
OG2621,-1.335
OG2622,0.0
OG2623,-1.374
OG2624,0.589
OG2625,-0.66
OG2626,-1.335
OG2627,
OG2628,-1.864
OG2629,0.8740000000000001
OG263,0.348
OG2630,-1.98
OG2631,
OG2632,0.0
OG2633,
OG2634,
OG2635,2.157
OG2636,
OG2637,
OG2638,
OG2639,
OG264,0.8340000000000001
OG2640,0.589
OG2641,1.104
OG2642,
OG2643,0.9440000000000001
OG2644,
OG2645,0.589
OG2646,0.589
OG2647,0.0
OG2648,0.589
OG2649,0.133
OG265,0.267
OG2650,0.539
OG2651,-6.011
OG2652,
OG2653,
OG2654,
OG2655,0.55
OG2656,0.382
OG2657,-4.149
OG2658,-0.196
OG2659,0.0
OG266,-0.524
OG2660,
OG2661,
OG2662,
OG2663,
OG2664,1.472
OG2665,-0.304
OG2666,
OG2667,0.589
OG2668,0.992
OG2669,0.627
OG267,-0.225
OG2670,-0.392
OG2671,1.004
OG2672,-10.989
OG2673,-2.395
OG2674,-0.312
OG2675,
OG2676,0.040999999999999995
OG2677,0.843
OG2678,0.598
OG2679,-0.322
OG268,0.084
OG2680,-1.335
OG2681,2.8930000000000002
OG2682,0.738
OG2683,0.303
OG2684,
OG2685,
OG2686,1.033
OG2687,
OG2688,
OG2689,
OG269,-0.414
OG2690,0.0
OG2691,-1.411
OG2692,0.244
OG2693,
OG2694,
OG2695,
OG2696,-2.011
OG2697,-7.827999999999999
OG2698,-2.654
OG2699,-11.565
OG27,-1.7269999999999999
OG270,0.11
OG2700,0.6
OG2701,0.006999999999999999
OG2702,0.161
OG2703,-8.656
OG2704,-10.031
OG2705,-10.314
OG2706,-3.242
OG2707,-2.59
OG2708,-12.92
OG2709,-0.6809999999999999
OG271,0.0
OG2710,-12.407
OG2711,-12.567
OG2712,-12.182
OG2713,1.2990000000000002
OG2714,0.861
OG2715,
OG2716,0.311
OG2717,0.752
OG2718,-2.9210000000000003
OG2719,-2.555
OG272,-0.985
OG2720,-1.062
OG2721,-0.005
OG2722,0.16
OG2723,-0.546
OG2724,-1.819
OG2725,1.6680000000000001
OG2726,1.415
OG2727,-1.348
OG2728,0.894
OG2729,-1.2930000000000001
OG273,-1.08
OG2730,0.604
OG2731,0.573
OG2732,-2.028
OG2733,-0.591
OG2734,-1.264
OG2735,0.106
OG2736,2.184
OG2737,
OG2738,
OG2739,-0.40299999999999997
OG274,1.1909999999999998
OG2740,
OG2741,1.6380000000000001
OG2742,1.383
OG2743,0.86
OG2744,-0.5870000000000001
OG2745,-1.088
OG2746,-0.237
OG2747,0.9229999999999999
OG2748,0.504
OG2749,0.094
OG275,0.052000000000000005
OG2750,-0.324
OG2751,0.24100000000000002
OG2752,0.228
OG2753,0.429
OG2754,0.036000000000000004
OG2755,-0.003
OG2756,-0.105
OG2757,0.034
OG2758,0.73
OG2759,-0.9129999999999999
OG276,-0.081
OG2760,-0.132
OG2761,0.912
OG2762,1.56
OG2763,-0.18600000000000003
OG2764,0.43799999999999994
OG2765,0.23199999999999998
OG2766,1.129
OG2767,0.8740000000000001
OG2768,0.845
OG2769,-0.011000000000000001
OG277,1.639
OG2770,0.39399999999999996
OG2771,0.408
OG2772,-0.036000000000000004
OG2773,-0.39899999999999997
OG2774,-0.21600000000000003
OG2775,-0.278
OG2776,
OG2777,1.45
OG2778,-0.8540000000000001
OG2779,0.037000000000000005
OG278,-0.138
OG2780,-0.08
OG2781,2.13
OG2782,0.5539999999999999
OG2783,0.363
OG2784,-1.446
OG2785,-3.516
OG2786,-1.112
OG2787,-0.627
OG2788,-0.37200000000000005
OG2789,-0.61
OG279,-1.34
OG2790,-0.002
OG2791,-0.092
OG2792,0.602
OG2793,-0.8590000000000001
OG2794,0.94
OG2795,-0.6859999999999999
OG2796,-0.281
OG2797,0.8009999999999999
OG2798,-0.258
OG2799,-1.011
OG28,0.722
OG280,-0.16
OG2800,-2.006
OG2801,-0.851
OG2802,0.142
OG2803,1.6380000000000001
OG2804,1.155
OG2805,-1.138
OG2806,-3.4610000000000003
OG2807,1.6669999999999998
OG2808,1.112
OG2809,0.835
OG281,-0.457
OG2810,0.815
OG2811,-0.35200000000000004
OG2812,1.006
OG2813,-0.706
OG2814,0.187
OG2815,0.495
OG2816,0.392
OG2817,0.0
OG2818,0.79
OG2819,
OG282,2.16
OG2820,0.589
OG2821,-0.39299999999999996
OG2822,-0.239
OG2823,-1.178
OG2824,0.736
OG2825,0.758
OG2826,-1.335
OG2827,-0.146
OG2828,1.2229999999999999
OG2829,0.599
OG283,0.6759999999999999
OG2830,-0.17600000000000002
OG2831,0.8320000000000001
OG2832,0.629
OG2833,0.77
OG2834,0.847
OG2835,0.7090000000000001
OG2836,-0.006999999999999999
OG2837,-3.793
OG2838,0.355
OG2839,0.597
OG284,-0.022000000000000002
OG2840,0.604
OG2841,0.494
OG2842,-0.336
OG2843,-0.20800000000000002
OG2844,0.589
OG2845,0.073
OG2846,0.85
OG2847,-1.335
OG2848,0.027999999999999997
OG2849,-0.289
OG285,-1.5630000000000002
OG2850,-1.64
OG2851,-1.27
OG2852,-1.53
OG2853,0.41100000000000003
OG2854,-0.146
OG2855,0.496
OG2856,0.8640000000000001
OG2857,-0.706
OG2858,-2.254
OG2859,-2.424
OG286,1.045
OG2860,0.531
OG2861,-0.88
OG2862,0.904
OG2863,0.016
OG2864,0.642
OG2865,-0.335
OG2866,
OG2867,0.0
OG2868,0.02
OG2869,-3.591
OG287,-1.065
OG2870,-0.792
OG2871,0.157
OG2872,0.092
OG2873,-0.043
OG2874,0.336
OG2875,-0.992
OG2876,-1.167
OG2877,0.055
OG2878,
OG2879,
OG288,0.879
OG2880,-1.335
OG2881,-1.021
OG2882,-0.9890000000000001
OG2883,-2.8280000000000003
OG2884,
OG2885,-0.373
OG2886,-1.335
OG2887,
OG2888,
OG2889,-3.615
OG289,0.009000000000000001
OG2890,
OG2891,-2.254
OG2892,2.188
OG2893,0.386
OG2894,0.10300000000000001
OG2895,-2.155
OG2896,-1.761
OG2897,
OG2898,0.612
OG2899,-2.254
OG29,0.289
OG290,0.6629999999999999
OG2900,0.0
OG2901,-0.027000000000000003
OG2902,1.064
OG2903,0.445
OG2904,0.5760000000000001
OG2905,0.377
OG2906,1.062
OG2907,0.22699999999999998
OG2908,-0.168
OG2909,-0.342
OG291,0.365
OG2910,-0.56
OG2911,0.254
OG2912,-1.4040000000000001
OG2913,1.725
OG2914,0.39299999999999996
OG2915,1.595
OG2916,-0.071
OG2917,-0.95
OG2918,-0.035
OG2919,-2.739
OG292,-1.4180000000000001
OG2920,-0.055999999999999994
OG2921,-0.634
OG2922,-0.04
OG2923,-0.892
OG2924,0.349
OG2925,0.247
OG2926,1.3130000000000002
OG2927,0.612
OG2928,-0.21100000000000002
OG2929,-0.324
OG293,-0.609
OG2930,0.012
OG2931,-0.253
OG2932,-0.321
OG2933,1.104
OG2934,1.148
OG2935,0.79
OG2936,-0.203
OG2937,-0.693
OG2938,1.9480000000000002
OG2939,0.589
OG294,-0.503
OG2940,-0.099
OG2941,
OG2942,0.267
OG2943,0.522
OG2944,0.96
OG2945,0.315
OG2946,0.039
OG2947,0.9309999999999999
OG2948,-2.739
OG2949,2.8710000000000004
OG295,0.7390000000000001
OG2950,
OG2951,0.0
OG2952,
OG2953,-2.839
OG2954,
OG2955,0.016
OG2956,-1.504
OG2957,-1.776
OG2958,-1.2919999999999998
OG2959,
OG296,-0.972
OG2960,1.899
OG2961,1.599
OG2962,0.524
OG2963,0.589
OG2964,1.516
OG2965,0.599
OG2966,-5.513
OG2967,1.351
OG2968,-0.242
OG2969,0.589
OG297,1.2009999999999998
OG2970,-0.207
OG2971,0.147
OG2972,1.848
OG2973,0.132
OG2974,-2.376
OG2975,-0.784
OG2976,0.579
OG2977,0.322
OG2978,-0.9690000000000001
OG2979,0.09
OG298,-0.40700000000000003
OG2980,-0.508
OG2981,-0.341
OG2982,-4.508
OG2983,-0.129
OG2984,0.402
OG2985,-2.55
OG2986,2.238
OG2987,0.0
OG2988,0.508
OG2989,2.98
OG299,0.511
OG2990,1.78
OG2991,-0.11199999999999999
OG2992,1.588
OG2993,2.8110000000000004
OG2994,
OG2995,
OG2996,
OG2997,0.0
OG2998,0.589
OG2999,-0.14400000000000002
OG3,-0.502
OG30,0.664
OG300,0.9570000000000001
OG3000,0.226
OG3001,1.517
OG3002,0.7390000000000001
OG3003,0.249
OG3004,-0.74
OG3005,-0.507
OG3006,-2.9139999999999997
OG3007,-2.324
OG3008,-0.871
OG3009,0.632
OG301,-1.4480000000000002
OG3010,1.168
OG3011,0.218
OG3012,-0.5820000000000001
OG3013,0.7559999999999999
OG3014,0.8590000000000001
OG3015,-1.335
OG3016,1.7
OG3017,0.973
OG3018,0.736
OG3019,
OG302,-0.322
OG3020,2.785
OG3021,1.374
OG3022,0.586
OG3023,-2.106
OG3024,0.37799999999999995
OG3025,
OG3026,-0.355
OG3027,-0.35
OG3028,-0.048
OG3029,0.0
OG303,-1.574
OG3030,1.238
OG3031,0.207
OG3032,0.85
OG3033,0.027000000000000003
OG3034,1.245
OG3035,1.433
OG3036,0.0
OG3037,0.39
OG3038,-3.574
OG3039,-0.073
OG304,-0.9490000000000001
OG3040,2.8760000000000003
OG3041,-1.1740000000000002
OG3042,-4.583
OG3043,1.776
OG3044,-1.335
OG3045,0.9440000000000001
OG3046,1.193
OG3047,2.244
OG3048,2.8689999999999998
OG3049,0.521
OG305,0.22699999999999998
OG3050,
OG3051,1.0070000000000001
OG3052,-0.193
OG3053,1.064
OG3054,-1.955
OG3055,-5.019
OG3056,0.589
OG3057,1.27
OG3058,0.589
OG3059,0.14
OG306,-0.307
OG3060,-1.139
OG3061,0.589
OG3062,-0.847
OG3063,-2.505
OG3064,1.69
OG3065,1.74
OG3066,
OG3067,-3.545
OG3068,-1.335
OG3069,1.344
OG307,0.53
OG3070,2.117
OG3071,0.877
OG3072,0.485
OG3073,0.823
OG3074,
OG3075,-0.067
OG3076,-1.335
OG3077,-0.373
OG3078,0.0
OG3079,1.8519999999999999
OG308,-0.8009999999999999
OG3080,1.122
OG3081,0.0
OG3082,-0.423
OG3083,0.0
OG3084,0.523
OG3085,
OG3086,1.067
OG3087,0.023
OG3088,-0.239
OG3089,-1.305
OG309,-0.09699999999999999
OG3090,1.126
OG3091,1.071
OG3092,0.971
OG3093,-0.105
OG3094,3.335
OG3095,-0.434
OG3096,-0.7509999999999999
OG3097,0.22399999999999998
OG3098,2.763
OG3099,1.7309999999999999
OG31,0.483
OG310,-0.9440000000000001
OG3100,1.321
OG3101,1.8969999999999998
OG3102,1.041
OG3103,
OG3104,0.5710000000000001
OG3105,2.21
OG3106,1.548
OG3107,1.465
OG3108,2.89
OG3109,0.589
OG311,-0.043
OG3110,
OG3111,0.992
OG3112,-0.009000000000000001
OG3113,0.273
OG3114,-0.13699999999999998
OG3115,-1.131
OG3116,0.21899999999999997
OG3117,2.912
OG3118,
OG3119,1.232
OG312,0.025
OG3120,-0.07
OG3121,0.26
OG3122,0.218
OG3123,-0.35
OG3124,0.0
OG3125,2.7739999999999996
OG3126,-1.335
OG3127,
OG3128,
OG3129,0.91
OG313,0.064
OG3130,-0.381
OG3131,-0.857
OG3132,0.6829999999999999
OG3133,-8.535
OG3134,
OG3135,
OG3136,
OG3137,0.39
OG3138,-0.888
OG3139,-2.3480000000000003
OG314,0.375
OG3140,0.8270000000000001
OG3141,-5.595
OG3142,
OG3143,1.743
OG3144,-0.373
OG3145,0.888
OG3146,
OG3147,-1.335
OG3148,
OG3149,
OG315,-0.42100000000000004
OG3150,0.0
OG3151,
OG3152,
OG3153,1.403
OG3154,0.0
OG3155,0.263
OG3156,-0.07
OG3157,0.149
OG3158,-0.444
OG3159,0.095
OG316,-0.6509999999999999
OG3160,0.608
OG3161,
OG3162,2.7230000000000003
OG3163,0.677
OG3164,1.429
OG3165,0.071
OG3166,1.445
OG3167,1.01
OG3168,-0.8270000000000001
OG3169,-1.317
OG317,-0.386
OG3170,1.368
OG3171,-4.486000000000001
OG3172,1.6380000000000001
OG3173,
OG3174,
OG3175,-3.148
OG3176,2.101
OG3177,-1.255
OG3178,0.589
OG3179,1.8940000000000001
OG318,-0.374
OG3180,-0.518
OG3181,
OG3182,-1.692
OG3183,0.0
OG3184,-0.78
OG3185,0.589
OG3186,0.0
OG3187,0.805
OG3188,1.883
OG3189,2.562
OG319,-0.39
OG3190,-2.718
OG3191,0.037000000000000005
OG3192,-5.263999999999999
OG3193,0.371
OG3194,0.95
OG3195,0.633
OG3196,-0.693
OG3197,1.065
OG3198,-1.252
OG3199,0.41100000000000003
OG32,2.019
OG320,0.19
OG3200,0.35
OG3201,0.505
OG3202,1.339
OG3203,1.91
OG3204,0.44799999999999995
OG3205,0.0
OG3206,-0.439
OG3207,0.9890000000000001
OG3208,0.589
OG3209,1.263
OG321,0.42100000000000004
OG3210,1.1540000000000001
OG3211,0.716
OG3212,1.413
OG3213,1.082
OG3214,0.695
OG3215,1.403
OG3216,0.447
OG3217,-0.22899999999999998
OG3218,-1.1179999999999999
OG3219,1.046
OG322,0.401
OG3220,0.47700000000000004
OG3221,-0.39899999999999997
OG3222,-0.364
OG3223,1.2830000000000001
OG3224,0.605
OG3225,0.295
OG3226,-0.532
OG3227,0.853
OG3228,0.08199999999999999
OG3229,0.755
OG323,-0.426
OG3230,-0.8490000000000001
OG3231,0.634
OG3232,0.654
OG3233,-0.514
OG3234,0.03
OG3235,0.127
OG3236,1.095
OG3237,-0.038
OG3238,-0.201
OG3239,0.757
OG324,0.655
OG3240,1.276
OG3241,2.735
OG3242,1.111
OG3243,0.619
OG3244,0.64
OG3245,-0.53
OG3246,0.48200000000000004
OG3247,0.652
OG3248,-1.146
OG3249,1.975
OG325,-0.06
OG3250,0.983
OG3251,2.9530000000000003
OG3252,-0.544
OG3253,0.759
OG3254,0.244
OG3255,0.684
OG3256,0.711
OG3257,-0.7190000000000001
OG3258,-0.3
OG3259,0.19699999999999998
OG326,-0.047
OG3260,1.7169999999999999
OG3261,-0.868
OG3262,1.694
OG3263,1.791
OG3264,0.237
OG3265,0.546
OG3266,0.878
OG3267,-0.14300000000000002
OG3268,0.18
OG3269,1.227
OG327,-0.321
OG3270,0.805
OG3271,1.494
OG3272,-0.17600000000000002
OG3273,0.904
OG3274,0.424
OG3275,0.5770000000000001
OG3276,0.107
OG3277,0.792
OG3278,0.132
OG3279,0.64
OG328,0.04
OG3280,1.139
OG3281,0.306
OG3282,0.688
OG3283,0.222
OG3284,0.40399999999999997
OG3285,1.2590000000000001
OG3286,-0.012
OG3287,0.583
OG3288,-1.038
OG3289,0.15
OG329,-0.18100000000000002
OG3290,-0.022000000000000002
OG3291,-0.297
OG3292,0.773
OG3293,-1.335
OG3294,-1.2930000000000001
OG3295,-0.373
OG3296,0.22399999999999998
OG3297,0.061
OG3298,
OG3299,-0.008
OG33,0.7959999999999999
OG330,-0.011000000000000001
OG3300,-0.602
OG3301,0.316
OG3302,1.402
OG3303,-0.094
OG3304,-0.762
OG3305,0.024
OG3306,0.16
OG3307,0.647
OG3308,0.7859999999999999
OG3309,-1.4069999999999998
OG331,-0.9640000000000001
OG3310,-0.12300000000000001
OG3311,2.03
OG3312,0.365
OG3313,0.89
OG3314,1.261
OG3315,1.577
OG3316,0.794
OG3317,1.2429999999999999
OG3318,0.0
OG3319,-0.373
OG332,-0.48100000000000004
OG3320,0.82
OG3321,0.125
OG3322,0.20600000000000002
OG3323,0.258
OG3324,0.589
OG3325,
OG3326,-2.254
OG3327,0.027999999999999997
OG3328,-0.313
OG3329,-0.61
OG333,-0.539
OG3330,-0.026000000000000002
OG3331,0.136
OG3332,0.589
OG3333,-0.847
OG3334,0.782
OG3335,-0.047
OG3336,0.05
OG3337,0.0
OG3338,-6.205
OG3339,-1.319
OG334,-0.34700000000000003
OG3340,
OG3341,-1.022
OG3342,-1.335
OG3343,-2.23
OG3344,-1.335
OG3345,-0.502
OG3346,
OG3347,
OG3348,
OG3349,
OG335,0.299
OG3350,
OG3351,
OG3352,
OG3353,
OG3354,
OG3355,
OG3356,
OG3357,
OG3358,
OG3359,
OG336,0.235
OG3360,-1.335
OG3361,
OG3362,
OG3363,
OG3364,
OG3365,
OG3366,
OG3367,
OG3368,
OG3369,
OG337,-0.077
OG3370,
OG3371,
OG3372,
OG3373,0.026000000000000002
OG3374,
OG3375,
OG3376,0.489
OG3377,-1.335
OG3378,
OG3379,0.0
OG338,-0.214
OG3380,1.514
OG3381,0.561
OG3382,1.7480000000000002
OG3383,1.599
OG3384,2.156
OG3385,0.0
OG3386,0.976
OG3387,-1.743
OG3388,
OG3389,1.348
OG339,-0.184
OG3390,-0.373
OG3391,-1.19
OG3392,1.3430000000000002
OG3393,-1.883
OG3394,0.89
OG3395,2.068
OG3396,0.025
OG3397,0.16399999999999998
OG3398,-0.564
OG3399,-0.708
OG34,0.6559999999999999
OG340,-0.521
OG3400,1.712
OG3401,-2.6439999999999997
OG3402,-0.794
OG3403,
OG3404,0.005
OG3405,1.435
OG3406,1.351
OG3407,1.929
OG3408,
OG3409,0.0
OG341,0.162
OG3410,1.87
OG3411,2.124
OG3412,1.337
OG3413,
OG3414,
OG3415,-0.537
OG3416,
OG3417,2.6060000000000003
OG3418,-1.335
OG3419,
OG342,-0.22
OG3420,-0.113
OG3421,-1.984
OG3422,-2.002
OG3423,-1.5490000000000002
OG3424,1.148
OG3425,-0.445
OG3426,2.338
OG3427,1.431
OG3428,
OG3429,1.568
OG343,-0.311
OG3430,0.9159999999999999
OG3431,-0.373
OG3432,1.8969999999999998
OG3433,-4.323
OG3434,0.0
OG3435,0.0
OG3436,0.521
OG3437,-0.203
OG3438,-1.335
OG3439,1.6159999999999999
OG344,-0.37799999999999995
OG3440,
OG3441,
OG3442,-0.33
OG3443,
OG3444,
OG3445,3.573
OG3446,1.374
OG3447,0.0
OG3448,1.236
OG3449,3.0839999999999996
OG345,0.084
OG3450,
OG3451,
OG3452,0.762
OG3453,0.513
OG3454,1.524
OG3455,0.0
OG3456,-1.335
OG3457,0.0
OG3458,
OG3459,
OG346,-0.23399999999999999
OG3460,
OG3461,
OG3462,
OG3463,
OG3464,
OG3465,
OG3466,1.868
OG3467,1.3019999999999998
OG3468,
OG3469,
OG347,-0.23600000000000002
OG3470,1.109
OG3471,0.0
OG3472,0.0
OG3473,-0.508
OG3474,
OG3475,-0.596
OG3476,-1.335
OG3477,0.0
OG3478,
OG3479,1.266
OG348,-0.446
OG3480,1.286
OG3481,-0.373
OG3482,-2.219
OG3483,
OG3484,-1.979
OG3485,0.0
